,osmid,y,x,street_count,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
2833,27282910,51.091824,13.7080755,3,13.7080755,51.091824,,,POINT (13.7080755 51.091824),3.0,5.0,None,None
2834,27186062,51.0927404,13.7053954,3,13.7053954,51.0927404,,,POINT (13.7053954 51.0927404),3.0,5.0,None,None
2835,27282921,51.0929145,13.7063212,3,13.7063212,51.0929145,,,POINT (13.7063212 51.0929145),3.0,5.0,None,None
2836,27186066,51.0943068,13.7061442,3,13.7061442,51.0943068,,,POINT (13.7061442 51.0943068),3.0,5.0,None,None
2837,27186064,51.0930171,13.7068147,3,13.7068147,51.0930171,,,POINT (13.7068147 51.0930171),3.0,5.0,None,None
2838,27282913,51.0924031,13.7071385,3,13.7071385,51.0924031,,,POINT (13.7071385 51.0924031),3.0,5.0,None,None
2839,27186076,51.0944263,13.7067263,3,13.7067263,51.0944263,,,POINT (13.7067263 51.0944263),3.0,5.0,None,None
2840,27186078,51.0945486,13.7073088,3,13.7073088,51.0945486,,,POINT (13.7073088 51.0945486),3.0,5.0,None,None
2841,27186102,51.0935383,13.7093273,3,13.7093273,51.0935383,,,POINT (13.7093273 51.0935383),3.0,5.0,None,None
2842,286351254,51.0932591,13.7079647,3,13.7079647,51.0932591,,,POINT (13.7079647 51.0932591),3.0,5.0,None,None
2843,27186082,51.0933567,13.7084484,3,13.7084484,51.0933567,,,POINT (13.7084484 51.0933567),3.0,5.0,None,None
2844,27186085,51.0927357,13.7087649,3,13.7087649,51.0927357,,,POINT (13.7087649 51.0927357),3.0,5.0,None,None
2845,27186104,51.0928759,13.7094412,4,13.7094412,51.0928759,,,POINT (13.7094412 51.0928759),3.0,5.0,None,None
2846,27282912,51.0926316,13.7082906,3,13.7082906,51.0926316,,,POINT (13.7082906 51.0926316),3.0,5.0,None,None
2847,27186089,51.0955779,13.7004953,3,13.7004953,51.0955779,,,POINT (13.7004953 51.0955779),3.0,5.0,None,None
2848,4708568068,51.0965047,13.7033992,3,13.7033992,51.0965047,,,POINT (13.7033992 51.0965047),3.0,5.0,None,None
2849,30755709,51.0944099,13.6993297,3,13.6993297,51.0944099,,,POINT (13.6993297 51.0944099),3.0,5.0,None,None
2850,27282920,51.091992,13.70956,3,13.70956,51.091992,turning_circle,,POINT (13.70956 51.091992),3.0,5.0,None,None
2851,27186754,51.096785,13.7047904,3,13.7047904,51.096785,,,POINT (13.7047904 51.096785),3.0,5.0,None,None
2852,304627059,51.0963661,13.7051866,1,13.7051866,51.0963661,,,POINT (13.7051866 51.0963661),3.0,5.0,None,None
2853,27186756,51.0986164,13.7096012,3,13.7096012,51.0986164,,,POINT (13.7096012 51.0986164),3.0,5.0,None,None
2854,27186758,51.0972408,13.7086116,3,13.7086116,51.0972408,,,POINT (13.7086116 51.0972408),3.0,5.0,None,None
2855,27186763,51.0993766,13.7142106,3,13.7142106,51.0993766,,,POINT (13.7142106 51.0993766),4.0,5.0,None,None
2856,27186759,51.0968814,13.708764,1,13.708764,51.0968814,,,POINT (13.708764 51.0968814),3.0,5.0,None,None
2857,27186760,51.0968342,13.707518,1,13.707518,51.0968342,,,POINT (13.707518 51.0968342),3.0,5.0,None,None
2858,27186764,51.0983176,13.7142072,1,13.7142072,51.0983176,turning_circle,,POINT (13.7142072 51.0983176),4.0,5.0,None,None
2859,27186765,51.099278,13.7151099,4,13.7151099,51.099278,,,POINT (13.7151099 51.099278),4.0,5.0,None,None
2860,27186766,51.0981522,13.7150306,1,13.7150306,51.0981522,,,POINT (13.7150306 51.0981522),4.0,5.0,None,None
2861,27186767,51.0993196,13.7154578,4,13.7154578,51.0993196,,,POINT (13.7154578 51.0993196),4.0,5.0,None,None
2862,7128111105,51.0993862,13.7153876,4,13.7153876,51.0993862,,,POINT (13.7153876 51.0993862),4.0,5.0,None,None
2863,868692143,51.0996683,13.7158846,3,13.7158846,51.0996683,,,POINT (13.7158846 51.0996683),4.0,5.0,None,None
2864,3358925824,51.0975968,13.7183879,3,13.7183879,51.0975968,,,POINT (13.7183879 51.0975968),4.0,5.0,None,None
2865,27187726,51.0948515,13.7200557,3,13.7200557,51.0948515,,,POINT (13.7200557 51.0948515),4.0,5.0,None,None
2866,27187734,51.094557,13.7212749,4,13.7212749,51.094557,,,POINT (13.7212749 51.094557),4.0,5.0,None,None
2867,3021764147,51.0956723,13.7206037,3,13.7206037,51.0956723,,,POINT (13.7206037 51.0956723),4.0,5.0,None,None
2868,27187729,51.0962818,13.7210107,3,13.7210107,51.0962818,,,POINT (13.7210107 51.0962818),4.0,5.0,None,None
2869,27187731,51.0961175,13.7222943,3,13.7222943,51.0961175,,,POINT (13.7222943 51.0961175),4.0,5.0,None,None
2870,34944147,51.0958644,13.7235243,3,13.7235243,51.0958644,,,POINT (13.7235243 51.0958644),4.0,5.0,None,None
2871,2089782768,51.0944278,13.7218376,1,13.7218376,51.0944278,,,POINT (13.7218376 51.0944278),4.0,5.0,None,None
2872,2631438789,51.0933002,13.7203177,3,13.7203177,51.0933002,,,POINT (13.7203177 51.0933002),4.0,5.0,None,None
2873,27187737,51.095528,13.7249593,4,13.7249593,51.095528,,,POINT (13.7249593 51.095528),4.0,5.0,None,None
2874,27187751,51.0938957,13.7283438,3,13.7283438,51.0938957,,,POINT (13.7283438 51.0938957),4.0,5.0,None,None
2875,27187754,51.0948934,13.7268492,3,13.7268492,51.0948934,,,POINT (13.7268492 51.0948934),4.0,5.0,None,None
2876,1109127676,51.0916151,13.7223718,2,13.7223718,51.0916151,,,POINT (13.7223718 51.0916151),4.0,5.0,None,None
2877,1801917683,51.0935538,13.7288449,3,13.7288449,51.0935538,,,POINT (13.7288449 51.0935538),4.0,5.0,None,None
2878,275421938,51.093449,13.7259518,3,13.7259518,51.093449,,,POINT (13.7259518 51.093449),4.0,5.0,None,None
2879,273210050,51.0921208,13.7244628,1,13.7244628,51.0921208,,,POINT (13.7244628 51.0921208),4.0,5.0,None,None
2880,27187770,51.0921502,13.7212575,3,13.7212575,51.0921502,,,POINT (13.7212575 51.0921502),4.0,5.0,None,None
2881,27187786,51.090689,13.720163,1,13.720163,51.090689,,,POINT (13.720163 51.090689),4.0,5.0,None,None
2882,27187773,51.0912988,13.7221025,3,13.7221025,51.0912988,,,POINT (13.7221025 51.0912988),4.0,5.0,None,None
2883,4111068403,51.0906639,13.7226489,3,13.7226489,51.0906639,,,POINT (13.7226489 51.0906639),4.0,5.0,None,None
2884,27187776,51.0974075,13.7207953,1,13.7207953,51.0974075,,,POINT (13.7207953 51.0974075),4.0,5.0,None,None
2885,274051537,51.0900898,13.7288126,1,13.7288126,51.0900898,,,POINT (13.7288126 51.0900898),4.0,5.0,None,None
2886,27282925,51.0824893,13.713555,4,13.713555,51.0824893,,,POINT (13.713555 51.0824893),3.0,5.0,None,None
2887,3028626334,51.0829677,13.711655,4,13.711655,51.0829677,,,POINT (13.711655 51.0829677),3.0,5.0,None,None
2888,27189007,51.0474421,13.7413315,3,13.7413315,51.0474421,,,POINT (13.7413315 51.0474421),4.0,3.0,1,1
2889,27189015,51.0481427,13.7419683,4,13.7419683,51.0481427,,,POINT (13.7419683 51.0481427),4.0,3.0,1,1
2890,1858186270,51.047532,13.7392377,3,13.7392377,51.047532,,,POINT (13.7392377 51.047532),4.0,3.0,1,1
2891,27189017,51.0483959,13.741333,3,13.741333,51.0483959,,,POINT (13.741333 51.0483959),4.0,3.0,1,1
2892,27189016,51.0486806,13.7415908,1,13.7415908,51.0486806,,,POINT (13.7415908 51.0486806),4.0,3.0,1,1
2893,27189018,51.0487951,13.7398798,3,13.7398798,51.0487951,,,POINT (13.7398798 51.0487951),4.0,3.0,1,1
2894,307001597,51.0489254,13.7396596,1,13.7396596,51.0489254,,,POINT (13.7396596 51.0489254),4.0,3.0,1,1
2895,534306834,51.0360462,13.7177106,3,13.7177106,51.0360462,,,POINT (13.7177106 51.0360462),4.0,2.0,None,None
2896,150563737,51.0356585,13.7178469,3,13.7178469,51.0356585,,,POINT (13.7178469 51.0356585),4.0,2.0,None,None
2897,27223425,51.0629301,13.8150501,3,13.8150501,51.0629301,,,POINT (13.8150501 51.0629301),6.0,4.0,None,None
2898,27223429,51.0624629,13.815538,4,13.815538,51.0624629,,,POINT (13.815538 51.0624629),6.0,4.0,None,None
2899,27223427,51.0632248,13.8148117,3,13.8148117,51.0632248,,,POINT (13.8148117 51.0632248),6.0,4.0,None,None
2900,1749506891,51.0625151,13.811352,3,13.811352,51.0625151,,,POINT (13.811352 51.0625151),6.0,4.0,None,None
2901,27223447,51.0636654,13.8162357,3,13.8162357,51.0636654,,,POINT (13.8162357 51.0636654),6.0,4.0,None,None
2902,11065000666,51.0631088,13.8143031,1,13.8143031,51.0631088,,,POINT (13.8143031 51.0631088),6.0,4.0,None,None
2903,27223470,51.0629739,13.8167072,4,13.8167072,51.0629739,,,POINT (13.8167072 51.0629739),6.0,4.0,None,None
2904,27223458,51.0621808,13.8172537,4,13.8172537,51.0621808,,,POINT (13.8172537 51.0621808),6.0,4.0,None,None
2905,27223436,51.0634026,13.8206538,4,13.8206538,51.0634026,,,POINT (13.8206538 51.0634026),7.0,4.0,None,None
2906,27223442,51.0636486,13.819913,3,13.819913,51.0636486,,,POINT (13.819913 51.0636486),7.0,4.0,None,None
2907,258338830,51.0627072,13.8217068,4,13.8217068,51.0627072,,,POINT (13.8217068 51.0627072),7.0,4.0,None,None
2908,27223438,51.0626938,13.8195749,4,13.8195749,51.0626938,,,POINT (13.8195749 51.0626938),7.0,4.0,None,None
2909,27223475,51.0631164,13.8189533,3,13.8189533,51.0631164,,,POINT (13.8189533 51.0631164),7.0,4.0,None,None
2910,258338811,51.0620186,13.8206037,4,13.8206037,51.0620186,,,POINT (13.8206037 51.0620186),7.0,4.0,None,None
2911,27223457,51.0616535,13.8186099,4,13.8186099,51.0616535,,,POINT (13.8186099 51.0616535),7.0,4.0,None,None
2912,27223439,51.0638456,13.8210262,4,13.8210262,51.0638456,,,POINT (13.8210262 51.0638456),7.0,4.0,None,None
2913,3225254521,51.0646205,13.8216362,3,13.8216362,51.0646205,,,POINT (13.8216362 51.0646205),7.0,4.0,None,None
2914,258338829,51.0635077,13.8224257,3,13.8224257,51.0635077,,,POINT (13.8224257 51.0635077),7.0,4.0,None,None
2915,1994420011,51.0636063,13.8198203,3,13.8198203,51.0636063,,,POINT (13.8198203 51.0636063),7.0,4.0,None,None
2916,27223444,51.0638574,13.8186671,3,13.8186671,51.0638574,,,POINT (13.8186671 51.0638574),7.0,4.0,None,None
2917,27223471,51.0631215,13.8170717,4,13.8170717,51.0631215,,,POINT (13.8170717 51.0631215),6.0,4.0,None,None
2918,27223467,51.0631589,13.8167706,4,13.8167706,51.0631589,,,POINT (13.8167706 51.0631589),6.0,4.0,None,None
2919,27223448,51.063053,13.8168942,4,13.8168942,51.063053,,,POINT (13.8168942 51.063053),6.0,4.0,None,None
2920,27223469,51.0629364,13.8170206,4,13.8170206,51.0629364,,,POINT (13.8170206 51.0629364),6.0,4.0,None,None
2921,27223451,51.0602332,13.8176434,3,13.8176434,51.0602332,,,POINT (13.8176434 51.0602332),6.0,4.0,None,None
2922,2435237481,51.0596306,13.8175387,3,13.8175387,51.0596306,,,POINT (13.8175387 51.0596306),6.0,4.0,None,None
2923,27223454,51.0600756,13.8160807,1,13.8160807,51.0600756,turning_circle,,POINT (13.8160807 51.0600756),6.0,4.0,None,None
2924,258338791,51.0612327,13.8192895,3,13.8192895,51.0612327,,,POINT (13.8192895 51.0612327),7.0,4.0,None,None
2925,27223462,51.0623769,13.8176211,3,13.8176211,51.0623769,,,POINT (13.8176211 51.0623769),6.0,4.0,None,None
2926,27223492,51.0627273,13.8042042,3,13.8042042,51.0627273,,,POINT (13.8042042 51.0627273),6.0,4.0,None,None
2927,27223526,51.0634361,13.8050332,1,13.8050332,51.0634361,,,POINT (13.8050332 51.0634361),6.0,4.0,None,None
2928,27223494,51.0623272,13.8053242,3,13.8053242,51.0623272,,,POINT (13.8053242 51.0623272),6.0,4.0,None,None
2929,27223512,51.0639974,13.8069138,3,13.8069138,51.0639974,,,POINT (13.8069138 51.0639974),6.0,4.0,None,None
2930,27223522,51.0630976,13.8062073,3,13.8062073,51.0630976,,,POINT (13.8062073 51.0630976),6.0,4.0,None,None
2931,27223496,51.061999,13.8061202,3,13.8061202,51.061999,,,POINT (13.8061202 51.061999),6.0,4.0,None,None
2932,27223523,51.0627861,13.8070376,3,13.8070376,51.0627861,,,POINT (13.8070376 51.0627861),6.0,4.0,None,None
2933,27223499,51.0602544,13.8101525,3,13.8101525,51.0602544,,,POINT (13.8101525 51.0602544),6.0,4.0,None,None
2934,31237427,51.0615618,13.8093072,1,13.8093072,51.0615618,,,POINT (13.8093072 51.0615618),6.0,4.0,None,None
2935,1749506923,51.0587702,13.812849,3,13.812849,51.0587702,,,POINT (13.812849 51.0587702),6.0,4.0,None,None
2936,27223514,51.0637874,13.808645,3,13.808645,51.0637874,,,POINT (13.808645 51.0637874),6.0,4.0,None,None
2937,27223515,51.062554,13.8080519,3,13.8080519,51.062554,,,POINT (13.8080519 51.062554),6.0,4.0,None,None
2938,27223516,51.0623646,13.8087743,3,13.8087743,51.0623646,,,POINT (13.8087743 51.0623646),6.0,4.0,None,None
2939,27223519,51.0619077,13.8097413,1,13.8097413,51.0619077,,,POINT (13.8097413 51.0619077),6.0,4.0,None,None
2940,1749506900,51.0627835,13.8111816,3,13.8111816,51.0627835,,,POINT (13.8111816 51.0627835),6.0,4.0,None,None
2941,100121495,51.0352619,13.7146548,4,13.7146548,51.0352619,,,POINT (13.7146548 51.0352619),4.0,2.0,None,None
2942,27229388,51.0355056,13.7141425,3,13.7141425,51.0355056,,,POINT (13.7141425 51.0355056),4.0,2.0,None,None
2943,100121911,51.0357778,13.7144489,3,13.7144489,51.0357778,,,POINT (13.7144489 51.0357778),4.0,2.0,None,None
2944,27252028,51.1187547,13.7671211,3,13.7671211,51.1187547,,,POINT (13.7671211 51.1187547),5.0,6.0,None,None
2945,27410728,51.1186557,13.7665853,4,13.7665853,51.1186557,,,POINT (13.7665853 51.1186557),5.0,6.0,None,None
2946,442905856,51.1189608,13.7694172,3,13.7694172,51.1189608,,,POINT (13.7694172 51.1189608),5.0,6.0,None,None
2947,27252030,51.1189295,13.7703409,3,13.7703409,51.1189295,,,POINT (13.7703409 51.1189295),5.0,6.0,None,None
2948,503661326,51.118937,13.7701944,3,13.7701944,51.118937,,,POINT (13.7701944 51.118937),5.0,6.0,None,None
2949,503661324,51.1191682,13.7703089,3,13.7703089,51.1191682,,,POINT (13.7703089 51.1191682),5.0,6.0,None,None
2950,248527448,51.118593,13.7729432,3,13.7729432,51.118593,,,POINT (13.7729432 51.118593),5.0,6.0,None,None
2951,27252040,51.147842,13.8005433,4,13.8005433,51.147842,,,POINT (13.8005433 51.147842),6.0,8.0,None,None
2952,2282332571,51.1494816,13.8006178,3,13.8006178,51.1494816,,,POINT (13.8006178 51.1494816),6.0,8.0,None,None
2953,31890931,51.1454519,13.8000903,3,13.8000903,51.1454519,,,POINT (13.8000903 51.1454519),6.0,8.0,None,None
2954,31891075,51.1477765,13.7993013,3,13.7993013,51.1477765,,,POINT (13.7993013 51.1477765),6.0,8.0,None,None
2955,2135248037,51.1477994,13.8018716,4,13.8018716,51.1477994,,,POINT (13.8018716 51.1477994),6.0,8.0,None,None
2956,27252041,51.1496207,13.8006708,3,13.8006708,51.1496207,,,POINT (13.8006708 51.1496207),6.0,8.0,None,None
2957,29401159,51.1500564,13.7999173,3,13.7999173,51.1500564,,,POINT (13.7999173 51.1500564),6.0,8.0,None,None
2958,27252042,51.1503803,13.8013544,3,13.8013544,51.1503803,,,POINT (13.8013544 51.1503803),6.0,8.0,None,None
2959,1657757887,51.1505489,13.8017842,3,13.8017842,51.1505489,,,POINT (13.8017842 51.1505489),6.0,8.0,None,None
2960,27252044,51.1509453,13.8062837,3,13.8062837,51.1509453,,,POINT (13.8062837 51.1509453),6.0,8.0,None,None
2961,104198636,51.1513823,13.8057,3,13.8057,51.1513823,,,POINT (13.8057 51.1513823),6.0,8.0,None,None
2962,31891024,51.1509076,13.8051499,3,13.8051499,51.1509076,,,POINT (13.8051499 51.1509076),6.0,8.0,None,None
2963,27252045,51.1512079,13.8075606,4,13.8075606,51.1512079,,,POINT (13.8075606 51.1512079),6.0,8.0,None,None
2964,61157918,51.1460355,13.807611,3,13.807611,51.1460355,,,POINT (13.807611 51.1460355),6.0,8.0,None,None
2965,31887471,51.1521117,13.8079861,3,13.8079861,51.1521117,,,POINT (13.8079861 51.1521117),6.0,8.0,None,None
2966,27252046,51.151216,13.8088168,3,13.8088168,51.151216,,,POINT (13.8088168 51.151216),6.0,8.0,None,None
2967,30752493,51.1525364,13.8091247,3,13.8091247,51.1525364,,,POINT (13.8091247 51.1525364),6.0,8.0,None,None
2968,229536703,51.1510779,13.8089119,3,13.8089119,51.1510779,,,POINT (13.8089119 51.1510779),6.0,8.0,None,None
2969,27252049,51.1535676,13.8096571,3,13.8096571,51.1535676,,,POINT (13.8096571 51.1535676),6.0,8.0,None,None
2970,29762631,51.1538051,13.8096152,3,13.8096152,51.1538051,,,POINT (13.8096152 51.1538051),6.0,8.0,None,None
2971,1620070195,51.1527978,13.8093195,3,13.8093195,51.1527978,,,POINT (13.8093195 51.1527978),6.0,8.0,None,None
2972,27252083,51.136689,13.8409737,3,13.8409737,51.136689,,,POINT (13.8409737 51.136689),7.0,7.0,None,None
2973,1613499496,51.1369495,13.8408059,3,13.8408059,51.1369495,,,POINT (13.8408059 51.1369495),7.0,7.0,None,None
2974,78031855,51.1345371,13.8416324,3,13.8416324,51.1345371,,,POINT (13.8416324 51.1345371),7.0,7.0,None,None
2975,1613499490,51.1367639,13.8411936,3,13.8411936,51.1367639,,,POINT (13.8411936 51.1367639),7.0,7.0,None,None
2976,27252092,51.1322575,13.838958,3,13.838958,51.1322575,,,POINT (13.838958 51.1322575),7.0,7.0,None,None
2977,27252336,51.1281416,13.8435087,3,13.8435087,51.1281416,,,POINT (13.8435087 51.1281416),7.0,7.0,None,None
2978,8926088262,51.1292905,13.8341928,3,13.8341928,51.1292905,,,POINT (13.8341928 51.1292905),7.0,7.0,None,None
2979,28196757,51.1277104,13.8441318,4,13.8441318,51.1277104,,,POINT (13.8441318 51.1277104),7.0,7.0,None,None
2980,78032262,51.1352772,13.8427253,3,13.8427253,51.1352772,,,POINT (13.8427253 51.1352772),7.0,7.0,None,None
2981,2414808767,51.1047701,13.728455,3,13.728455,51.1047701,motorway_junction,81a,POINT (13.728455 51.1047701),4.0,6.0,0,0
2982,27254447,51.1000428,13.7147489,3,13.7147489,51.1000428,,,POINT (13.7147489 51.1000428),4.0,6.0,0,0
2983,442838541,51.1001503,13.7150152,3,13.7150152,51.1001503,,,POINT (13.7150152 51.1001503),4.0,6.0,0,0
2984,335688683,51.0998232,13.7149629,3,13.7149629,51.0998232,,,POINT (13.7149629 51.0998232),4.0,5.0,None,None
2985,27254448,51.1024326,13.7124622,3,13.7124622,51.1024326,,,POINT (13.7124622 51.1024326),3.0,6.0,None,None
2986,27598012,51.1023525,13.7125357,3,13.7125357,51.1023525,,,POINT (13.7125357 51.1023525),3.0,6.0,None,None
2987,27279323,51.0530693,13.7655273,3,13.7655273,51.0530693,,,POINT (13.7655273 51.0530693),5.0,3.0,None,None
2988,27592069,51.0561458,13.7652273,3,13.7652273,51.0561458,,,POINT (13.7652273 51.0561458),5.0,3.0,None,None
2989,258312916,51.0529167,13.7670294,3,13.7670294,51.0529167,,,POINT (13.7670294 51.0529167),5.0,3.0,None,None
2990,27279339,51.0528832,13.7777179,4,13.7777179,51.0528832,,,POINT (13.7777179 51.0528832),5.0,3.0,None,None
2991,27671498,51.0532761,13.7815613,4,13.7815613,51.0532761,,,POINT (13.7815613 51.0532761),5.0,3.0,None,None
2992,431948938,51.0539269,13.7778545,4,13.7778545,51.0539269,,,POINT (13.7778545 51.0539269),5.0,3.0,None,None
2993,258315627,51.0527758,13.7766854,3,13.7766854,51.0527758,,,POINT (13.7766854 51.0527758),5.0,3.0,None,None
2994,258315633,51.0523076,13.777186,3,13.777186,51.0523076,,,POINT (13.777186 51.0523076),5.0,3.0,None,None
2995,27279344,51.0537909,13.78661,3,13.78661,51.0537909,,,POINT (13.78661 51.0537909),6.0,3.0,None,None
2996,3123815945,51.0538919,13.7875543,4,13.7875543,51.0538919,,,POINT (13.7875543 51.0538919),6.0,3.0,None,None
2997,27592081,51.0527858,13.7865003,3,13.7865003,51.0527858,,,POINT (13.7865003 51.0527858),6.0,3.0,None,None
2998,27592089,51.0536963,13.7856827,3,13.7856827,51.0536963,,,POINT (13.7856827 51.0536963),6.0,3.0,None,None
2999,27279348,51.0537791,13.7923577,4,13.7923577,51.0537791,,,POINT (13.7923577 51.0537791),6.0,3.0,None,None
3000,31273022,51.0525888,13.7920132,3,13.7920132,51.0525888,,,POINT (13.7920132 51.0525888),6.0,3.0,None,None
3001,255189671,51.0581737,13.7924722,4,13.7924722,51.0581737,,,POINT (13.7924722 51.0581737),6.0,4.0,None,None
3002,31272934,51.0535738,13.7943427,3,13.7943427,51.0535738,,,POINT (13.7943427 51.0535738),6.0,3.0,None,None
3003,348091419,51.053804,13.7903685,3,13.7903685,51.053804,,,POINT (13.7903685 51.053804),6.0,3.0,None,None
3004,27279351,51.0529666,13.798822,4,13.798822,51.0529666,,,POINT (13.798822 51.0529666),6.0,3.0,None,None
3005,27279361,51.0526698,13.8010242,4,13.8010242,51.0526698,,,POINT (13.8010242 51.0526698),6.0,3.0,None,None
3006,30589842,51.0533011,13.7963843,4,13.7963843,51.0533011,,,POINT (13.7963843 51.0533011),6.0,3.0,None,None
3007,27279356,51.0547015,13.8010645,4,13.8010645,51.0547015,,,POINT (13.8010645 51.0547015),6.0,3.0,None,None
3008,251539964,51.0520619,13.7975819,4,13.7975819,51.0520619,,,POINT (13.7975819 51.0520619),6.0,3.0,None,None
3009,308526537,51.0539373,13.8029338,1,13.8029338,51.0539373,turning_circle,,POINT (13.8029338 51.0539373),6.0,3.0,None,None
3010,31272940,51.055631,13.7989026,3,13.7989026,51.055631,,,POINT (13.7989026 51.055631),6.0,3.0,None,None
3011,7188652238,51.0554509,13.8019751,3,13.8019751,51.0554509,,,POINT (13.8019751 51.0554509),6.0,3.0,None,None
3012,1111641557,51.0537901,13.8030759,3,13.8030759,51.0537901,,,POINT (13.8030759 51.0537901),6.0,3.0,None,None
3013,31272925,51.0524006,13.8027274,3,13.8027274,51.0524006,,,POINT (13.8027274 51.0524006),6.0,3.0,None,None
3014,27279378,51.065583,13.7503313,3,13.7503313,51.065583,,,POINT (13.7503313 51.065583),5.0,4.0,None,None
3015,27435872,51.0661273,13.7508656,3,13.7508656,51.0661273,,,POINT (13.7508656 51.0661273),5.0,4.0,None,None
3016,27279384,51.0634299,13.7479207,3,13.7479207,51.0634299,,,POINT (13.7479207 51.0634299),4.0,4.0,1,0
3017,27282911,51.0925202,13.7077182,3,13.7077182,51.0925202,,,POINT (13.7077182 51.0925202),3.0,5.0,None,None
3018,27282914,51.0923114,13.7066512,3,13.7066512,51.0923114,,,POINT (13.7066512 51.0923114),3.0,5.0,None,None
3019,256116886,51.0814401,13.713691,2,13.713691,51.0814401,,,POINT (13.713691 51.0814401),3.0,5.0,None,None
3020,2121513447,51.0819368,13.7149656,1,13.7149656,51.0819368,,,POINT (13.7149656 51.0819368),4.0,5.0,None,None
3021,3028550458,51.0823454,13.7123609,4,13.7123609,51.0823454,,,POINT (13.7123609 51.0823454),3.0,5.0,None,None
3022,4111068397,51.0887904,13.7215911,2,13.7215911,51.0887904,,,POINT (13.7215911 51.0887904),4.0,5.0,None,None
3023,364757216,51.0867593,13.7216089,3,13.7216089,51.0867593,,,POINT (13.7216089 51.0867593),4.0,5.0,None,None
3024,27282929,51.0889771,13.7213795,3,13.7213795,51.0889771,,,POINT (13.7213795 51.0889771),4.0,5.0,None,None
3025,27282930,51.0887887,13.721028,3,13.721028,51.0887887,,,POINT (13.721028 51.0887887),4.0,5.0,None,None
3026,3611399271,51.0900806,13.7216173,1,13.7216173,51.0900806,turning_circle,,POINT (13.7216173 51.0900806),4.0,5.0,None,None
3027,3031031633,51.0818792,13.7054012,1,13.7054012,51.0818792,,,POINT (13.7054012 51.0818792),3.0,5.0,None,None
3028,3031031492,51.0815176,13.7041362,1,13.7041362,51.0815176,,,POINT (13.7041362 51.0815176),3.0,5.0,None,None
3029,27282943,51.0820714,13.7103054,1,13.7103054,51.0820714,,,POINT (13.7103054 51.0820714),3.0,5.0,None,None
3030,27333901,51.0589444,13.6247917,1,13.6247917,51.0589444,,,POINT (13.6247917 51.0589444),1.0,4.0,None,None
3031,27410692,51.1154399,13.7464689,3,13.7464689,51.1154399,,,POINT (13.7464689 51.1154399),4.0,6.0,1,1
3032,2439907519,51.1155052,13.7463476,3,13.7463476,51.1155052,,,POINT (13.7463476 51.1155052),4.0,6.0,1,1
3033,268109116,51.114908,13.7474618,3,13.7474618,51.114908,,,POINT (13.7474618 51.114908),4.0,6.0,1,1
3034,29441153,51.1164314,13.7474989,4,13.7474989,51.1164314,,,POINT (13.7474989 51.1164314),4.0,6.0,1,1
3035,27410694,51.1130631,13.749742,3,13.749742,51.1130631,,,POINT (13.749742 51.1130631),5.0,6.0,None,None
3036,274239945,51.1133848,13.7494038,3,13.7494038,51.1133848,,,POINT (13.7494038 51.1133848),5.0,6.0,None,None
3037,297712369,51.112766,13.7505002,3,13.7505002,51.112766,,,POINT (13.7505002 51.112766),5.0,6.0,None,None
3038,297712356,51.1124643,13.7503129,3,13.7503129,51.1124643,,,POINT (13.7503129 51.1124643),5.0,6.0,None,None
3039,27410699,51.1106352,13.7505433,3,13.7505433,51.1106352,,,POINT (13.7505433 51.1106352),5.0,6.0,None,None
3040,293015443,51.110117,13.7523623,3,13.7523623,51.110117,,,POINT (13.7523623 51.110117),5.0,6.0,None,None
3041,127906184,51.1098672,13.7504067,4,13.7504067,51.1098672,,,POINT (13.7504067 51.1098672),5.0,6.0,None,None
3042,27410712,51.1050378,13.7632747,3,13.7632747,51.1050378,,,POINT (13.7632747 51.1050378),5.0,6.0,None,None
3043,1359769517,51.1051573,13.7629805,3,13.7629805,51.1051573,,,POINT (13.7629805 51.1051573),5.0,6.0,None,None
3044,1359769521,51.1052958,13.7632443,3,13.7632443,51.1052958,,,POINT (13.7632443 51.1052958),5.0,6.0,None,None
3045,27410715,51.1081488,13.7628929,3,13.7628929,51.1081488,,,POINT (13.7628929 51.1081488),5.0,6.0,None,None
3046,27410718,51.1088954,13.7615171,3,13.7615171,51.1088954,,,POINT (13.7615171 51.1088954),5.0,6.0,None,None
3047,27410720,51.1100658,13.7631223,3,13.7631223,51.1100658,,,POINT (13.7631223 51.1100658),5.0,6.0,None,None
3048,297932669,51.1091146,13.7612546,3,13.7612546,51.1091146,,,POINT (13.7612546 51.1091146),5.0,6.0,None,None
3049,286553501,51.1057572,13.7615806,3,13.7615806,51.1057572,,,POINT (13.7615806 51.1057572),5.0,6.0,None,None
3050,286549158,51.1092281,13.7616659,2,13.7616659,51.1092281,,,POINT (13.7616659 51.1092281),5.0,6.0,None,None
3051,27410721,51.1105964,13.7636834,3,13.7636834,51.1105964,,,POINT (13.7636834 51.1105964),5.0,6.0,None,None
3052,248525226,51.1118386,13.7647835,3,13.7647835,51.1118386,,,POINT (13.7647835 51.1118386),5.0,6.0,None,None
3053,286472717,51.1112832,13.7630496,3,13.7630496,51.1112832,,,POINT (13.7630496 51.1112832),5.0,6.0,None,None
3054,27410723,51.1125579,13.7597576,3,13.7597576,51.1125579,,,POINT (13.7597576 51.1125579),5.0,6.0,None,None
