Origin,Destination,Demand,TT,TTobs,FFTT,Fitness:,9.927679048,Total Demand:,391076.988,TSTT:,73108.93432
32,117,0.698983025,32.56480613,29.89295114,24.2792006,,,,,,
32,42,0,8.366777059,8.474059007,7.898169533,,,,,,
32,80,0,18.34619429,17.73039366,16.74107005,,,,,,
32,115,0.500259399,30.65482765,26.49557056,22.2541386,,,,,,
32,43,0,12.96170941,12.4159887,12.42086933,,,,,,
32,4,0,9.109447628,10.10063882,7.217913917,,,,,,
32,82,28.27752677,21.9053661,21.11939009,19.80715868,,,,,,
32,113,0,30.79883589,28.85574992,26.27361643,,,,,,
32,18,0,16.19465759,14.89954538,14.2064102,,,,,,
32,129,0,34.39122739,30.90064426,25.5843729,,,,,,
32,92,0,19.96978288,18.65660316,15.30965875,,,,,,
32,44,5.690437802,18.42047909,19.32594237,17.01389343,,,,,,
32,127,0,33.3416796,31.33908614,27.7414014,,,,,,
32,133,0,38.56394725,34.97394945,27.5439964,,,,,,
32,94,0,18.95508479,17.68630675,14.79659675,,,,,,
32,45,0,19.6501092,20.27460813,17.50539821,,,,,,
32,125,0,34.02715508,32.01028668,27.4726561,,,,,,
32,88,4.27426917,24.1589702,24.50721242,15.8853751,,,,,,
32,46,2.091743283,22.00823321,22.49548312,20.16782003,,,,,,
32,123,0,35.49403787,32.65524055,25.4996841,,,,,,
32,90,0,17.22184765,16.08702022,14.10878875,,,,,,
32,47,0,21.10310276,21.84840657,19.67772578,,,,,,
32,121,0,33.07545971,29.36847446,23.3186354,,,,,,
32,16,226.9336157,20.27646067,20.101151,17.97371874,,,,,,
32,15,1.198161743,20.97531852,20.38946121,18.67132894,,,,,,
32,69,0,13.88442667,13.18286442,11.9415534,,,,,,
32,31,0,1.548969967,1.383245233,1.4537028,,,,,,
32,49,0,7.424411443,7.334406401,6.2512644,,,,,,
32,102,0,29.98661765,28.12898741,20.7892615,,,,,,
32,71,0,12.99441568,12.33559653,11.0953086,,,,,,
32,48,10.88886231,7.84771248,9.510897015,7.670400288,,,,,,
32,100,0,25.66803199,24.79841583,22.50844393,,,,,,
32,30,0.78227962,9.365486811,7.824380945,7.7462957,,,,,,
32,65,0,13.35106667,12.57589195,11.2329258,,,,,,
32,51,0,12.17937958,11.68597462,10.44774145,,,,,,
32,98,0,19.60544419,18.14456726,16.2265104,,,,,,
32,7,0,25.5211023,24.88096403,23.21667124,,,,,,
32,67,0,15.73426905,14.5750587,12.1577836,,,,,,
32,50,9.409477927,8.964595639,9.040155856,8.437027133,,,,,,
32,96,0,22.85181007,20.4744302,15.877717,,,,,,
32,77,0.25118815,18.83610734,18.81181201,16.61561533,,,,,,
32,29,0,12.91784043,11.22035511,10.9779047,,,,,,
32,14,0,12.26285292,13.01681016,10.70491339,,,,,,
32,110,0,28.56659193,27.49414614,22.06469885,,,,,,
32,130,0,34.71932753,31.59595984,24.7395484,,,,,,
32,53,10.4598412,12.07053679,11.97115646,11.46708713,,,,,,
32,79,0,16.65924266,15.54722586,14.2235553,,,,,,
32,108,3.435746839,25.40733439,23.26900243,20.7551926,,,,,,
32,134,0,33.22043773,30.2209829,25.2455182,,,,,,
32,52,22.97177713,9.882991849,9.415232471,8.5644102,,,,,,
32,28,0,19.25460411,19.09316428,16.95944934,,,,,,
32,73,0,17.06597254,16.49047303,14.92943933,,,,,,
32,106,0,25.40372881,23.30432827,19.5448747,,,,,,
32,55,26.04931742,13.73503742,13.99661188,13.16355173,,,,,,
32,75,0,17.20093812,16.99672575,16.16132733,,,,,,
32,104,0,22.22069399,20.72028216,17.556577,,,,,,
32,54,0,12.16467415,11.71553301,11.46465053,,,,,,
32,3,12.89186349,7.673551264,8.404671221,7.1662944,,,,,,
32,57,8.952277527,20.1610768,20.41126962,18.93183368,,,,,,
32,118,0.503264726,31.63692516,26.81274612,22.3860554,,,,,,
32,13,0,8.670373568,8.962347593,7.214578933,,,,,,
32,85,9.741342368,22.27417461,21.75930757,14.7320066,,,,,,
32,27,0,18.41143682,18.24744686,16.30738874,,,,,,
32,1,9.914746949,10.75273067,11.63261426,10.25957154,,,,,,
32,56,201.4405946,15.55868952,16.15750088,14.94413273,,,,,,
32,116,0,29.1897445,25.47160451,21.3842436,,,,,,
32,87,0,16.96469477,17.01312727,13.29334385,,,,,,
32,59,12.17644252,15.43204906,15.7532838,11.36134452,,,,,,
32,114,4.858437818,28.84636861,24.9798111,21.1057644,,,,,,
32,6,0,24.31509937,23.82210297,22.01071324,,,,,,
32,26,0,11.6188762,12.11753015,10.10414184,,,,,,
32,81,0,19.0462045,18.83616995,17.63107593,,,,,,
32,58,7.54265395,23.76704357,23.1074639,22.53883058,,,,,,
32,112,0,27.90961655,26.70147242,24.20997963,,,,,,
32,83,0.975373838,22.07726584,22.18275058,20.62051593,,,,,,
32,126,0,34.26841242,32.27194513,25.4391281,,,,,,
32,61,33.98418855,12.66897182,12.86848987,10.4697262,,,,,,
32,131,0,36.14028503,33.41379751,25.4183024,,,,,,
32,93,0,20.46565225,18.33013342,15.164085,,,,,,
32,25,1.257144588,2.857310011,3.212813993,2.665253,,,,,,
32,12,10.56655781,6.704648944,6.852829599,5.289604333,,,,,,
32,124,0,32.33512791,30.41120463,25.3047816,,,,,,
32,60,12.53161398,10.85627122,10.28387838,9.1508814,,,,,,
32,135,19.39689613,37.44458936,37.01896656,30.5532699,,,,,,
32,95,0,23.30882033,22.26955219,16.68633485,,,,,,
32,122,0,31.11296192,27.29368312,23.4030392,,,,,,
32,63,11.88895646,16.62206574,16.38185184,12.1003606,,,,,,
32,24,0,5.387561497,5.765394583,4.381117334,,,,,,
32,89,0,15.80604575,16.02770914,13.1182525,,,,,,
32,120,0,32.85157143,29.10792542,23.8489621,,,,,,
32,62,0,13.70348831,13.34185475,11.3179486,,,,,,
32,91,0,18.20278733,17.20477128,15.084823,,,,,,
68,0,0.294271868,21.65814541,20.27086412,19.71182855,,,,,,
68,103,35.73740258,12.89075788,11.61726928,6.38853025,,,,,,
68,32,0.331600563,11.32403485,10.30047322,9.53151845,,,,,,
68,11,8.699951469,21.35712419,18.97333498,17.3472403,,,,,,
68,23,10.37134903,13.82779317,12.56749642,11.89947665,,,,,,
68,101,0,21.48425178,20.23906865,17.25819315,,,,,,
68,33,0.724918923,13.23641171,11.25965611,11.1923727,,,,,,
68,70,48.40480769,4.989396412,5.400720975,3.5374764,,,,,,
68,99,0.642389963,14.62068995,12.78140554,10.40076765,,,,,,
68,34,0.729545128,15.24100502,14.04047429,13.6171998,,,,,,
68,64,8.588022627,1.992621934,1.858360004,1.346409,,,,,,
68,97,6.709537043,10.8988422,8.924034979,6.34096975,,,,,,
68,22,0.45702344,16.77789847,14.71890483,14.16703815,,,,,,
68,35,0.826484581,12.20679686,11.50949578,10.7436488,,,,,,
68,5,0.327778698,22.09028634,21.03614432,20.543478,,,,,,
68,66,286.8264225,3.665924267,5.075863431,1.96344,,,,,,
68,111,10.88090139,19.57938788,17.56846965,13.1288074,,,,,,
68,128,0.352400912,21.41559839,18.9454753,16.04087988,,,,,,
