<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
95748288,1651708564,2000,970.423,0.970423,0.15,4,0,0,F
1651708789,1651708792,2000,323.611,0.323611,0.15,4,0,0,F
1651708789,4886125895,12000,1058.292,0.577250182,0.15,4,0,0,F
90042662,95748288,12000,1261.226,0.687941455,0.15,4,0,0,F
1788009400,90042662,6000,520.144,0.520144,0.15,4,0,0,F
1651710262,90042662,8000,1319.371,0.719656909,0.15,4,0,0,F
90042674,640006292,12000,661.988,0.361084364,0.15,4,0,0,F
1154936110,90042674,12000,1576.442,0.859877455,0.15,4,0,0,F
92780245,90042674,8000,494.234,0.494234,0.15,4,0,0,F
640006292,92746653,4000,401.159,0.401159,0.15,4,0,0,F
640006292,640006415,12000,1322.187,0.721192909,0.15,4,0,0,F
90042683,1154936110,14000,1831.69,0.999103636,0.15,4,0,0,F
1854209044,90042683,12000,1061.515,0.5307575,0.15,4,0,0,F
92800290,90042683,6000,657.404,0.657404,0.15,4,0,0,F
1154936110,92780266,8000,221.484,0.221484,0.15,4,0,0,F
90042724,92800196,4000,1016.975,1.016975,0.15,4,0,0,F
90042724,1854209044,12000,776.563,0.423579818,0.15,4,0,0,F
95109444,90042724,12000,387.034,0.211109455,0.15,4,0,0,F
92800196,6007722296,4000,624.304,0.624304,0.15,4,0,0,F
92800403,92800196,4000,694.303,0.694303,0.15,4,0,0,F
1854209044,92800508,2000,697.926,1.046889,0.15,4,0,0,F
6064193983,5996038281,12000,1330.283,0.725608909,0.15,4,0,0,F
6064193983,5993653896,4000,600.612,0.600612,0.15,4,0,0,F
90046348,3682546110,4000,401.882,0.401882,0.15,4,0,0,F
90085594,90085930,1800,14.215,0.012184286,0.15,4,0,0,A
90085594,1029418741,2700,54.849,0.054849,0.15,4,0,0,A
282656218,90085594,2700,12.586,0.012586,0.15,4,0,0,A
1029418568,90085594,2700,63.226,0.054193714,0.15,4,0,0,A
90085930,282656217,2700,12.648,0.012648,0.15,4,0,0,A
90085930,1029418518,1800,31.774,0.027234857,0.15,4,0,0,A
1029420304,90085930,2700,52.035,0.052035,0.15,4,0,0,A
1029418741,2492067217,4500,301.634,0.301634,0.15,4,0,0,A
1029418568,1029418741,900,96.795,0.096795,0.15,4,0,0,A
282656217,282656218,1800,14.45,0.012385714,0.15,4,0,0,A
4904836369,282656217,2700,377.274,0.323377714,0.15,4,0,0,A
1029418518,280456125,2700,217.977,0.186837429,0.15,4,0,0,A
1029420304,1029418518,900,68.96,0.06896,0.15,4,0,0,A
90100367,1920250620,4000,286.572,0.429858,0.15,4,0,0,F
90100367,2725710062,12000,941.148,0.5646888,0.15,4,0,0,F
1013792203,90100367,12000,427.098,0.2562588,0.15,4,0,0,F
1920250620,299532162,2000,37.294,0.055941,0.15,4,0,0,F
1920250620,4915273887,2000,48.317,0.0724755,0.15,4,0,0,F
2725710062,1016074257,12000,552.155,0.331293,0.15,4,0,0,F
2725710058,2725710062,2000,143.801,0.143801,0.15,4,0,0,F
90106037,994611524,12000,679.84,0.370821818,0.15,4,0,0,F
1634610377,90106037,12000,1242.248,0.677589818,0.15,4,0,0,F
2112372957,90106037,8000,544.888,0.544888,0.15,4,0,0,F
994611524,1904051646,4000,725.844,0.725844,0.15,4,0,0,F
994611524,1459084716,12000,2674.072,1.458584727,0.15,4,0,0,F
90106658,8326592111,12000,2427.105,1.323875455,0.15,4,0,0,F
90106658,5995843484,6000,260.559,0.260559,0.15,4,0,0,F
3241056096,90106658,12000,406.534,0.221745818,0.15,4,0,0,F
8326592110,8326592111,4000,148.977,0.148977,0.15,4,0,0,F
5995843484,1468894537,6000,381.255,0.381255,0.15,4,0,0,F
5994351311,5995843484,1800,726.877,0.726877,0.15,4,0,0,A
90107947,3643958228,4000,198.709,0.198709,0.15,4,0,0,F
90107947,1585778903,12000,1866.047,1.017843818,0.15,4,0,0,F
477021570,90107947,12000,1196.509,0.652641273,0.15,4,0,0,F
3643958228,1851928085,8000,353.294,0.353294,0.15,4,0,0,F
1459090828,3643958228,4000,1051.397,1.051397,0.15,4,0,0,F
1585778903,994611276,12000,539.485,0.294264545,0.15,4,0,0,F
1904132251,1585778903,2000,508.043,0.508043,0.15,4,0,0,F
90114588,90114590,2700,602.758,0.3616548,0.15,4,0,0,A
2070271317,90114588,1800,21.529,0.021529,0.15,4,0,0,A
90114590,310950167,2400,462.325,0.462325,0.15,4,0,0,A
