,Unnamed: 0,osmid,y,x,street_cou,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
4025,4025,1417315206,14.626069400000002,121.01069809999998,3,121.01069809999998,14.626069400000002,,,POINT (121.0106981 14.6260694),2.0,5.0,None,None
4026,4026,130168798,14.6187988,121.01478970000001,4,121.01478970000001,14.6187988,traffic_signals,,POINT (121.0147897 14.6187988),3.0,4.0,None,None
4027,4027,130166703,14.615310899999999,121.01578219999999,4,121.01578219999999,14.615310899999999,,,POINT (121.0157822 14.6153109),3.0,4.0,None,None
4028,4028,60451186,14.6134483,121.0167175,4,121.0167175,14.6134483,,,POINT (121.0167175 14.6134483),3.0,4.0,None,None
4029,4029,73027071,14.6134503,121.0169419,4,121.0169419,14.6134503,,,POINT (121.0169419 14.6134503),3.0,4.0,None,None
4030,4030,60451187,14.6114883,121.0168034,3,121.0168034,14.6114883,,,POINT (121.0168034 14.6114883),3.0,4.0,None,None
4031,4031,130166709,14.613412900000002,121.01602460000001,4,121.01602460000001,14.613412900000002,,,POINT (121.0160246 14.6134129),3.0,4.0,None,None
4032,4032,130166688,14.611460800000001,121.01609690000001,4,121.01609690000001,14.611460800000001,,,POINT (121.0160969 14.6114608),3.0,4.0,None,None
4033,4033,248010018,14.6292874,121.0125018,3,121.0125018,14.6292874,,,POINT (121.0125018 14.6292874),2.0,5.0,None,None
4034,4034,60723690,14.625637900000001,120.99711909999999,4,120.99711909999999,14.625637900000001,,,POINT (120.9971191 14.6256379),2.0,5.0,None,None
4035,4035,60723686,14.6280033,120.9954788,4,120.9954788,14.6280033,,,POINT (120.9954788 14.6280033),2.0,5.0,None,None
4036,4036,60723693,14.6283136,120.99581470000001,4,120.99581470000001,14.6283136,,,POINT (120.9958147 14.6283136),2.0,5.0,None,None
4037,4037,60723876,14.625326500000002,120.99677779999999,4,120.99677779999999,14.625326500000002,,,POINT (120.9967778 14.6253265),2.0,5.0,None,None
4038,4038,60723897,14.6242663,120.99780200000001,4,120.99780200000001,14.6242663,,,POINT (120.997802 14.6242663),2.0,4.0,0,1
4039,4039,60723694,14.627286800000002,120.9967678,1,120.9967678,14.627286800000002,,,POINT (120.9967678 14.6272868),2.0,5.0,None,None
4040,4040,247006544,14.629778,121.00939140000001,3,121.00939140000001,14.629778,,,POINT (121.0093914 14.629778),2.0,5.0,None,None
4041,4041,60723733,14.6285756,121.01175020000001,3,121.01175020000001,14.6285756,,,POINT (121.0117502 14.6285756),2.0,5.0,None,None
4042,4042,247006523,14.627981900000002,121.0111317,3,121.0111317,14.627981900000002,,,POINT (121.0111317 14.6279819),2.0,5.0,None,None
4043,4043,251010109,14.6232229,120.99881200000002,3,120.99881200000002,14.6232229,,,POINT (120.998812 14.6232229),2.0,4.0,0,1
4044,4044,60724093,14.627375599999999,121.01046609999999,1,121.01046609999999,14.627375599999999,,,POINT (121.0104661 14.6273756),2.0,5.0,None,None
4045,4045,60724535,14.624039400000001,120.9893157,3,120.9893157,14.624039400000001,,,POINT (120.9893157 14.6240394),1.0,4.0,2,2
4046,4046,317005761,14.6242976,120.9896054,3,120.9896054,14.6242976,,,POINT (120.9896054 14.6242976),2.0,4.0,0,1
4047,4047,60980004,14.6325064,121.0479933,1,121.0479933,14.6325064,,,POINT (121.0479933 14.6325064),4.0,5.0,None,None
4048,4048,8374588478,14.6359241,121.0400267,1,121.0400267,14.6359241,,,POINT (121.0400267 14.6359241),4.0,5.0,None,None
4049,4049,60980017,14.642414800000001,121.0321459,1,121.0321459,14.642414800000001,,,POINT (121.0321459 14.6424148),3.0,5.0,1,1
4050,4050,246803450,14.6428511,121.03285290000001,3,121.03285290000001,14.6428511,,,POINT (121.0328529 14.6428511),3.0,5.0,1,1
4051,4051,60980028,14.6350384,121.0271422,1,121.0271422,14.6350384,crossing,,POINT (121.0271422 14.6350384),3.0,5.0,1,0
4052,4052,1497969843,14.635205599999999,121.023101,3,121.023101,14.635205599999999,,,POINT (121.023101 14.6352056),3.0,5.0,0,0
4053,4053,61090308,14.6183326,120.9977587,1,120.9977587,14.6183326,,,POINT (120.9977587 14.6183326),2.0,4.0,0,1
4054,4054,61090324,14.615236999999999,121.0040564,1,121.0040564,14.615236999999999,,,POINT (121.0040564 14.615237),2.0,4.0,1,1
4055,4055,61090345,14.6155676,121.00792279999999,3,121.00792279999999,14.6155676,,,POINT (121.0079228 14.6155676),2.0,4.0,1,1
4056,4056,61090332,14.616722699999999,121.0079112,3,121.0079112,14.616722699999999,,,POINT (121.0079112 14.6167227),2.0,4.0,1,1
4057,4057,61090445,14.616415599999998,121.001581,4,121.001581,14.616415599999998,,,POINT (121.001581 14.6164156),2.0,4.0,1,1
4058,4058,61090341,14.616041500000001,121.00791699999999,3,121.00791699999999,14.616041500000001,,,POINT (121.007917 14.6160415),2.0,4.0,1,1
4059,4059,61090337,14.616247,121.00276979999998,1,121.00276979999998,14.616247,,,POINT (121.0027698 14.616247),2.0,4.0,1,1
4060,4060,61090339,14.6156606,121.00351699999999,1,121.00351699999999,14.6156606,,,POINT (121.003517 14.6156606),2.0,4.0,1,1
4061,4061,5382926907,14.6156221,121.00792209999999,3,121.00792209999999,14.6156221,,,POINT (121.0079221 14.6156221),2.0,4.0,1,1
4062,4062,61090351,14.6151052,121.00792849999999,3,121.00792849999999,14.6151052,,,POINT (121.0079285 14.6151052),2.0,4.0,1,1
4063,4063,61090349,14.614843599999999,121.00459599999999,1,121.00459599999999,14.614843599999999,,,POINT (121.004596 14.6148436),2.0,4.0,1,1
4064,4064,3160812809,14.613865099999998,121.00783909999998,3,121.00783909999998,14.613865099999998,,,POINT (121.0078391 14.6138651),2.0,4.0,1,1
4065,4065,61090370,14.6120383,120.99990079999999,2,120.99990079999999,14.6120383,,,POINT (120.9999008 14.6120383),2.0,4.0,0,0
4066,4066,61090371,14.614185699999998,121.0032621,1,121.0032621,14.614185699999998,,,POINT (121.0032621 14.6141857),2.0,4.0,1,1
4067,4067,130167513,14.6139807,121.0035345,4,121.0035345,14.6139807,,,POINT (121.0035345 14.6139807),2.0,4.0,1,1
4068,4068,8317665176,14.6160707,121.00203130000001,3,121.00203130000001,14.6160707,,,POINT (121.0020313 14.6160707),2.0,4.0,1,1
4069,4069,322496504,14.6158669,121.0004696,3,121.0004696,14.6158669,,,POINT (121.0004696 14.6158669),2.0,4.0,0,1
4070,4070,61090447,14.6155439,121.0013345,4,121.0013345,14.6155439,,,POINT (121.0013345 14.6155439),2.0,4.0,0,1
4071,4071,322496505,14.6154157,121.00180630000001,3,121.00180630000001,14.6154157,,,POINT (121.0018063 14.6154157),2.0,4.0,1,1
4072,4072,61090449,14.614689000000002,121.0013716,3,121.0013716,14.614689000000002,,,POINT (121.0013716 14.614689),2.0,4.0,0,1
4073,4073,1085382851,14.614718,121.0010297,3,121.0010297,14.614718,,,POINT (121.0010297 14.614718),2.0,4.0,0,1
4074,4074,61090734,14.613907199999998,121.0007662,1,121.0007662,14.613907199999998,,,POINT (121.0007662 14.6139072),2.0,4.0,0,1
4075,4075,61090936,14.6122394,121.00125209999999,3,121.00125209999999,14.6122394,,,POINT (121.0012521 14.6122394),2.0,4.0,0,0
4076,4076,322497805,14.6122402,121.0013783,3,121.0013783,14.6122402,,,POINT (121.0013783 14.6122402),2.0,4.0,0,0
4077,4077,3164350486,14.610018,121.00222620000001,3,121.00222620000001,14.610018,,,POINT (121.0022262 14.610018),2.0,4.0,1,0
4078,4078,322496984,14.613384699999997,121.0010012,1,121.0010012,14.613384699999997,,,POINT (121.0010012 14.6133847),2.0,4.0,0,1
4079,4079,61090963,14.6123794,121.00201489999999,4,121.00201489999999,14.6123794,,,POINT (121.0020149 14.6123794),2.0,4.0,1,0
4080,4080,322497858,14.611301300000001,121.0023741,1,121.0023741,14.611301300000001,,,POINT (121.0023741 14.6113013),2.0,4.0,1,0
4081,4081,322497854,14.612463199999999,121.00234340000002,4,121.00234340000002,14.612463199999999,,,POINT (121.0023434 14.6124632),2.0,4.0,1,0
4082,4082,322497863,14.613327599999998,121.00177790000001,1,121.00177790000001,14.613327599999998,,,POINT (121.0017779 14.6133276),2.0,4.0,1,1
4083,4083,61090965,14.6129568,121.00341259999999,4,121.00341259999999,14.6129568,,,POINT (121.0034126 14.6129568),2.0,4.0,1,0
4084,4084,5563281759,14.612881699999997,121.00330149999999,4,121.00330149999999,14.612881699999997,,,POINT (121.0033015 14.6128817),2.0,4.0,1,0
4085,4085,366563421,14.6132098,121.00332009999998,3,121.00332009999998,14.6132098,,,POINT (121.0033201 14.6132098),2.0,4.0,1,1
4086,4086,61090967,14.6136114,121.004026,4,121.004026,14.6136114,,,POINT (121.004026 14.6136114),2.0,4.0,1,1
4087,4087,61090968,14.614364000000002,121.0044741,1,121.0044741,14.614364000000002,,,POINT (121.0044741 14.614364),2.0,4.0,1,1
4088,4088,130167504,14.6133986,121.00434380000002,4,121.00434380000002,14.6133986,,,POINT (121.0043438 14.6133986),2.0,4.0,1,1
4089,4089,130167509,14.613793300000001,121.0038021,4,121.0038021,14.613793300000001,,,POINT (121.0038021 14.6137933),2.0,4.0,1,1
4090,4090,1356323187,14.6129535,121.0053554,4,121.0053554,14.6129535,,,POINT (121.0053554 14.6129535),2.0,4.0,1,0
4091,4091,73009730,14.611703,120.9951135,4,120.9951135,14.611703,traffic_signals,,POINT (120.9951135 14.611703),2.0,4.0,0,0
4092,4092,61091102,14.6148805,120.99858950000001,3,120.99858950000001,14.6148805,,,POINT (120.9985895 14.6148805),2.0,4.0,0,1
4093,4093,73020039,14.6109791,121.0008172,1,121.0008172,14.6109791,,,POINT (121.0008172 14.6109791),2.0,4.0,0,0
4094,4094,61091504,14.605801000000001,121.01871340000001,4,121.01871340000001,14.605801000000001,traffic_signals,,POINT (121.0187134 14.605801),3.0,4.0,None,None
4095,4095,61091533,14.5984693,121.02503119999999,1,121.02503119999999,14.5984693,,,POINT (121.0250312 14.5984693),3.0,3.0,None,None
4096,4096,266584527,14.5985405,121.0255216,4,121.0255216,14.5985405,,,POINT (121.0255216 14.5985405),3.0,3.0,None,None
4097,4097,61091534,14.599122400000002,121.02469609999999,1,121.02469609999999,14.599122400000002,,,POINT (121.0246961 14.5991224),3.0,3.0,None,None
4098,4098,1637353135,14.599215099999999,121.02515840000001,3,121.02515840000001,14.599215099999999,,,POINT (121.0251584 14.5992151),3.0,3.0,None,None
4099,4099,61091535,14.599855300000002,121.0244387,1,121.0244387,14.599855300000002,,,POINT (121.0244387 14.5998553),3.0,3.0,None,None
4100,4100,1941053238,14.600268,121.02577509999999,3,121.02577509999999,14.600268,,,POINT (121.0257751 14.600268),3.0,3.0,None,None
4101,4101,61091537,14.600547599999999,121.02403999999999,1,121.02403999999999,14.600547599999999,,,POINT (121.02404 14.6005476),3.0,3.0,None,None
4102,4102,61091625,14.6011323,121.0250432,3,121.0250432,14.6011323,,,POINT (121.0250432 14.6011323),3.0,4.0,None,None
4103,4103,257895508,14.6011484,121.0278491,3,121.0278491,14.6011484,,,POINT (121.0278491 14.6011484),3.0,4.0,None,None
4104,4104,8370529164,14.603052800000002,121.0274879,3,121.0274879,14.603052800000002,,,POINT (121.0274879 14.6030528),3.0,4.0,None,None
4105,4105,96445024,14.603345999999998,121.02612690000001,4,121.02612690000001,14.603345999999998,,,POINT (121.0261269 14.603346),3.0,4.0,None,None
4106,4106,61091575,14.6034763,121.0260226,3,121.0260226,14.6034763,,,POINT (121.0260226 14.6034763),3.0,4.0,None,None
4107,4107,1941053246,14.603684699999999,121.0256768,3,121.0256768,14.603684699999999,,,POINT (121.0256768 14.6036847),3.0,4.0,None,None
4108,4108,130167959,14.6052729,121.0221959,3,121.0221959,14.6052729,,,POINT (121.0221959 14.6052729),3.0,4.0,None,None
4109,4109,1827500383,14.6045033,121.02235659999998,3,121.02235659999998,14.6045033,,,POINT (121.0223566 14.6045033),3.0,4.0,None,None
4110,4110,96445322,14.6044709,121.02328529999998,3,121.02328529999998,14.6044709,,,POINT (121.0232853 14.6044709),3.0,4.0,None,None
4111,4111,61091583,14.5978779,121.02673390000001,5,121.02673390000001,14.5978779,,,POINT (121.0267339 14.5978779),3.0,3.0,None,None
4112,4112,61678354,14.598028400000002,121.02776840000001,3,121.02776840000001,14.598028400000002,,,POINT (121.0277684 14.5980284),3.0,3.0,None,None
4113,4113,1637353078,14.597841699999998,121.02612020000001,3,121.02612020000001,14.597841699999998,,,POINT (121.0261202 14.5978417),3.0,3.0,None,None
4114,4114,266582585,14.5983035,121.0266595,4,121.0266595,14.5983035,,,POINT (121.0266595 14.5983035),3.0,3.0,None,None
4115,4115,266582583,14.597110999999998,121.02768200000001,4,121.02768200000001,14.597110999999998,,,POINT (121.027682 14.597111),3.0,3.0,None,None
4116,4116,1637353045,14.5966633,121.02578020000001,1,121.02578020000001,14.5966633,,,POINT (121.0257802 14.5966633),3.0,3.0,None,None
4117,4117,1752013028,14.6025793,121.0245642,3,121.0245642,14.6025793,,,POINT (121.0245642 14.6025793),3.0,4.0,None,None
4118,4118,61091595,14.6023076,121.02351740000002,4,121.02351740000002,14.6023076,,,POINT (121.0235174 14.6023076),3.0,4.0,None,None
4119,4119,266589020,14.6018033,121.02480520000002,3,121.02480520000002,14.6018033,,,POINT (121.0248052 14.6018033),3.0,4.0,None,None
4120,4120,61091541,14.601808600000002,121.0225774,1,121.0225774,14.601808600000002,,,POINT (121.0225774 14.6018086),3.0,4.0,None,None
4121,4121,61091618,14.602710199999999,121.02358799999999,2,121.02358799999999,14.602710199999999,,,POINT (121.023588 14.6027102),3.0,4.0,None,None
4122,4122,3978078189,14.603099199999999,121.02364240000001,3,121.02364240000001,14.603099199999999,,,POINT (121.0236424 14.6030992),3.0,4.0,None,None
4123,4123,1684270668,14.600832500000001,121.0261158,3,121.0261158,14.600832500000001,,,POINT (121.0261158 14.6008325),3.0,3.0,None,None
4124,4124,61091666,14.605685800000002,121.01882659999998,4,121.01882659999998,14.605685800000002,traffic_signals,,POINT (121.0188266 14.6056858),3.0,4.0,None,None
4125,4125,1869872643,14.6090859,121.0222673,4,121.0222673,14.6090859,,,POINT (121.0222673 14.6090859),3.0,4.0,None,None
4126,4126,6357439508,14.615082399999999,121.03691709999998,4,121.03691709999998,14.615082399999999,traffic_signals,,POINT (121.0369171 14.6150824),3.0,4.0,None,None
4127,4127,262530659,14.6024859,121.01449280000001,3,121.01449280000001,14.6024859,,,POINT (121.0144928 14.6024859),3.0,4.0,None,None
4128,4128,61091677,14.6028723,121.0159493,4,121.0159493,14.6028723,traffic_signals,,POINT (121.0159493 14.6028723),3.0,4.0,None,None
4129,4129,5429316210,14.6030504,121.0161638,3,121.0161638,14.6030504,,,POINT (121.0161638 14.6030504),3.0,4.0,None,None
4130,4130,8370529167,14.605915099999999,121.03726100000002,3,121.03726100000002,14.605915099999999,,,POINT (121.037261 14.6059151),3.0,4.0,None,None
4131,4131,61091961,14.607050199999998,121.03403059999998,4,121.03403059999998,14.607050199999998,,,POINT (121.0340306 14.6070502),3.0,4.0,None,None
4132,4132,61648498,14.607656799999999,121.0345757,3,121.0345757,14.607656799999999,,,POINT (121.0345757 14.6076568),3.0,4.0,None,None
4133,4133,8366932122,14.606404000000001,121.0336459,1,121.0336459,14.606404000000001,,,POINT (121.0336459 14.606404),3.0,4.0,None,None
4134,4134,61091962,14.6079782,121.03238710000001,3,121.03238710000001,14.6079782,,,POINT (121.0323871 14.6079782),3.0,4.0,None,None
4135,4135,61648501,14.608766899999999,121.0334158,3,121.0334158,14.608766899999999,,,POINT (121.0334158 14.6087669),3.0,4.0,None,None
4136,4136,61091963,14.6085365,121.0318805,3,121.0318805,14.6085365,,,POINT (121.0318805 14.6085365),3.0,4.0,None,None
4137,4137,1941053273,14.608728099999999,121.0330301,3,121.0330301,14.608728099999999,,,POINT (121.0330301 14.6087281),3.0,4.0,None,None
4138,4138,61091965,14.6090402,121.03088729999999,3,121.03088729999999,14.6090402,,,POINT (121.0308873 14.6090402),3.0,4.0,None,None
4139,4139,61091967,14.6067547,121.03677809999999,3,121.03677809999999,14.6067547,,,POINT (121.0367781 14.6067547),3.0,4.0,None,None
4140,4140,1344028902,14.607707699999999,121.0364615,3,121.0364615,14.607707699999999,,,POINT (121.0364615 14.6077077),3.0,4.0,None,None
4141,4141,61092089,14.612559099999999,121.04610749999999,3,121.04610749999999,14.612559099999999,,,POINT (121.0461075 14.6125591),4.0,4.0,None,None
4142,4142,168241062,14.611830300000001,121.0491578,3,121.0491578,14.611830300000001,,,POINT (121.0491578 14.6118303),4.0,4.0,None,None
4143,4143,2088360553,14.6118922,121.04541100000002,3,121.04541100000002,14.6118922,,,POINT (121.045411 14.6118922),4.0,4.0,None,None
4144,4144,246782266,14.614985399999998,121.04693929999999,3,121.04693929999999,14.614985399999998,traffic_signals,,POINT (121.0469393 14.6149854),4.0,4.0,None,None
4145,4145,61092097,14.608758600000002,121.04519340000002,3,121.04519340000002,14.608758600000002,,,POINT (121.0451934 14.6087586),4.0,4.0,None,None
4146,4146,8313142181,14.6086802,121.04568190000002,3,121.04568190000002,14.6086802,,,POINT (121.0456819 14.6086802),4.0,4.0,None,None
4147,4147,831025860,14.6095823,121.043249,3,121.043249,14.6095823,,,POINT (121.043249 14.6095823),4.0,4.0,None,None
4148,4148,5512736231,14.6086948,121.0459355,3,121.0459355,14.6086948,,,POINT (121.0459355 14.6086948),4.0,4.0,None,None
4149,4149,61092188,14.607563500000001,121.0392774,4,121.0392774,14.607563500000001,traffic_signals,,POINT (121.0392774 14.6075635),4.0,4.0,None,None
4150,4150,1444091675,14.607613800000001,121.0392028,4,121.0392028,14.607613800000001,traffic_signals,,POINT (121.0392028 14.6076138),4.0,4.0,None,None
4151,4151,1444105965,14.607723000000002,121.03946459999999,3,121.03946459999999,14.607723000000002,,,POINT (121.0394646 14.607723),4.0,4.0,None,None
4152,4152,61092215,14.6070821,121.0457596,3,121.0457596,14.6070821,,,POINT (121.0457596 14.6070821),4.0,4.0,None,None
4153,4153,61092237,14.6065022,121.0452893,3,121.0452893,14.6065022,,,POINT (121.0452893 14.6065022),4.0,4.0,None,None
4154,4154,61092255,14.608406699999998,121.0440187,3,121.0440187,14.608406699999998,,,POINT (121.0440187 14.6084067),4.0,4.0,None,None
4155,4155,61092235,14.608247899999999,121.0457624,3,121.0457624,14.608247899999999,,,POINT (121.0457624 14.6082479),4.0,4.0,None,None
4156,4156,61092451,14.607100699999998,121.0445054,3,121.0445054,14.607100699999998,,,POINT (121.0445054 14.6071007),4.0,4.0,None,None
4157,4157,87624586,14.606034900000001,121.0458953,3,121.0458953,14.606034900000001,,,POINT (121.0458953 14.6060349),4.0,4.0,None,None
4158,4158,61092285,14.6088247,121.0422246,4,121.0422246,14.6088247,,,POINT (121.0422246 14.6088247),4.0,4.0,None,None
4159,4159,61092284,14.604612,121.0477557,4,121.0477557,14.604612,,,POINT (121.0477557 14.604612),4.0,4.0,None,None
4160,4160,61092415,14.6041169,121.04809850000001,4,121.04809850000001,14.6041169,,,POINT (121.0480985 14.6041169),4.0,4.0,None,None
4161,4161,1352190804,14.6052468,121.0488312,1,121.0488312,14.6052468,,,POINT (121.0488312 14.6052468),4.0,4.0,None,None
4162,4162,87624852,14.6049801,121.04728850000001,3,121.04728850000001,14.6049801,,,POINT (121.0472885 14.6049801),4.0,4.0,None,None
4163,4163,61092421,14.6051511,121.0459578,4,121.0459578,14.6051511,,,POINT (121.0459578 14.6051511),4.0,4.0,None,None
4164,4164,61092467,14.6085406,121.04152309999999,3,121.04152309999999,14.6085406,,,POINT (121.0415231 14.6085406),4.0,4.0,None,None
4165,4165,258510278,14.609184400000002,121.04207379999998,1,121.04207379999998,14.609184400000002,,,POINT (121.0420738 14.6091844),4.0,4.0,None,None
4166,4166,61092291,14.608206,121.0408749,3,121.0408749,14.608206,,,POINT (121.0408749 14.608206),4.0,4.0,None,None
4167,4167,61092311,14.6078061,121.0403528,3,121.0403528,14.6078061,,,POINT (121.0403528 14.6078061),4.0,4.0,None,None
4168,4168,61092444,14.6060723,121.04368459999999,4,121.04368459999999,14.6060723,,,POINT (121.0436846 14.6060723),4.0,4.0,None,None
4169,4169,61092292,14.603377599999998,121.04724750000001,3,121.04724750000001,14.603377599999998,,,POINT (121.0472475 14.6033776),4.0,4.0,None,None
