from,to,volume,TT
7767737114,7562750736,0,0.2213
7767737114,7562750747,754.4797905,0.295628589
8167256219,10755229742,0.001046817,0.281726
8167256219,10755219900,0,0.592944
10755229742,10755229732,0.001046817,0.014038
10755219900,7472456060,0,0.306995
8167256225,10755229723,0,0.030321
8167256225,10755229744,0,0.030188
10755229723,10755229744,0,0.013699
10755229744,10755229742,0,0.017259
8167256227,8167256233,0,0.206899
8167256227,8167256225,0,0.423055
8167256233,8521961079,754.4797905,3.980693321
8521961079,8521961072,754.4797905,0.281656549
8167256234,8167256227,0,0.250064
8167256234,8167256233,754.4797905,0.316067739
8521961072,7767737114,754.4797905,6.665362597
8521961086,8167256219,0.001046817,3.682997
10096136625,10543674816,0,8.180079
10543674816,10543674820,0,0.404482
10543651590,10543775128,190.9985743,0.405231316
10543775128,10543775140,190.9985743,8.00251299
10543674749,10096136625,0,0.637725
10543674749,10096136624,332.2486885,0.582347317
10543674820,10543773501,0,2.339002
10543773501,10543773470,0,0.337304
10543773501,10543674833,0,0.533859
10543775140,10543775146,190.9985743,0.304631989
10543775140,10096136620,0,0.244342
10543775146,10543775160,700.3849346,6.169876995
10096136620,10543775146,509.3863603,0.195449108
10543775160,10543775168,700.3849346,0.561079288
10543775150,10543775159,332.2486885,0.566752854
10543775159,10543674749,332.2486885,5.637879654
10543775168,10543775210,754.4797905,1.556795092
10543775210,10543775225,0,0.244994
10543775210,10543775221,754.4797905,0.547723781
10543775209,10543775150,332.2486885,1.546081976
10543775221,8167256234,754.4797905,2.263969862
10543775223,10543775221,0,0.316187
10543775244,10543775209,0,0.284505
10543775285,7562732080,341.7578397,2.621918285
10543775282,10543775285,0,0.290668
10543775293,7562732046,754.4808373,1.355216822
10543775296,10543775293,0,0.183682
10543775334,10543775339,0.188559312,0.037048
11009671839,10543775351,207.0757787,0.024060108
11009671835,11009671839,0.188559312,0.024058
11009671835,10543775357,207.0757787,0.217477976
10543775359,10543775387,0,0.321187
10755229732,10755229733,0.001046817,0.039529
10755229732,10755229734,0,0.010412
10755229734,10755229736,0,0.017034
10755229736,10755219900,0,0.426555
10755229736,10755229723,0,0.017046
2194612696,3476097479,0,0.058014
3476097479,2194612696,0,0.027375
3476097479,2194612707,0,0.050301
2194612707,2194612696,0,0.027276
7388211225,8538697205,0,0.165777
2194666335,2194666338,0,0.019796
2194666335,7912690542,0,0.34361
2194666338,2194666335,0,0.045021
7912690542,7912690543,0,0.007974
7912690542,2194666351,0,0.191298
2194666351,7912690543,0,0.192123
2310900334,3423653927,0,0.040249
7912690543,2194666338,0,0.34178
2310900303,3423653920,509.3863603,0.056582926
3423653920,2310900322,509.3863603,0.015929374
10543773470,10543674833,332.2486885,0.442184149
2310900307,2310900303,332.2486885,0.053186362
2310900307,3423653920,0,0.043294
2310900322,3423653927,509.3863603,0.038799893
2310900322,2310900334,0,0.054228
3423653927,9430621358,509.3863603,0.004002492
2310900331,8948788647,332.2486885,0.049256089
8948788647,2310900307,332.2486885,0.053275481
9430621358,8948788647,0,0.037007
9430621358,2310900331,509.3863603,0.042898091
10096136632,10096136625,0,0.24905
10543651527,10543674916,716.2252103,2.545808821
10543674916,10543674928,710.8645489,0.623213126
10543674916,10543773430,0,0.294568
10543651576,10543773480,519.8659745,0.285357855
10543651576,10543651581,190.9985743,0.376009221
10543773480,10543651581,0,0.239776
10543651581,10543651590,190.9985743,2.588783408
10543674833,10543674906,341.2742848,12.20960917
10543674906,10543674875,335.5383801,0.576567835
10543674906,10543773448,5.735904766,0.275774
10543674875,10543674887,335.5383801,2.589022085
10543674887,8521983599,335.5383801,1.687752743
10543674887,10543651527,0,0.041377
8521983599,8521983611,331.0784098,0.218878509
8521983599,8521983602,51.16330491,0.188747024
10543674928,10543651576,710.8645489,12.10539502
1987669651,4506527897,0,0.271704
4506527897,1987669651,0,0.274352
625869535,6289332137,73.72492802,0.019716064
625869467,1469932004,162.8902399,18.61720468
625869536,6289332150,72.90345116,0.043900023
6289332137,6289332149,73.7245201,0.039365128
6289332137,6289332147,4.08E-04,0.065031
6289332150,6289332149,0,0.01811
6289332150,625869535,72.90345116,0.065706205
6292200869,6292200863,0,0.047206
1906850812,6292200862,0,0.020465
6292200862,6292200852,0,0.032211
5609781783,6289332154,4.08E-04,0.12402
6289332154,6289332148,73.72492802,0.011187006
6292200842,1906850812,0,0.03845
6289332149,6289332147,0,0.045498
6289332149,6289332154,73.7245201,0.022557073
6289332147,5609781783,4.08E-04,0.079956
6289332148,625869536,73.72492802,0.043825024
6289332148,6289332150,0,0.022258
6292200852,6292200842,0,0.043675
6292200852,1906850812,0,0.01306
9381366441,10815850924,0,0.033968
1366792201,3918304166,118.894299,0.407427533
3918304166,1366792201,338.5297642,0.382184495
2084495793,2862987491,118.894299,0.0532212
275577334,7387794350,348.6661347,0.099484678
8116747998,3073078191,167.0995871,0.039452579
7387794350,7986135919,348.6841068,0.0348587
313210306,7986135912,167.0995871,0.060971895
7986135912,275577334,167.0995871,0.097348429
7986135912,7387794350,0.017972172,0.039833
2324400430,3597851399,319.5935172,0.043319508
1386077439,2324306643,352.2652476,0.076645217
2324306643,2324306651,352.2652476,0.004334256
2324306677,2324306681,191.9813628,0.239964138
2862987491,2084495793,338.5297642,0.043573774
2324306639,8176843242,118.894299,0.077577292
8176843242,2324306647,132.6297824,0.011067064
2754517858,2754517872,338.5297642,0.036201951
2324306651,2324306639,338.5297642,0.075219598
2324306651,8176843242,13.7354834,0.042512
2324306647,1386077439,191.9813628,0.079164025
2324306647,2324306643,0,0.043337
2324306681,2324306677,352.2652476,0.240064588
8143488924,8143477489,24.88177568,0.018742
2324306719,8129376900,167.0995871,0.091596345
8129376900,2324400430,167.0995871,0.052329768
8129376900,3597851399,0,0.024074
3597851399,8171109469,319.5935172,0.02408373
2324400602,7986060914,167.0995871,0.48500612
8108956474,8108794356,348.6661347,1.431947382
7986060914,8108987467,167.0995871,0.022650333
2754517872,2754517874,338.5297642,0.004526119
2754517861,2754517864,118.894299,0.009857037
2754517864,2754517858,118.894299,0.034130128
2754517864,2754517872,0,0.016247
2754517874,5744824440,338.5297642,1.005967724
2754517874,2754517861,0,0.020447
5744824440,5744824436,338.5297642,0.026439537
5661653321,5744824447,118.894299,0.025898097
3073078191,3073078201,167.0995871,0.026169384
3073078201,8116747996,167.0995871,0.037294548
3073078201,8116747995,0,0.019633
3073078193,8116747998,348.6661347,0.039833082
3073078193,3073078191,0,0.019628
8116747996,8116747995,348.6661347,0.03637412
8116747995,3073078193,348.6661347,0.026187286
8171109469,8129376900,0,0.036126
8171109469,2324306719,319.5935172,0.092455159
5744824447,7890210571,118.894299,0.022873086
5744824436,5661653321,338.5297642,0.023442796
5744824436,5744824447,0,0.012919
7890210571,5744824440,0,0.023474
7890210571,2754517861,118.894299,1.006326786
7986135919,313210306,319.5935172,0.055193841
7986135919,7986135912,29.09058959,0.034848
7986060902,8108987470,348.6661347,0.072840265
8108987470,7986060914,0,0.037271
8108987470,8108956474,348.6661347,0.479035272
8063553598,7986083079,176.1860115,0.030909561
8108987467,8108987470,0,0.024745
8108987467,8108987451,167.0995871,0.049870732
8108794356,2324400602,167.0995871,1.428140966
8108987451,7986060902,176.1860115,0.019881361
8108987457,8108987451,9.08642435,0.05026
183343812,183343815,206.9470452,0.151762684
183343815,183343812,51.16304866,0.152988116
8951222611,2313008282,51.16304866,0.102046077
8521983586,8542136261,206.9473015,0.325713249
233987302,2193925785,694.1708622,0.048034036
2193925785,2193925790,694.1708622,0.011212899
1914210691,2313008362,0,0.032599
5769128853,1914183056,0,1.016624
1914210728,1914210714,0,0.062317
346123570,2313008317,193.8504199,0.255845827
1914239555,5769128853,193.8504199,0.50742799
1914183076,3423868196,0,1.331798
1914183076,1914183132,0,0.018041
3423868196,1914183287,0,0.504107
1914183132,1914183109,193.8504199,0.022553511
1914183109,1914183065,193.8504199,0.334296039
1914183109,1914183076,0,0.040683
1914183226,1914183132,193.8504199,1.330054045
1914210700,1914210730,0,0.054465
1914183287,1914183317,0,0.011587
1914183317,2313008255,0,2.811639
1914183317,1914183362,0,0.036691
2313008255,2313008263,0,0.477698
1914183362,1914183342,193.8504199,0.019288002
1914183342,1914183226,193.8504199,0.511033551
1914183342,1914183287,0,0.048284
1914210696,1914210700,0,0.050209
1914210696,1914210730,0,0.036424
1914210730,1914210743,0,0.084996
1914210714,1914210696,0,0.060712
1914210743,1914210728,0,0.07044
1914210743,1914210714,0,0.036426
8538701252,4001677642,0,0.034789
2193925783,233987302,619.8762457,0.045434766
2193925783,2193925785,0,0.025528
2193925790,2193925801,694.1708622,0.052188747
2193925790,2193925796,0,0.016545
2193925801,2193925796,619.8762457,0.047863672
2193925796,2193925783,619.8762457,0.039335062
6604481027,2313008083,694.1708622,0.167099166
2194615325,3483625290,741.5811396,6.794419673
3483625290,8538331549,741.5811396,1.262987905
3483625290,3483627203,0,0.140004
2312871218,2803771716,193.8504199,0.538861328
2312871218,2801389754,124.6439405,0.50379229
2803771716,2803746075,193.8504199,4.028660128
2801389754,7562307397,124.6439405,2.682463192
2312871223,2801389754,0,0.315483
2312871223,2801389751,0,0.907448
2801389751,8533331152,539.2603393,1.581437253
2313008065,7562307394,539.2603393,6.336209644
2313008065,7562298917,509.2770747,0.030261283
7562307394,2801389753,539.2603393,3.082590867
7562298917,3423653238,603.3849404,7.696863986
7562298917,2313008065,30.53607488,0.03023
2313008083,2313008065,815.8757561,6.47241096
2313008263,2803746075,0,0.655411
2313008263,2312871223,0,3.9989
2803746075,2803746073,193.8504199,0.461651864
2313008279,8951222608,193.8504199,0.088097714
2313008279,5169166147,51.16304866,0.216357163
8951222608,2313008283,193.8504199,0.031036831
5169166147,2313008283,13.09662538,0.094858
5169166147,8951222608,0,0.094002
2313008282,8951222607,51.16304866,0.155512117
8951222607,7241506112,0,3.032444
8951222607,8951222591,51.16304866,0.018581014
2313008283,8951222588,206.9470452,0.026442346
8951222588,8951222611,206.9470452,0.103439914
8951222588,2313008282,0,0.019066
3667045641,3667045635,193.8504199,0.047399379
2313008366,1914210691,0,0.0309
2414235894,3667045638,0,0.358379
7241506112,8951222591,193.8504199,3.036181632
3667045638,3667045641,0,0.045116
2801225000,9492846545,4.255350942,0.162648
9492846545,2801225020,0,0.502856
9492846545,4090316071,4.255350942,0.008654
2801225020,2801283447,268.110484,0.021238066
2801283447,2801237843,65.13236655,0.492474977
2801225055,2801225063,0,0.148159
2801225055,7065880217,0,0.100703
2801237592,2801237822,0,0.499959
2801237592,2801237864,271.1498554,0.385193204
2801237822,2803314039,69.31430089,0.570317451
2801237864,9487424118,271.223272,6.261279941
2803314039,2803314060,318.4943603,2.447876205
2801237843,9492951804,0.073416609,0.038869
2801237843,4090316071,65.05894994,0.021930043
9492951804,2801237864,0.073416609,0.466447
4090316071,2801237822,69.31430089,0.08270221
4090316071,9492951804,0,0.022977
9487424118,7157027204,271.223272,6.942229321
2801283437,2801225020,268.110484,0.334994592
2801283437,2801237592,271.1498554,0.618362935
9492967196,2801285941,268.0370674,0.442158482
8533331152,8533331166,539.2603393,0.169396315
2801389753,2803771716,0,0.808618
2801389753,2801389751,539.2603393,0.377752571
7562307397,7562298917,124.6439405,6.322205735
2803314028,2851226428,539.2603393,8.853455695
2851226428,2801283437,539.2603393,1.684995896
2803314060,7562253772,318.4943603,8.849438323
7562253772,7562253783,318.4943603,1.27905278
2803746073,2313008255,0,0.630156
2803746073,1914183362,193.8504199,2.799924855
3423653238,3483634538,0,0.270635
3423653238,7388153027,603.3849404,7.039804096
3483634538,3423653278,0,0.123289
3483634538,7065918616,0,0.07143
7388153027,4001677652,94.10786561,0.207891307
7388153027,7388153028,509.2770747,0.269668154
8538331549,2313008083,121.7048939,0.240197992
8538331549,6604481027,619.8762457,0.179388412
3483627203,3483632928,0,0.054091
3483627203,7068236887,0,0.067349
3642213589,8542066702,331.0784098,2.21443689
7388153043,8899069154,509.2779088,3.122636437
8542066702,8542066700,331.0784098,0.005564259
3667045635,2414235894,193.8504199,0.353113968
3667045635,3667045638,0,0.016112
4001677626,7388211225,0,0.079796
4001677633,4001677626,0,0.138612
4001677633,8874154175,0,0.096479
8874154175,8538697205,0,0.005136
8874154175,4001677626,0,0.085727
4001677634,8538701247,410.5027298,0.116612957
8538701247,8538701237,0,0.098366
8538701247,8538701248,410.5027298,0.146472278
4001677642,8538701231,0,0.130533
4001677642,8538697215,0,0.192629
8538701231,8874154173,0,0.003744
8538701231,8538697215,8.34E-04,0.119199
8538697215,7388153028,8.34E-04,0.222374
4001677652,4001677634,94.10786561,0.123148182
4001677652,8874154173,0,0.073643
8874154173,8538701230,8.34E-04,0.005685
8874154173,4001677634,316.3948642,0.083767451
4001678366,4001677633,0,0.278032
4001678366,2194615325,331.0784098,0.275222253
8951222591,2313008279,245.0134685,0.009632826
7388153028,8542066703,509.2779088,5.423622407
8542066703,8542066701,509.2779088,0.010223934
8899069154,8542136261,509.2779088,0.429001729
8899069154,8521983586,0,0.274583
8538697205,8538701236,0,0.004138
7562253767,2803314028,539.2603393,1.280765229
7562253783,8533331159,318.4943603,3.423765256
8533331159,8533331158,318.4943603,0.169394815
8521983602,8521983611,0,0.136652
8542136261,10543651527,716.2252103,1.754914905
8521983611,3642213589,331.0784098,3.385474871
8533331166,7562253767,539.2603393,3.428823326
8533331166,8533331159,0,0.026085
8533331158,2312871218,318.4943603,1.859309187
8533331158,8533331152,0,0.024685
8538701236,8538701237,0,0.005158
8538701236,8538701230,0,0.298241
8538701230,8874154171,8.34E-04,0.004174
8874154171,8538701231,8.34E-04,0.005866
8874154171,8538701252,0,0.164644
8538701237,8538701248,0,0.082157
8538701237,8874154175,0,0.004091
8538701248,2194615325,410.5027298,0.251460387
8542066700,4001678366,331.0784098,5.463867889
8542066700,8542066703,0,0.035567
8542066701,7388153043,509.2779088,2.216483065
8542066701,8542066702,0,0.035502
8908146176,2801225055,0,0.242533
8908146176,2803314039,249.1800595,0.340371708
9487424117,8908146176,249.1800595,6.149947424
7157027204,8529625436,0,0.057588
7157027204,7157027203,368.8210769,0.025968045
10543773428,10543674928,0,0.325435
10543773450,10543674875,0,0.312423
3696697969,3696697997,681.4134267,0.336760671
3769763714,10274290100,413.4569889,0.198184488
1917182866,2799906043,0,0.111786
1917182894,1917182899,0,0.025432
1917182841,2799906041,0,0.04736
1917182899,1917182894,0,0.037334
275577393,8051232446,0,0.02994
8051232446,8051232444,0,0.016407
8051232446,8063245240,0,0.340947
8063553599,8063553597,0,0.03498
2108646981,2108690168,0,0.311822
8063245239,8063245212,0,0.354849
2108690168,8051232444,0,0.340811
8063245240,8063245239,0,0.311618
8051232444,8051232437,0,0.044306
3426722854,2108646981,0,0.355016
8063245212,7986063382,0,1.076496
6296256574,7986063382,240.0873662,0.014754923
6296256574,8063245217,0,0.056076
7986063382,8040833436,240.0873662,0.030599914
7986063382,6296256580,0,0.017706
8063245217,3426722854,0,1.019578
6296256580,7986103385,155.6313338,0.014754163
7986103385,8040833433,155.6313338,0.036016398
7986103385,6296256574,0.12807064,0.01475
7986063380,8063245217,0,0.082416
8040833433,6296256574,239.9592956,0.033743107
275581415,1386077349,155.6313338,0.654788233
8040833436,6296256580,155.6313338,0.028854319
7986083076,8063553599,0,0.032673
7986083076,8063553597,348.6661347,0.015800396
8063553597,8063553594,348.6661347,0.009029512
7986083079,8063553600,155.6313338,0.02447327
7986083079,7986083076,108.5787685,0.013542035
8063553600,7986083076,240.0873662,0.023033441
8051232437,275577393,0,0.046473
8051232437,8051232446,0,0.030024
8063553594,8063553598,348.6661347,0.0327091
8063553594,7986083079,0,0.015786
227112255,2108605834,0,0.049071
227112255,2108605820,171.9019933,0.106308748
2108605834,2108605862,92.1392862,0.183750249
2108605820,2108605834,92.1392862,0.101516138
275577481,275581415,239.9592956,0.647057394
275577481,1386077349,351.6971076,0.02388688
1386077349,2492258090,507.3284414,0.148337808
1386077349,2487610452,0,0.024414
313214426,7969023401,231.9882612,0.161885829
7969023401,7969023400,231.9882612,0.060169281
313214430,8005535655,0,0.046686
313214430,2492258048,73.40142508,0.01916701
8005535655,2492258044,171.9022062,0.007559124
2492258048,2492258045,73.40163798,0.060386033
2492258048,2492258052,92.1392862,0.015736021
2492258090,7992856014,507.3284414,0.116729429
2487610452,275577481,1059.30563,0.122315992
2108605862,2108605874,92.1392862,0.088018119
2108605862,2108605863,0,0.057149
2108605874,2108605863,171.9019933,0.085881412
2108605863,227112255,171.9019933,0.238649924
2492258044,2492258048,92.13949911,0.054731074
2492258045,2492258052,180.035735,0.06115721
2492258045,7935224047,0,0.086688
2492258052,2492258054,272.1750212,0.014313479
2492258054,313214430,3.168716546,0.01414
2492258054,2492258060,269.0063047,0.380408507
2492258060,7969023399,269.0063047,0.347294242
2492258059,2804690717,231.9882612,0.333937212
2804690717,313214430,60.08605493,0.045069011
2804690717,8005535655,171.9022062,0.077082267
7969023399,7969023402,269.0063047,0.060167932
2492258074,9951543799,269.0063047,0.073908287
9951543799,9951543798,0,0.012346
9951543799,7969023317,269.0063047,0.388503305
2492258075,2492258074,0,0.013644
2492258075,7969023445,231.9882612,0.329745983
7969023445,9951534012,231.9882612,0.008215448
2492258082,7388329501,1059.30563,0.284341712
7969023292,7969025127,507.3284414,0.055084628
7388329501,7992856017,1059.30563,0.121025093
2492258086,7388329501,0,0.013309
2492258086,7969023292,507.3284414,0.276583585
2492258089,2492258090,0,0.00893
2492258089,2487610452,1059.30563,0.148103258
7992856014,7982389931,507.3284414,0.073286305
602453906,2720468493,184.9861542,0.071821584
2842392567,7982370097,507.3284414,0.022744336
7982370097,7982370096,0,0.01155
7982370097,7969023291,507.3284414,0.16355777
6926178081,2842392567,507.3284414,0.295534195
6926178082,9951543953,1059.30563,0.101471201
6926178082,6926178081,0,0.01033
9951543953,7992856015,1059.30563,0.075038998
7388321015,7969023303,231.9882381,0.189499335
7388321017,7969025122,269.0446596,0.40414887
7969023303,7969023305,231.9882381,0.113549193
7969025122,7969025123,269.0446596,0.160367821
7992856017,7992856016,0,0.013663
7992856017,7992856023,1059.30563,0.199472023
7397527177,7969023306,269.0446596,0.278342459
7969023337,7969023336,231.9882381,0.442715145
7969023306,7969023304,269.0446596,0.11382923
7397589613,7397527177,269.0446596,0.442890692
7969023336,7969023315,231.9882381,0.372636323
7969023291,7992856016,507.3284414,0.194809706
7992856023,7982370096,1059.30563,0.165074329
7992856016,2492258086,507.3284414,0.118243315
7969025127,7969025126,507.3284414,0.096770563
7969023299,7969025127,0,0.012023
7969023299,2492258082,1059.30563,0.056476056
7969023305,7969023306,0,0.014452
7969023305,7969023337,231.9882381,0.278426185
7969023304,7969023303,0,0.013986
7969023304,7388321017,269.0446596,0.189938738
7969023315,7969023318,231.9882381,0.230345562
7969023318,7969023317,0.038354951,0.013423
7969023318,9951543798,231.9882612,0.389800259
7969023316,7969023315,0,0.014148
7969023316,7397589613,269.0446596,0.372070706
7969023317,7969023316,269.0446596,0.230451735
9951543798,2492258075,231.9882612,0.074709074
7969023402,7969023401,0,0.014092
7969023402,9951543721,269.0063047,0.178212571
7969023400,7969023399,0,0.014126
7969023400,2492258059,231.9882612,0.347805968
9951543721,9951543720,269.0063047,0.007174707
9951534012,313214426,231.9882612,0.025985417
9951534012,9951543721,0,0.022763
7969025121,7388321015,231.9882381,0.404434057
7969025123,7969025125,1059.30563,0.239921893
7969025124,7969025121,231.9882381,0.160180736
7969025125,7969023299,1059.30563,0.099050125
7969025126,7969025125,0,0.011685
7969025126,7969025124,507.3284414,0.234611293
7981357596,2842392567,0,0.011431
7981357596,6926178082,1059.30563,0.303642748
7982370096,7981357596,1059.30563,0.023482893
7982389931,6926178081,507.3284414,0.099151529
7992856015,2492258089,1059.30563,0.119246908
9951533998,313214426,0,0.050467
9951543720,2492258074,269.0063047,0.319958547
9951543720,7969023445,0,0.01956
602453785,9370872909,64.43768145,0.067373128
9370872909,9370872908,64.43768145,0.002811005
602453820,3708869868,64.43768145,0.05775611
3708869868,2719355929,0,0.030395
3708869868,5171743427,64.43768145,2.105233002
9351144018,9433051754,7.615228281,0.315642
602453857,5171743453,12.25944459,2.595704006
2720468514,2720468507,373.198825,0.113010183
5171743453,5171743445,341.6788637,0.032531812
5171743453,9453970240,404.4926569,3.124097555
2720468493,2720468507,184.2507834,0.077753687
2720468493,2720468514,12.25944459,0.106032
870282591,4818870271,0,0.553936
4818870271,3514625794,0,0.016514
2131953064,2131953071,658.7052913,0.145615044
2108499317,2108499311,461.2481341,0.091406891
2108499473,2108509098,503.5313128,0.049573889
2108499311,2108499308,783.1065331,0.049920532
2108509098,2108509109,685.2832298,0.015506082
2108509084,2108509086,212.4851739,0.042653584
2108509086,2108509089,181.751917,0.023334807
2108509086,2108509087,30.73325689,0.034277003
2108520083,2108519998,0,2.728971
2108509089,2108509090,612.2667942,0.005738556
2108509087,2108499473,461.2481341,0.023268543
2108509090,2108509087,430.5148772,0.019904102
2108509090,2108509098,181.751917,0.02194464
2108509109,2108509114,394.6958333,0.06352352
2108509109,2108509107,290.5873965,0.030019581
2108509101,2108509089,430.5148772,0.027277924
2108509101,2108509084,312.7314169,0.078155335
2108509107,2108509101,743.2462941,0.007887749
2108509114,2108509107,452.6588976,0.060557023
2108509123,2108509145,394.6958333,0.070776876
2108509145,2108509166,394.6958333,0.013559184
2108509125,2108509145,0,0.02327
2108509125,2108509123,452.6588976,0.068126902
2108509131,2108509125,452.6588976,0.014675619
2108509166,2108509177,235.8928808,0.037084656
2108509166,2108509168,158.8029524,0.015939118
2108509162,2108509131,425.68124,0.037870605
8482912270,8482912283,158.8029524,0.334657464
2108509164,2108509162,158.8029524,0.035525491
2108509164,2108509131,26.97765759,0.022461001
2108509177,2108509168,26.97765759,0.030979002
2108509168,2108509164,185.78061,0.006183812
4328159398,8529389209,466.6641887,0.053528441
2108519983,2108519998,0,0.016406
2108519983,2108520083,0,2.744431
2108519998,2108519983,0,0.03553
2108522735,2801300373,0,0.023972
2108522735,8482912275,255.6789931,1.023944223
2801300373,2108522754,65.05894994,0.00489301
8482912275,8482912278,425.68124,0.026959246
2108522737,2108522735,255.6789931,0.010162786
2108522754,2801300372,65.05894994,0.024481048
2108522754,8529625435,0,4.885706
2801300372,2108522761,65.05894994,0.014112028
8529625435,7157027203,0,0.069901
2108522761,2108522737,0,0.017944
2108522761,2811445307,65.05894994,1.016452008
2811445307,2108522737,255.6789931,1.010405847
2131953071,2131953095,759.8451851,0.03205093
2131953071,4785072638,86.13842986,5.371643569
2131953070,2131953071,187.2783237,0.039946925
2131953070,2131953064,648.3261824,0.143268427
2131953095,2131953102,875.8106597,0.032213984
2131953095,2131953105,216.8372727,0.148867197
4785072638,4785072634,86.13842986,0.362897376
4785072638,4785061339,0,0.387781
2131953102,8202285491,680.1391923,0.185583799
2131953102,2131953070,443.7960215,0.04004523
2131953105,2131953102,248.124554,0.148118571
8202285491,3262954913,680.1391923,0.667662513
2322616469,9427619921,221.8031706,0.054554486
2131961879,2741561833,274.3504878,0.400651736
2131961879,2131961884,0,0.071276
2741561833,2816150959,274.3504878,7.591430756
9427619921,2322616475,4.009916326,0.046357
9427619921,6260445617,221.8031706,0.036967685
2322616475,6260445617,5.272178399,0.048905
6260445617,6260445597,227.075349,0.079604985
6260445617,6260445610,0,0.037675
2322616538,2322616579,555.6860582,0.152378096
2322616579,2322616590,623.9381979,0.050941963
2322616617,8570027877,111.5130899,0.041422121
2322616544,2322616546,227.075349,0.170826552
2322616546,2322616549,596.4109364,0.061441037
6260445597,6260445610,254.6026105,0.090216138
2322616549,2322616561,107.4964722,0.08739122
2322616549,2322616562,488.9144642,0.146535493
2322616561,2322616568,179.7652296,0.054839078
2322616562,2322616561,72.26875741,0.152518078
2322616568,2322616538,111.5130899,0.146436426
2322616568,2322616579,68.25213973,0.100809041
2322616590,2322616544,254.6026105,0.179321187
2322616590,2322616546,369.3355874,0.057706212
2322616613,2751953098,555.6860582,0.208894386
2758635606,2720468504,111.5130899,0.16499448
2751953098,2322616617,555.6860582,0.061035389
2751953098,8570027877,0,0.047643
8570027877,2322616613,111.5130899,0.145482424
2719355905,3708869868,0,0.026051
2719355905,602453820,7.615228281,0.049802
2719355929,2719355905,7.615228281,0.030389
2720468507,2720468504,1.763550278,0.092527
2720468507,2758635606,555.6860582,0.169664077
2720468504,2720468493,11.52407385,0.062339
2720468504,602453906,101.7525663,0.091426185
2720635550,2816150955,2.824064267,0.279904
2816150955,2803370938,264.1566464,1.24316397
2816157097,2816157096,4.791164015,0.197159
2727061001,5171743445,156.667874,3.164740196
2727061001,2761158723,64.43768145,0.019468037
5171743445,5171743446,498.3467377,0.00343923
2761158723,2761158710,468.9303384,0.019260136
2803370901,2741561848,203.0750656,0.950994454
2816150959,2816150955,261.3325822,0.440540688
2816150959,2816150966,13.01790566,0.35204
2741561848,9338501519,203.0750656,2.415865364
2741561934,2131961879,274.3504878,0.560230758
9338501519,8202285492,391.8084846,1.58080619
2761158710,2719355929,7.615228281,2.100246001
2761158710,5171743427,156.667874,0.029237942
5171743427,2727061001,221.1055554,0.012946411
2801285941,2801285972,268.0370674,0.160713407
9492967179,9492967196,65.05894994,0.442314874
2801285972,2801285957,268.0370674,1.130503985
2801285950,2801285957,0,0.020196
2801285950,9492967182,65.05894994,1.136150244
2801285957,2801285967,268.0370674,0.020414611
9492967182,9492967179,65.05894994,0.161344319
2801285951,2801285958,65.05894994,0.123717244
2801285958,2801285950,77.41702421,0.003435014
2801285967,2801285958,12.35807427,0.020564
2801285967,2801285951,255.6789931,0.124140464
2803370938,6292254235,0,0.268595
2803370938,4328159433,264.1566464,10.11329116
4328159433,8482912223,247.5365091,1.180396447
4328159433,4328159444,16.62013735,0.517685001
2803417663,9370878318,7.615228281,0.067601
9351144089,9433051758,64.43768145,0.211521402
9370878318,9370872916,7.615228281,0.005316
2803851250,2816157096,198.2839015,0.274545991
2803851250,2816157097,51.41977579,0.209169028
2816157096,2803370901,203.0750656,7.888060602
3262954913,9338501520,680.1391923,1.583651629
8202285492,8202285490,391.8084846,0.665274092
9338501520,9338501519,405.7887044,0.012927597
9338501520,2741561934,274.3504878,2.412053287
8529389209,8529389206,466.6641887,0.010436287
4328159425,8529438018,186.9417966,0.014505953
8529438018,8529389215,186.9417966,0.0103964
4328159426,4328159429,415.459929,0.040662131
4328159426,4328159440,51.20425967,0.283884215
4328159429,4328159425,16.62013735,0.040525
4328159440,4328159434,52.70235152,0.421897061
4328159463,4328159470,415.459929,0.039008717
8482912223,7157027209,662.9964381,0.056337229
4328159444,4328159446,0,0.038636
4328159444,4328159470,16.62013735,0.332927
4328159434,9392929579,249.7036773,9.527434426
9392929579,2788726224,0,0.478495
9392929579,2803851250,249.7036773,1.786419769
4328159441,4328159440,1.498091856,0.046999
4328159441,4328159425,170.3216592,0.28463451
4328159446,8482912223,415.459929,0.625279591
4328159470,4328159469,432.0800664,0.09383421
4328159469,4328159446,415.459929,0.333002274
4328159469,4328159463,16.62013735,0.038602
4785061339,4785072634,4.009916326,0.523735
4785072634,6604432078,90.14834619,2.337122906
4785072626,4785072637,0,0.380455
4785072637,2131953095,202.0782834,5.377895554
4785072627,2322616511,5.272178399,0.184296
4785072627,8187802406,0,0.121251
6604432078,6604432076,90.14834619,0.29722737
6604432078,8187795255,0,0.292126
4785072636,4785072637,202.0782834,0.34365479
4785072636,4785072627,5.272178399,0.353581
5171743446,5171743453,125.1479126,0.030751832
5171743446,602453857,373.198825,2.596044406
9453970240,2761158723,404.4926569,0.048319193
9453970240,9453958502,0,0.067437
6260445610,2322616469,250.5926941,0.057633279
6260445610,9427619921,4.009916326,0.041058
6604395907,6604395930,90.14834619,0.38624248
6604395907,6604395916,0,0.381091
6604395930,9248812793,134.1280722,0.835846094
