,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total
1043,18,25,None,None,37.98307368292683,37.990236009756096,23.772775381578946,23.781861136842103,0.0
1044,19,25,None,None,37.990236009756096,37.99739833658536,23.772775381578946,23.781861136842103,155800.0
1045,20,25,None,None,37.99739833658536,38.00456066341464,23.772775381578946,23.781861136842103,0.0
1046,21,25,None,None,38.00456066341464,38.0117229902439,23.772775381578946,23.781861136842103,77600.0
1047,22,25,None,None,38.0117229902439,38.01888531707317,23.772775381578946,23.781861136842103,0.0
1048,23,25,None,None,38.01888531707317,38.02604764390244,23.772775381578946,23.781861136842103,0.0
1049,24,25,None,None,38.02604764390244,38.033209970731704,23.772775381578946,23.781861136842103,16800.0
1050,25,25,None,None,38.033209970731704,38.04037229756098,23.772775381578946,23.781861136842103,31000.0
1051,26,25,None,None,38.04037229756098,38.047534624390245,23.772775381578946,23.781861136842103,71000.0
1052,27,25,None,None,38.047534624390245,38.05469695121951,23.772775381578946,23.781861136842103,30000.0
1053,28,25,None,None,38.05469695121951,38.06185927804878,23.772775381578946,23.781861136842103,55200.0
1054,29,25,None,None,38.06185927804878,38.06902160487805,23.772775381578946,23.781861136842103,16800.0
1055,30,25,None,None,38.06902160487805,38.07618393170732,23.772775381578946,23.781861136842103,25400.0
1056,31,25,None,None,38.07618393170732,38.08334625853659,23.772775381578946,23.781861136842103,38600.0
1057,32,25,None,None,38.08334625853659,38.09050858536585,23.772775381578946,23.781861136842103,0.0
1058,33,25,None,None,38.09050858536585,38.09767091219512,23.772775381578946,23.781861136842103,30800.0
1059,34,25,None,None,38.09767091219512,38.104833239024394,23.772775381578946,23.781861136842103,0.0
1060,35,25,None,None,38.104833239024394,38.11199556585366,23.772775381578946,23.781861136842103,0.0
1061,36,25,None,None,38.11199556585366,38.11915789268293,23.772775381578946,23.781861136842103,0.0
1062,37,25,None,None,38.11915789268293,38.126320219512195,23.772775381578946,23.781861136842103,0.0
1063,38,25,None,None,38.126320219512195,38.13348254634147,23.772775381578946,23.781861136842103,0.0
1064,39,25,None,None,38.13348254634147,38.140644873170736,23.772775381578946,23.781861136842103,0.0
1065,40,25,None,None,38.140644873170736,38.1478072,23.772775381578946,23.781861136842103,0.0
1066,0,26,None,None,37.8541518,37.861314126829264,23.781861136842103,23.79094689210526,0.0
1067,1,26,None,None,37.861314126829264,37.86847645365853,23.781861136842103,23.79094689210526,0.0
1068,2,26,None,None,37.86847645365853,37.875638780487805,23.781861136842103,23.79094689210526,0.0
1069,3,26,None,None,37.875638780487805,37.88280110731707,23.781861136842103,23.79094689210526,0.0
1070,4,26,None,None,37.88280110731707,37.88996343414634,23.781861136842103,23.79094689210526,0.0
