,from,highway,lanes,length,maxspeed,oneway,osmid,to,geometry,capacity,edgeID
3603,6279842638,primary,2.0,8.452,60,True,42163736,6279842636,"LINESTRING (23.7286997 38.0122453, 23.7287228 38.0121715)",900,3582
3604,6279842638,primary,2.0,23.434,60,True,284182383,2865039954,"LINESTRING (23.7286997 38.0122453, 23.7286002 38.0122517, 23.7284331 38.0122624)",900,3583
3605,2968449025,primary_link,2.0,16.933,60,True,293265905,8021202137,"LINESTRING (23.7160618 38.042535, 23.7161744 38.0426588)",900,3584
3606,2968449025,primary,2.0,562.543,50,True,"[655462216, 655462217, 286056592, 976090965]",6113983433,"LINESTRING (23.7160618 38.042535, 23.7160597 38.0425871, 23.7160181 38.0434732, 23.7160092 38.0437798, 23.7160085 38.043803, 23.7160073 38.0438378, 23.7160047 38.0439226, 23.7159999 38.0442077, 23.7159751 38.0448054, 23.7159374 38.0452247, 23.7158925 38.045537, 23.7157866 38.0461839, 23.7157786 38.0462329, 23.7157346 38.0466763, 23.7157473 38.0469867, 23.7157803 38.0475154, 23.7157827 38.0475454, 23.7157855 38.0475819)",900,3585
3607,6113983433,primary_link,2.0,23.376,30,True,652087351,6113983432,"LINESTRING (23.7157855 38.0475819, 23.7159123 38.0477669)",900,3586
3608,6113983433,primary,2.0,15.856,60,True,860583741,8021131073,"LINESTRING (23.7157855 38.0475819, 23.7157951 38.0477243)",900,3587
3609,3182695887,primary,2.0,78.61699999999999,50,True,5214460,362383654,"LINESTRING (23.7607745 37.9857476, 23.7606871 37.9856449, 23.7604551 37.9853896, 23.7603614 37.9852846, 23.7603307 37.9852528, 23.7602586 37.9851693)",900,3588
3610,3182695887,primary_link,2.0,49.355999999999995,60,True,680329892,574836590,"LINESTRING (23.7607745 37.9857476, 23.7606611 37.9855631, 23.7606274 37.9854858, 23.7606018 37.9853892, 23.760599 37.9853308)",900,3589
3611,8528965284,primary_link,2.0,50.201,60,True,227445284,38842615,"LINESTRING (23.7672531 37.9878082, 23.7672455 37.9878963, 23.7672361 37.9879446, 23.767221 37.9880051, 23.7672027 37.9880567, 23.767176 37.9880989, 23.7671449 37.9881294, 23.76704 37.9882061)",900,3590
3612,8528965284,primary,3.0,754.8999999999999,60,True,"[774929370, 663246149, 32258861, 817438062, 915067796, 300100150, 548214362, 20141054]",1860922807,"LINESTRING (23.7672531 37.9878082, 23.7672877 37.987865, 23.7673039 37.9879316, 23.7673105 37.9879742, 23.7673139 37.9880612, 23.7673199 37.9881308, 23.7673244 37.9881708, 23.7673436 37.9882265, 23.7673643 37.9882548, 23.7673874 37.9882826, 23.7674165 37.9883074, 23.767445 37.9883292, 23.7674736 37.9883471, 23.7683076 37.9887953, 23.768396 37.9888427, 23.7688719 37.9890985, 23.769263 37.9893086, 23.7694694 37.9894407, 23.7696424 37.9895612, 23.7699401 37.9897811, 23.7700246 37.9898456, 23.7701091 37.9899079, 23.7701869 37.9899724, 23.7708038 37.9904871, 23.771194 37.9908061, 23.7712351 37.9908397, 23.7713262 37.9909046, 23.771413 37.9909579, 23.7714621 37.990988, 23.7717473 37.9911287, 23.7721199 37.9913015, 23.7725435 37.9915079, 23.7732443 37.9917928, 23.7735937 37.9919207, 23.7737711 37.9919857)",900,3591
3613,3659673545,motorway_link,2.0,40.446999999999996,60,True,361504197,3659673540,"LINESTRING (23.8147863 38.1046222, 23.814802 38.1045009, 23.8147998 38.1044311, 23.8147758 38.1043738, 23.8147526 38.1043404, 23.8146873 38.1042877)",2000,3592
3614,3659673545,secondary,2.0,29.338,60,True,361504207,360200612,"LINESTRING (23.8147863 38.1046222, 23.8148947 38.1044042, 23.8149085 38.1043765)",700,3593
3615,3077958903,secondary_link,2.0,36.283,60,True,303437572,3077958913,"LINESTRING (23.840406 38.017446, 23.8403484 38.0173846, 23.8402941 38.0173537, 23.8402501 38.0173418, 23.8402029 38.0173405, 23.8401299 38.0173586, 23.8400631 38.0173933)",700,3594
3616,4923448225,secondary_link,2.0,21.945999999999998,60,True,501567730,4923448221,"LINESTRING (23.738625 38.0218783, 23.7387004 38.0219023, 23.7387281 38.0219043, 23.7388636 38.0218725)",700,3595
3617,4923448225,secondary,2.0,81.356,60,True,"[882550769, 591902467, 882550766]",3095197570,"LINESTRING (23.738625 38.0218783, 23.7386972 38.0219502, 23.7387342 38.0219866, 23.7387796 38.022031, 23.738836 38.0220853, 23.7389091 38.0221574, 23.7390895 38.0223439, 23.7391813 38.0224631)",700,3596
