,osmid,y,x,street_cou,lon,lat,ref,highway,geometry
2756,618527748,45.5530862,-73.5546179,3,-73.5546179,45.5530862,,,POINT (-73.5546179 45.5530862)
2757,619290084,45.520517,-73.5476271,4,-73.5476271,45.520517,,traffic_signals,POINT (-73.5476271 45.520517)
2758,619290081,45.5202761,-73.5471251,3,-73.5471251,45.5202761,,traffic_signals,POINT (-73.5471251 45.5202761)
2759,1104523759,45.5220545,-73.5459606,3,-73.5459606,45.5220545,,,POINT (-73.5459606 45.5220545)
2760,4552364497,45.6044784,-73.5179522,3,-73.5179522,45.6044784,,,POINT (-73.5179522 45.6044784)
2761,623609158,45.6987345,-73.5096404,1,-73.5096404,45.6987345,,,POINT (-73.50964039999999 45.6987345)
2762,623609155,45.6989742,-73.5084975,1,-73.5084975,45.6989742,,,POINT (-73.5084975 45.6989742)
2763,623676270,45.5477953,-73.4958041,1,-73.4958041,45.5477953,,,POINT (-73.4958041 45.5477953)
2764,4732760329,45.5720893,-73.7461631,3,-73.7461631,45.5720893,,,POINT (-73.7461631 45.5720893)
2765,658951436,45.6133975,-73.5986143,1,-73.5986143,45.6133975,,,POINT (-73.59861429999999 45.6133975)
2766,658951437,45.6138991,-73.5986946,3,-73.5986946,45.6138991,,,POINT (-73.5986946 45.6138991)
2767,1314049521,45.6144639,-73.597693,3,-73.597693,45.6144639,,,POINT (-73.59769300000001 45.6144639)
2768,596642917,45.612955,-73.5990815,1,-73.5990815,45.612955,,,POINT (-73.5990815 45.612955)
2769,658976969,45.463539,-73.8252628,3,-73.8252628,45.463539,,,POINT (-73.8252628 45.463539)
2770,3705958573,45.5157453,-73.6804796,3,-73.6804796,45.5157453,,traffic_signals,POINT (-73.6804796 45.5157453)
2771,716011813,45.5071401,-73.7140975,3,-73.7140975,45.5071401,,,POINT (-73.71409749999999 45.5071401)
2772,4488960798,45.5136066,-73.7198445,3,-73.7198445,45.5136066,,,POINT (-73.71984449999999 45.5136066)
2773,4332076208,45.5061871,-73.7128189,3,-73.7128189,45.5061871,,,POINT (-73.7128189 45.5061871)
2774,806237266,45.6293234,-73.8380034,1,-73.8380034,45.6293234,,,POINT (-73.83800340000001 45.6293234)
2775,8680018738,45.6296664,-73.8399183,3,-73.8399183,45.6296664,,,POINT (-73.83991829999999 45.6296664)
2776,2882773859,45.6247073,-73.8373247,3,-73.8373247,45.6247073,,,POINT (-73.8373247 45.6247073)
2777,2852772931,45.6276043,-73.8402519,3,-73.8402519,45.6276043,,motorway_junction,POINT (-73.8402519 45.6276043)
2778,892643569,45.5906548,-73.5812447,3,-73.5812447,45.5906548,,,POINT (-73.5812447 45.5906548)
2779,892653766,45.5919391,-73.5809027,3,-73.5809027,45.5919391,,,POINT (-73.5809027 45.5919391)
2780,892653771,45.5924771,-73.5759696,3,-73.5759696,45.5924771,,,POINT (-73.57596959999999 45.5924771)
2781,4659432010,45.5928171,-73.5767154,3,-73.5767154,45.5928171,,traffic_signals,POINT (-73.5767154 45.5928171)
2782,892653777,45.580972,-73.5898229,3,-73.5898229,45.580972,,,POINT (-73.5898229 45.580972)
2783,1771623325,45.5813005,-73.5890719,3,-73.5890719,45.5813005,,,POINT (-73.58907189999999 45.5813005)
2784,892653782,45.5807223,-73.5901663,3,-73.5901663,45.5807223,,,POINT (-73.59016630000001 45.5807223)
2785,5837227895,45.5950353,-73.5765649,3,-73.5765649,45.5950353,,,POINT (-73.57656489999999 45.5950353)
2786,4555575863,45.5973146,-73.5880897,3,-73.5880897,45.5973146,,,POINT (-73.5880897 45.5973146)
2787,892653800,45.5947745,-73.577179,3,-73.577179,45.5947745,,,POINT (-73.577179 45.5947745)
2788,923862433,45.6405944,-73.4944775,3,-73.4944775,45.6405944,,,POINT (-73.4944775 45.6405944)
2789,4502227323,45.6406871,-73.4944315,3,-73.4944315,45.6406871,,,POINT (-73.4944315 45.6406871)
2790,4541060053,45.6400808,-73.4914023,3,-73.4914023,45.6400808,,,POINT (-73.4914023 45.6400808)
2791,923862524,45.6685887,-73.5050512,3,-73.5050512,45.6685887,,,POINT (-73.5050512 45.6685887)
2792,4035259430,45.6687884,-73.5050102,3,-73.5050102,45.6687884,,,POINT (-73.5050102 45.6687884)
2793,2328418640,45.6687885,-73.505718,4,-73.505718,45.6687885,,,POINT (-73.505718 45.6687885)
2794,1343924161,45.5290221,-73.7827584,3,-73.7827584,45.5290221,,,POINT (-73.78275840000001 45.5290221)
2795,967493700,45.4886335,-73.541861,1,-73.541861,45.4886335,,,POINT (-73.541861 45.4886335)
2796,1006202899,45.6630621,-73.6488776,3,-73.6488776,45.6630621,17,motorway_junction,POINT (-73.64887760000001 45.6630621)
2797,1338766089,45.6584062,-73.6475115,3,-73.6475115,45.6584062,34,motorway_junction,POINT (-73.64751149999999 45.6584062)
2798,1018669726,45.5652096,-73.5245386,3,-73.5245386,45.5652096,,,POINT (-73.5245386 45.5652096)
2799,3700491766,45.5649634,-73.5236836,4,-73.5236836,45.5649634,,traffic_signals,POINT (-73.5236836 45.5649634)
2800,1018669768,45.5646655,-73.5237859,3,-73.5237859,45.5646655,,,POINT (-73.52378589999999 45.5646655)
2801,3700491781,45.5603287,-73.5254,3,-73.5254,45.5603287,,,POINT (-73.5254 45.5603287)
2802,1018669834,45.5664349,-73.5229706,3,-73.5229706,45.5664349,,,POINT (-73.52297059999999 45.5664349)
2803,4658788802,45.566461,-73.5231211,3,-73.5231211,45.566461,,,POINT (-73.5231211 45.566461)
2804,4502102327,45.5725929,-73.5191344,3,-73.5191344,45.5725929,,,POINT (-73.5191344 45.5725929)
2805,1028626854,45.5253911,-73.5240988,1,-73.5240988,45.5253911,,,POINT (-73.5240988 45.5253911)
2806,1028626914,45.5257991,-73.5237788,1,-73.5237788,45.5257991,,,POINT (-73.5237788 45.5257991)
2807,4234557839,45.525725,-73.5238881,3,-73.5238881,45.525725,,,POINT (-73.52388809999999 45.525725)
2808,1066027999,45.6624113,-73.6482206,3,-73.6482206,45.6624113,,,POINT (-73.6482206 45.6624113)
2809,1090182882,45.470839,-73.539261,3,-73.539261,45.470839,,,POINT (-73.539261 45.470839)
2810,1100950073,45.4710133,-73.5408806,3,-73.5408806,45.4710133,,,POINT (-73.54088059999999 45.4710133)
2811,1090183404,45.4709603,-73.5382527,1,-73.5382527,45.4709603,,,POINT (-73.5382527 45.4709603)
2812,1100950011,45.4717879,-73.5417232,1,-73.5417232,45.4717879,,,POINT (-73.54172320000001 45.4717879)
2813,6346291458,45.4724577,-73.5430602,3,-73.5430602,45.4724577,,,POINT (-73.5430602 45.4724577)
2814,5666961299,45.470886,-73.5458871,3,-73.5458871,45.470886,,,POINT (-73.5458871 45.470886)
2815,1104523989,45.5233675,-73.5474955,3,-73.5474955,45.5233675,,,POINT (-73.5474955 45.5233675)
2816,3440032714,45.5235053,-73.5477792,4,-73.5477792,45.5235053,,,POINT (-73.54777919999999 45.5235053)
2817,1104523898,45.5221398,-73.5468271,3,-73.5468271,45.5221398,,,POINT (-73.5468271 45.5221398)
2818,1104523809,45.5230832,-73.5468718,3,-73.5468718,45.5230832,,,POINT (-73.54687180000001 45.5230832)
2819,1139532606,45.6924308,-73.6502749,3,-73.6502749,45.6924308,,,POINT (-73.6502749 45.6924308)
2820,1139533482,45.6922948,-73.6491337,1,-73.6491337,45.6922948,,,POINT (-73.64913369999999 45.6922948)
2821,1139533104,45.6922019,-73.6493075,1,-73.6493075,45.6922019,,,POINT (-73.64930750000001 45.6922019)
2822,1139533627,45.6927171,-73.6513329,3,-73.6513329,45.6927171,,motorway_junction,POINT (-73.6513329 45.6927171)
2823,592667462,45.6919834,-73.6534175,1,-73.6534175,45.6919834,,,POINT (-73.6534175 45.6919834)
2824,1181957218,45.5562042,-73.5262431,1,-73.5262431,45.5562042,,,POINT (-73.5262431 45.5562042)
2825,4487062370,45.5566865,-73.5278254,4,-73.5278254,45.5566865,,traffic_signals,POINT (-73.5278254 45.5566865)
2826,4753144411,45.4338716,-73.6500204,4,-73.6500204,45.4338716,,traffic_signals,POINT (-73.6500204 45.4338716)
2827,4221549601,45.4318329,-73.6504209,3,-73.6504209,45.4318329,,,POINT (-73.6504209 45.4318329)
2828,1209147575,45.4317376,-73.6502307,3,-73.6502307,45.4317376,2,motorway_junction,POINT (-73.65023069999999 45.4317376)
2829,4221549626,45.4372392,-73.6498646,3,-73.6498646,45.4372392,,,POINT (-73.6498646 45.4372392)
2830,1209936279,45.4429872,-73.6588231,3,-73.6588231,45.4429872,,,POINT (-73.65882310000001 45.4429872)
2831,1209994475,45.4424083,-73.6537335,3,-73.6537335,45.4424083,,motorway_junction,POINT (-73.6537335 45.4424083)
2832,1210918190,45.4477933,-73.7351444,4,-73.7351444,45.4477933,,,POINT (-73.7351444 45.4477933)
2833,8750178140,45.4471173,-73.7329752,3,-73.7329752,45.4471173,,,POINT (-73.7329752 45.4471173)
2834,4665722653,45.4484385,-73.7325176,3,-73.7325176,45.4484385,,,POINT (-73.73251759999999 45.4484385)
2835,3670525034,45.4476216,-73.7353032,3,-73.7353032,45.4476216,,,POINT (-73.7353032 45.4476216)
2836,8739428644,45.4476783,-73.7398513,3,-73.7398513,45.4476783,,,POINT (-73.7398513 45.4476783)
2837,8746099569,45.4509401,-73.7418501,3,-73.7418501,45.4509401,,,POINT (-73.74185009999999 45.4509401)
2838,3599728738,45.4524102,-73.7424029,3,-73.7424029,45.4524102,,,POINT (-73.7424029 45.4524102)
2839,1212602278,45.4492642,-73.7880767,3,-73.7880767,45.4492642,53,motorway_junction,POINT (-73.7880767 45.4492642)
2840,1212602354,45.4509973,-73.7813767,3,-73.7813767,45.4509973,,,POINT (-73.7813767 45.4509973)
2841,1212602384,45.4512153,-73.7816718,3,-73.7816718,45.4512153,,,POINT (-73.7816718 45.4512153)
2842,1214186821,45.4538574,-73.7821917,3,-73.7821917,45.4538574,,,POINT (-73.7821917 45.4538574)
2843,5296584812,45.4689373,-73.5840478,3,-73.5840478,45.4689373,,,POINT (-73.58404779999999 45.4689373)
2844,1258984235,45.5920429,-73.6209968,1,-73.6209968,45.5920429,,,POINT (-73.6209968 45.5920429)
2845,1304950843,45.6848658,-73.6517892,1,-73.6517892,45.6848658,,,POINT (-73.6517892 45.6848658)
2846,1314049471,45.6293584,-73.611941,4,-73.611941,45.6293584,,traffic_signals,POINT (-73.611941 45.6293584)
2847,1314049477,45.6193017,-73.6012827,3,-73.6012827,45.6193017,,,POINT (-73.6012827 45.6193017)
2848,1314049474,45.6155443,-73.5958725,3,-73.5958725,45.6155443,,,POINT (-73.5958725 45.6155443)
2849,1314049490,45.6154705,-73.5959677,3,-73.5959677,45.6154705,,,POINT (-73.5959677 45.6154705)
2850,1314049524,45.614246,-73.5921395,3,-73.5921395,45.614246,,,POINT (-73.5921395 45.614246)
2851,2388532867,45.6163675,-73.5976797,3,-73.5976797,45.6163675,,,POINT (-73.5976797 45.6163675)
2852,1314049505,45.616451,-73.5945535,3,-73.5945535,45.616451,,,POINT (-73.5945535 45.616451)
2853,2388532760,45.617067,-73.5975136,3,-73.5975136,45.617067,,,POINT (-73.5975136 45.617067)
2854,2071047495,45.6103698,-73.579646,3,-73.579646,45.6103698,,,POINT (-73.579646 45.6103698)
2855,2071047493,45.6120866,-73.5856899,3,-73.5856899,45.6120866,,,POINT (-73.58568990000001 45.6120866)
2856,4849317750,45.6260531,-73.6170233,3,-73.6170233,45.6260531,,,POINT (-73.6170233 45.6260531)
2857,4596411468,45.6527332,-73.6469948,2,-73.6469948,45.6527332,,,POINT (-73.6469948 45.6527332)
2858,1338766112,45.6528255,-73.6435748,4,-73.6435748,45.6528255,,,POINT (-73.6435748 45.6528255)
2859,8864444767,45.6528958,-73.6435559,4,-73.6435559,45.6528958,,,POINT (-73.6435559 45.6528958)
2860,1338766140,45.6469072,-73.6444809,3,-73.6444809,45.6469072,,,POINT (-73.6444809 45.6469072)
2861,1338766498,45.6506022,-73.6450467,3,-73.6450467,45.6506022,,,POINT (-73.64504669999999 45.6506022)
2862,1338766251,45.6467579,-73.6449029,3,-73.6449029,45.6467579,,motorway_junction,POINT (-73.64490290000001 45.6467579)
2863,8861648024,45.6452506,-73.6469205,3,-73.6469205,45.6452506,35,motorway_junction,POINT (-73.64692049999999 45.6452506)
2864,1338766222,45.6469437,-73.6433519,1,-73.6433519,45.6469437,,,POINT (-73.6433519 45.6469437)
2865,1338766233,45.6569209,-73.6391587,3,-73.6391587,45.6569209,,,POINT (-73.6391587 45.6569209)
2866,6833433847,45.6570382,-73.6391222,3,-73.6391222,45.6570382,,,POINT (-73.6391222 45.6570382)
2867,1338766383,45.6462386,-73.6432486,1,-73.6432486,45.6462386,,,POINT (-73.64324860000001 45.6462386)
2868,1338766453,45.6469316,-73.6434793,2,-73.6434793,45.6469316,,,POINT (-73.6434793 45.6469316)
2869,1338766289,45.6470265,-73.6435119,3,-73.6435119,45.6470265,,,POINT (-73.64351189999999 45.6470265)
2870,1338766405,45.6569952,-73.6392401,4,-73.6392401,45.6569952,,,POINT (-73.63924009999999 45.6569952)
2871,3569203493,45.6555073,-73.6423937,4,-73.6423937,45.6555073,,,POINT (-73.6423937 45.6555073)
2872,1338766429,45.6482635,-73.6438498,3,-73.6438498,45.6482635,,,POINT (-73.6438498 45.6482635)
2873,1338766443,45.6529036,-73.6437059,4,-73.6437059,45.6529036,,,POINT (-73.6437059 45.6529036)
2874,8585769564,45.6527519,-73.6468958,3,-73.6468958,45.6527519,,,POINT (-73.6468958 45.6527519)
2875,6871153039,45.4749301,-73.5731994,4,-73.5731994,45.4749301,,,POINT (-73.57319939999999 45.4749301)
2876,1411570408,45.4723443,-73.5695301,2,-73.5695301,45.4723443,,,POINT (-73.56953009999999 45.4723443)
2877,6587259185,45.4736244,-73.5723909,3,-73.5723909,45.4736244,,,POINT (-73.5723909 45.4736244)
2878,1420176994,45.5326383,-73.6534836,1,-73.6534836,45.5326383,,,POINT (-73.6534836 45.5326383)
2879,1420177057,45.5325343,-73.6540751,3,-73.6540751,45.5325343,,,POINT (-73.6540751 45.5325343)
2880,3344546164,45.5356775,-73.6654553,4,-73.6654553,45.5356775,,traffic_signals,POINT (-73.6654553 45.5356775)
2881,1420177041,45.5326041,-73.6533252,1,-73.6533252,45.5326041,,,POINT (-73.6533252 45.5326041)
2882,4487174671,45.4395171,-73.6220357,3,-73.6220357,45.4395171,,,POINT (-73.6220357 45.4395171)
2883,1427593080,45.4323812,-73.6294583,1,-73.6294583,45.4323812,,,POINT (-73.6294583 45.4323812)
2884,4520455505,45.4402179,-73.5800515,2,-73.5800515,45.4402179,,,POINT (-73.5800515 45.4402179)
2885,1433216465,45.5460648,-73.6922249,1,-73.6922249,45.5460648,,,POINT (-73.6922249 45.5460648)
2886,4686572457,45.5442564,-73.6933347,2,-73.6933347,45.5442564,,,POINT (-73.69333469999999 45.5442564)
2887,4552515310,45.6056292,-73.6051942,4,-73.6051942,45.6056292,,,POINT (-73.6051942 45.6056292)
2888,4552515303,45.6057054,-73.6044375,3,-73.6044375,45.6057054,,,POINT (-73.6044375 45.6057054)
2889,4659432009,45.5927074,-73.5768133,3,-73.5768133,45.5927074,,traffic_signals,POINT (-73.5768133 45.5927074)
2890,1448557400,45.5945179,-73.5810583,3,-73.5810583,45.5945179,,,POINT (-73.5810583 45.5945179)
2891,1450239146,45.5920203,-73.5752238,4,-73.5752238,45.5920203,,traffic_signals,POINT (-73.5752238 45.5920203)
2892,1450239243,45.5923529,-73.5757058,3,-73.5757058,45.5923529,,,POINT (-73.57570579999999 45.5923529)
2893,1450239199,45.5926103,-73.5746846,3,-73.5746846,45.5926103,,,POINT (-73.5746846 45.5926103)
2894,1475412495,45.6164282,-73.7114376,1,-73.7114376,45.6164282,,,POINT (-73.7114376 45.6164282)
2895,1515731834,45.5997924,-73.8027912,3,-73.8027912,45.5997924,,,POINT (-73.8027912 45.5997924)
2896,1528954714,45.572303,-73.8308905,1,-73.8308905,45.572303,,,POINT (-73.8308905 45.572303)
2897,1543768657,45.4335225,-73.6384625,1,-73.6384625,45.4335225,,,POINT (-73.6384625 45.4335225)
2898,3599728737,45.4523405,-73.7424746,3,-73.7424746,45.4523405,,motorway_junction,POINT (-73.74247459999999 45.4523405)
2899,1669418008,45.4290169,-73.6090323,3,-73.6090323,45.4290169,,,POINT (-73.6090323 45.4290169)
2900,1669418036,45.4294556,-73.609012,1,-73.609012,45.4294556,,,POINT (-73.60901200000001 45.4294556)
2901,1700549630,45.4190863,-73.6217378,3,-73.6217378,45.4190863,,,POINT (-73.62173780000001 45.4190863)
2902,1721660326,45.5505252,-73.6287654,3,-73.6287654,45.5505252,,,POINT (-73.62876540000001 45.5505252)
2903,1721660272,45.5500932,-73.6289379,3,-73.6289379,45.5500932,,,POINT (-73.6289379 45.5500932)
2904,1756028727,45.5864627,-73.5854939,3,-73.5854939,45.5864627,76,motorway_junction,POINT (-73.5854939 45.5864627)
2905,1756028735,45.585248,-73.5868036,3,-73.5868036,45.585248,,,POINT (-73.5868036 45.585248)
2906,1756028737,45.5774914,-73.5935485,3,-73.5935485,45.5774914,,,POINT (-73.5935485 45.5774914)
2907,1756028732,45.5674998,-73.6024243,3,-73.6024243,45.5674998,,,POINT (-73.6024243 45.5674998)
2908,1756028733,45.5779457,-73.5928914,3,-73.5928914,45.5779457,77,motorway_junction,POINT (-73.5928914 45.5779457)
2909,1757220078,45.5055356,-73.6639463,3,-73.6639463,45.5055356,,,POINT (-73.66394630000001 45.5055356)
2910,1757220086,45.5093491,-73.6618042,3,-73.6618042,45.5093491,,,POINT (-73.66180420000001 45.5093491)
2911,3909246147,45.5065381,-73.6632822,3,-73.6632822,45.5065381,,,POINT (-73.6632822 45.5065381)
2912,4659475056,45.5939885,-73.524046,3,-73.524046,45.5939885,,,POINT (-73.524046 45.5939885)
2913,1764259735,45.4195142,-73.6223065,1,-73.6223065,45.4195142,,,POINT (-73.62230649999999 45.4195142)
2914,3954396476,45.5534436,-73.5557984,2,-73.5557984,45.5534436,,,POINT (-73.5557984 45.5534436)
2915,1766493419,45.5812486,-73.879125,3,-73.879125,45.5812486,,,POINT (-73.879125 45.5812486)
2916,583072931,45.5812345,-73.8803778,1,-73.8803778,45.5812345,,,POINT (-73.88037780000001 45.5812345)
2917,583072738,45.5770893,-73.8866666,3,-73.8866666,45.5770893,,,POINT (-73.8866666 45.5770893)
2918,452272141,45.5789964,-73.6692065,1,-73.6692065,45.5789964,,,POINT (-73.6692065 45.5789964)
2919,581464072,45.5797335,-73.66877,1,-73.66877,45.5797335,,,POINT (-73.66876999999999 45.5797335)
2920,1766876419,45.4905081,-73.7358772,3,-73.7358772,45.4905081,,,POINT (-73.7358772 45.4905081)
2921,4740528976,45.4719858,-73.6107851,3,-73.6107851,45.4719858,,,POINT (-73.6107851 45.4719858)
2922,1771623457,45.5810658,-73.5891068,1,-73.5891068,45.5810658,,,POINT (-73.5891068 45.5810658)
2923,1779228631,45.4649718,-73.8267069,3,-73.8267069,45.4649718,,,POINT (-73.8267069 45.4649718)
2924,1820984203,45.4502649,-73.7448473,3,-73.7448473,45.4502649,,,POINT (-73.7448473 45.4502649)
2925,1843402550,45.6671695,-73.8701183,4,-73.8701183,45.6671695,,traffic_signals,POINT (-73.8701183 45.6671695)
2926,1843402558,45.6691437,-73.8732842,3,-73.8732842,45.6691437,,,POINT (-73.8732842 45.6691437)
2927,1843402553,45.6671081,-73.8701993,4,-73.8701993,45.6671081,,traffic_signals,POINT (-73.8701993 45.6671081)
2928,3625263994,45.6667914,-73.8706093,3,-73.8706093,45.6667914,,,POINT (-73.8706093 45.6667914)
2929,3602703790,45.6681837,-73.8685569,3,-73.8685569,45.6681837,,traffic_signals,POINT (-73.8685569 45.6681837)
2930,3625263997,45.6674226,-73.8706754,3,-73.8706754,45.6674226,,,POINT (-73.8706754 45.6674226)
2931,4683389729,45.6707454,-73.8758103,2,-73.8758103,45.6707454,,,POINT (-73.8758103 45.6707454)
2932,1850240161,45.6423769,-73.8324322,2,-73.8324322,45.6423769,,,POINT (-73.8324322 45.6423769)
2933,1850240178,45.6528996,-73.8482074,2,-73.8482074,45.6528996,,,POINT (-73.84820740000001 45.6528996)
2934,8633734430,45.4729805,-73.6104112,3,-73.6104112,45.4729805,63-E,motorway_junction,POINT (-73.6104112 45.4729805)
2935,3633038968,45.4715254,-73.607776,1,-73.607776,45.4715254,,,POINT (-73.607776 45.4715254)
2936,1876924182,45.4949411,-73.6533359,3,-73.6533359,45.4949411,,,POINT (-73.6533359 45.4949411)
2937,1876924190,45.4961482,-73.6553689,3,-73.6553689,45.4961482,,speed_camera,POINT (-73.6553689 45.4961482)
2938,1876924186,45.4944982,-73.6539134,3,-73.6539134,45.4944982,,,POINT (-73.65391339999999 45.4944982)
2939,1876924187,45.4942196,-73.6534789,3,-73.6534789,45.4942196,,,POINT (-73.6534789 45.4942196)
2940,4344061991,45.4941503,-73.6533721,3,-73.6533721,45.4941503,,,POINT (-73.6533721 45.4941503)
2941,4488305194,45.5408757,-73.6418435,3,-73.6418435,45.5408757,,,POINT (-73.64184349999999 45.5408757)
2942,366590600,45.6209738,-73.6721886,1,-73.6721886,45.6209738,,,POINT (-73.6721886 45.6209738)
2943,1952957786,45.5301801,-73.6223666,3,-73.6223666,45.5301801,,traffic_signals,POINT (-73.62236660000001 45.5301801)
2944,1975140710,45.4753174,-73.8371426,3,-73.8371426,45.4753174,,traffic_signals,POINT (-73.83714260000001 45.4753174)
2945,1975148052,45.4753948,-73.8369704,3,-73.8369704,45.4753948,,,POINT (-73.8369704 45.4753948)
2946,2635412669,45.4685304,-73.8302873,3,-73.8302873,45.4685304,,,POINT (-73.83028729999999 45.4685304)
2947,4340900133,45.4909391,-73.8511433,3,-73.8511433,45.4909391,,,POINT (-73.8511433 45.4909391)
2948,2024138947,45.6661479,-73.7605341,3,-73.7605341,45.6661479,,,POINT (-73.7605341 45.6661479)
2949,3597175293,45.5279978,-73.6500344,3,-73.6500344,45.5279978,,,POINT (-73.6500344 45.5279978)
2950,2076636116,45.4391203,-73.8877495,3,-73.8877495,45.4391203,,,POINT (-73.8877495 45.4391203)
2951,109968360,45.4366138,-73.8962044,3,-73.8962044,45.4366138,,,POINT (-73.8962044 45.4366138)
2952,2077018919,45.451873,-73.8608844,3,-73.8608844,45.451873,,,POINT (-73.8608844 45.451873)
2953,2077014213,45.4542466,-73.8513681,3,-73.8513681,45.4542466,,,POINT (-73.8513681 45.4542466)
2954,8599501292,45.4589113,-73.8349056,3,-73.8349056,45.4589113,,,POINT (-73.8349056 45.4589113)
2955,2077018943,45.4542357,-73.8544452,3,-73.8544452,45.4542357,,,POINT (-73.8544452 45.4542357)
2956,2086878761,45.5916921,-73.7862186,1,-73.7862186,45.5916921,,,POINT (-73.7862186 45.5916921)
2957,2358968149,45.5921506,-73.78679,3,-73.78679,45.5921506,,,POINT (-73.78679 45.5921506)
2958,2086878762,45.5917906,-73.7860466,1,-73.7860466,45.5917906,,,POINT (-73.78604660000001 45.5917906)
2959,2086911456,45.5705404,-73.7603198,3,-73.7603198,45.5705404,,,POINT (-73.7603198 45.5705404)
2960,2086919144,45.4447289,-73.664986,3,-73.664986,45.4447289,,motorway_junction,POINT (-73.664986 45.4447289)
2961,2089525553,45.4442195,-73.6634159,3,-73.6634159,45.4442195,,,POINT (-73.6634159 45.4442195)
2962,5414208808,45.4870444,-73.5573721,2,-73.5573721,45.4870444,,,POINT (-73.55737209999999 45.4870444)
2963,2122153806,45.5306025,-73.6488988,3,-73.6488988,45.5306025,70,motorway_junction,POINT (-73.6488988 45.5306025)
2964,3659066745,45.5222382,-73.653652,3,-73.653652,45.5222382,,,POINT (-73.65365199999999 45.5222382)
2965,2122159572,45.5988805,-73.5521811,3,-73.5521811,45.5988805,,,POINT (-73.5521811 45.5988805)
2966,3313215479,45.5012112,-73.6692173,3,-73.6692173,45.5012112,,,POINT (-73.6692173 45.5012112)
2967,5567576705,45.6742324,-73.7622407,3,-73.7622407,45.6742324,,,POINT (-73.76224070000001 45.6742324)
2968,2185062802,45.5053801,-73.6421824,3,-73.6421824,45.5053801,,,POINT (-73.6421824 45.5053801)
2969,2277417036,45.6527286,-73.8026377,1,-73.8026377,45.6527286,,,POINT (-73.80263770000001 45.6527286)
2970,4738621712,45.5833905,-73.7399567,3,-73.7399567,45.5833905,,,POINT (-73.73995669999999 45.5833905)
2971,4801605092,45.6683547,-73.505124,3,-73.505124,45.6683547,,,POINT (-73.505124 45.6683547)
2972,2328418657,45.6663089,-73.505809,3,-73.505809,45.6663089,,traffic_signals,POINT (-73.505809 45.6663089)
2973,2388506077,45.6394968,-73.6240506,1,-73.6240506,45.6394968,,,POINT (-73.6240506 45.6394968)
2974,2388523432,45.6191083,-73.600034,3,-73.600034,45.6191083,,,POINT (-73.60003399999999 45.6191083)
2975,3706102421,45.6222408,-73.6031812,3,-73.6031812,45.6222408,,,POINT (-73.60318119999999 45.6222408)
2976,2388532737,45.6168042,-73.5943084,3,-73.5943084,45.6168042,,,POINT (-73.5943084 45.6168042)
2977,2388536274,45.6153206,-73.5965221,3,-73.5965221,45.6153206,,,POINT (-73.5965221 45.6153206)
2978,2388532869,45.6146169,-73.5976753,3,-73.5976753,45.6146169,,traffic_signals,POINT (-73.59767530000001 45.6146169)
2979,2388532871,45.6156521,-73.5962438,3,-73.5962438,45.6156521,,,POINT (-73.5962438 45.6156521)
2980,4655715142,45.6121897,-73.6048243,3,-73.6048243,45.6121897,,,POINT (-73.6048243 45.6121897)
2981,2405529555,45.5701023,-73.7457414,3,-73.7457414,45.5701023,,,POINT (-73.7457414 45.5701023)
2982,4732760387,45.5659052,-73.7407296,3,-73.7407296,45.5659052,,,POINT (-73.74072959999999 45.5659052)
2983,4738682192,45.5678769,-73.743363,3,-73.743363,45.5678769,,,POINT (-73.743363 45.5678769)
2984,2416275868,45.6451787,-73.8656309,1,-73.8656309,45.6451787,,,POINT (-73.8656309 45.6451787)
2985,2418848174,45.6444084,-73.8680256,3,-73.8680256,45.6444084,,,POINT (-73.8680256 45.6444084)
2986,3344546161,45.5356876,-73.6657057,4,-73.6657057,45.5356876,,traffic_signals,POINT (-73.6657057 45.5356876)
2987,2448285186,45.5567248,-73.5279512,4,-73.5279512,45.5567248,,traffic_signals,POINT (-73.5279512 45.5567248)
2988,4487062387,45.5561107,-73.5282306,3,-73.5282306,45.5561107,,,POINT (-73.5282306 45.5561107)
2989,2460418205,45.6201109,-73.8466952,1,-73.8466952,45.6201109,,,POINT (-73.8466952 45.6201109)
2990,8679878141,45.6212995,-73.84914,3,-73.84914,45.6212995,,,POINT (-73.84914000000001 45.6212995)
2991,2503480295,45.5602783,-73.5252827,3,-73.5252827,45.5602783,,,POINT (-73.52528270000001 45.5602783)
2992,3700491763,45.5649614,-73.5234924,4,-73.5234924,45.5649614,,traffic_signals,POINT (-73.52349239999999 45.5649614)
2993,2522799592,45.5519469,-73.8164705,3,-73.8164705,45.5519469,17,motorway_junction,POINT (-73.81647049999999 45.5519469)
2994,8484218376,45.6220618,-73.8330852,3,-73.8330852,45.6220618,,,POINT (-73.8330852 45.6220618)
2995,2581113122,45.4541747,-73.7355856,3,-73.7355856,45.4541747,,,POINT (-73.73558559999999 45.4541747)
2996,3670519262,45.454571,-73.7349175,4,-73.7349175,45.454571,2,motorway_junction,POINT (-73.73491749999999 45.454571)
2997,2619109292,45.574716,-73.8287349,1,-73.8287349,45.574716,,,POINT (-73.8287349 45.574716)
2998,2622204557,45.452574,-73.7418463,3,-73.7418463,45.452574,,,POINT (-73.74184630000001 45.452574)
2999,2635369483,45.4502283,-73.8575203,1,-73.8575203,45.4502283,,,POINT (-73.8575203 45.4502283)
