from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
10033992959,11076695789,2400,19.3280,0.019328,0.15,4,0,0,F
611075244,10034225019,2400,1613.1470,1.613147,0.15,4,0,0,F
611075244,10033992962,2400,420.5390,0.420539,0.15,4,0,0,F
10034225019,5480002192,2400,647.5220,0.647522,0.15,4,0,0,F
10033992962,10033992959,2400,61.7790,0.038387786,0.15,4,0,0,F
10033992962,10033993012,2400,179.8900,0.17989,0.15,4,0,0,F
611075254,3977934702,2400,1992.8000,1.9928,0.15,4,0,0,F
3977934702,10032129071,2400,429.5650,0.429565,0.15,4,0,0,F
611075479,3536528802,2400,283.8230,0.283823,0.15,4,0,0,F
611075479,3536528794,2400,355.1840,0.355184,0.15,4,0,0,F
3536528802,8009990459,2400,1023.6260,1.023626,0.15,4,0,0,F
611075510,611075479,2400,1741.6180,1.741618,0.15,4,0,0,F
611075510,4605618014,2400,38.4560,0.038456,0.15,4,0,0,F
4605618014,671439821,2400,19.5030,0.019503,0.15,4,0,0,F
611075562,2923607617,2400,350.3520,0.350352,0.15,4,0,0,F
611075562,4605618101,2400,188.8380,0.188838,0.15,4,0,0,F
2923607617,671439836,2400,171.1860,0.171186,0.15,4,0,0,F
2923607617,4605618101,2400,233.8790,0.233879,0.15,4,0,0,F
4605618101,611075510,2400,1828.5870,1.828587,0.15,4,0,0,F
611075606,10027856930,2400,305.7970,0.305797,0.15,4,0,0,F
10027856930,10027856945,2400,134.0220,0.134022,0.15,4,0,0,F
611075625,5590306823,2400,29.8150,0.029815,0.15,4,0,0,F
611075625,2552563468,2400,636.7750,0.636775,0.15,4,0,0,F
5590306823,1490606872,2400,31.9180,0.031918,0.15,4,0,0,F
5590306823,5590306825,2400,40.3940,0.040394,0.15,4,0,0,F
2552563468,611075606,2400,591.0240,0.591024,0.15,4,0,0,F
611075639,1490607149,2400,222.5450,0.222545,0.15,4,0,0,F
1490607149,1490607173,2400,442.5630,0.442563,0.15,4,0,0,F
1490607149,611075074,2400,2859.0740,2.859074,0.15,4,0,0,F
611075703,3990029407,2400,1707.1170,1.707117,0.15,4,0,0,F
3990029407,3990029409,2400,55.2380,0.055238,0.15,4,0,0,F
3990029407,10027856886,2400,1237.5420,1.237542,0.15,4,0,0,F
3536528547,3939124521,2400,1949.3540,1.949354,0.15,4,0,0,F
3536528547,611074942,2400,35.2210,0.035221,0.15,4,0,0,F
671439805,3536528826,2400,366.7110,0.366711,0.15,4,0,0,F
671439805,10925220938,2400,266.6610,0.266661,0.15,4,0,0,F
3536528826,4605618014,2400,1532.6670,1.532667,0.15,4,0,0,F
671439821,671439827,2400,1475.8860,1.475886,0.15,4,0,0,F
671439821,611075510,2400,34.6090,0.034609,0.15,4,0,0,F
671439827,671439836,2400,423.8870,0.423887,0.15,4,0,0,F
671439827,2923607617,2400,258.2080,0.258208,0.15,4,0,0,F
671439836,4605618113,2400,1813.3240,1.813324,0.15,4,0,0,F
4605618113,4605618144,2400,182.5740,0.182574,0.15,4,0,0,F
4605618113,4605618128,2400,340.6880,0.340688,0.15,4,0,0,F
1490606872,1490606918,2400,1246.7880,1.246788,0.15,4,0,0,F
1490606872,5590306829,2400,29.2370,0.029237,0.15,4,0,0,F
1490606918,3990029409,2400,16.7920,0.016792,0.15,4,0,0,F
