gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,highway,ref,nodeID,geometry,lanecapacity
0,8,None,None,False,134991.255,24,11017454531,38.4756349,47.0471592,3,47.0471592,38.4756349,,,9065,POINT (47.0471592 38.4756349),5400.0
0,9,None,None,False,264116.05000000005,26,1355422933,38.5883709,47.2254696,4,47.2254696,38.5883709,,,8868,POINT (47.2254696 38.5883709),5600.0
0,9,None,None,False,264116.05000000005,26,8898292007,38.3850095,47.5491725,3,47.5491725,38.3850095,,,9791,POINT (47.5491725 38.3850095),5400.0
0,9,None,None,False,264116.05000000005,26,8898291984,38.3833916,47.5398001,3,47.5398001,38.3833916,,,9801,POINT (47.5398001 38.3833916),5400.0
0,9,None,None,False,264116.05000000005,26,1355419252,38.5502931,47.2062244,3,47.2062244,38.5502931,,,8862,POINT (47.2062244 38.5502931),5000.0
0,9,None,None,False,264116.05000000005,26,8930765843,38.2643424,47.2778909,1,47.2778909,38.2643424,,,9708,POINT (47.2778909 38.2643424),1400.0
0,10,0,0,False,34313.57,28,1355530519,38.4167962,47.6804364,4,47.6804364,38.4167962,,,9702,POINT (47.6804364 38.4167962),9600.0
0,10,0,0,False,34313.57,28,1355529617,38.3946248,47.6656502,3,47.6656502,38.3946248,,,9677,POINT (47.6656502 38.3946248),4200.0
0,10,0,0,False,34313.57,28,1355530050,38.4098786,47.6783917,3,47.6783917,38.4098786,,,9697,POINT (47.6783917 38.4098786),4200.0
0,10,0,0,False,34313.57,28,6569598880,38.4150182,47.6764891,3,47.6764891,38.4150182,,,9779,POINT (47.6764891 38.4150182),7200.0
0,10,0,0,False,34313.57,28,1967195234,38.3898444,47.68233,3,47.68233,38.3898444,,,9649,POINT (47.68233 38.3898444),4200.0
0,10,1,0,False,70378.69499999999,30,4352868900,38.4383033,47.6938879,3,47.6938879,38.4383033,,,9705,POINT (47.6938879 38.4383033),7200.0
0,10,1,0,False,70378.69499999999,30,6792322017,38.4646583,47.7165786,3,47.7165786,38.4646583,,,9784,POINT (47.7165786 38.4646583),4200.0
0,10,1,0,False,70378.69499999999,30,1509474855,38.4986476,47.8287496,3,47.8287496,38.4986476,,,10607,POINT (47.8287496 38.4986476),4200.0
0,10,1,0,False,70378.69499999999,30,4371184829,38.4364105,47.7258635,3,47.7258635,38.4364105,,,9711,POINT (47.7258635 38.4364105),4200.0
0,10,1,0,False,70378.69499999999,30,1062820989,38.5796101,47.795912,3,47.795912,38.5796101,,,9635,POINT (47.795912 38.5796101),5000.0
0,10,1,1,False,44278.57399999999,32,5914545607,38.535534,47.845205,5,47.845205,38.535534,,,9629,POINT (47.845205 38.535534),10000.0
0,10,1,1,False,44278.57399999999,32,9216063088,38.5153218,47.8368049,3,47.8368049,38.5153218,,,10617,POINT (47.8368049 38.5153218),4200.0
0,10,1,1,False,44278.57399999999,32,1062756941,38.5381509,47.8525728,3,47.8525728,38.5381509,,,9776,POINT (47.8525728 38.5381509),7200.0
0,10,1,1,False,44278.57399999999,32,7314864003,38.501882,48.0280206,3,48.0280206,38.501882,,,10665,POINT (48.0280206 38.501882),7200.0
0,10,1,1,False,44278.57399999999,32,7293791820,38.5205193,47.8391794,3,47.8391794,38.5205193,,,10620,POINT (47.8391794 38.5205193),4200.0
0,11,0,0,False,62816.014,34,6433491638,38.3028494,48.2727024,3,48.2727024,38.3028494,,,10576,POINT (48.2727024 38.3028494),7200.0
0,11,0,0,False,62816.014,34,7644351803,38.3658793,48.245927,3,48.245927,38.3658793,,,10656,POINT (48.245927 38.3658793),7200.0
0,11,0,0,False,62816.014,34,6433491662,38.3048634,48.2714168,3,48.2714168,38.3048634,,,10651,POINT (48.2714168 38.3048634),7200.0
0,11,0,0,False,62816.014,34,1022605114,38.3911516,48.2548603,3,48.2548603,38.3911516,,,10578,POINT (48.2548603 38.3911516),7200.0
0,11,0,0,False,62816.014,34,7733648771,38.3835826,48.2513167,3,48.2513167,38.3835826,,,10584,POINT (48.2513167 38.3835826),6200.0
0,11,0,1,False,34301.986,36,2110997038,38.407641,48.4506926,4,48.4506926,38.407641,,,11409,POINT (48.4506926 38.407641),8600.0
0,11,0,1,False,34301.986,36,6924025565,38.4175139,48.4926859,3,48.4926859,38.4175139,,,11457,POINT (48.4926859 38.4175139),4200.0
0,11,0,1,False,34301.986,36,5543625500,38.4149341,48.481123,3,48.481123,38.4149341,,,11352,POINT (48.481123 38.4149341),7200.0
0,11,0,1,False,34301.986,36,3981493830,38.419485,48.4810388,3,48.4810388,38.419485,,,11450,POINT (48.4810388 38.419485),4200.0
0,11,0,1,False,34301.986,36,2113129621,38.3541388,48.4182045,3,48.4182045,38.3541388,,,11355,POINT (48.4182045 38.3541388),4800.0
0,11,1,0,False,469.52400000000006,38,7643085446,38.4310551,48.2558448,3,48.2558448,38.4310551,,,10579,POINT (48.2558448 38.4310551),7200.0
0,11,1,0,False,469.52400000000006,38,1022605600,38.5086697,48.2133608,3,48.2133608,38.5086697,motorway_junction,,10588,POINT (48.2133608 38.5086697),7200.0
0,11,1,0,False,469.52400000000006,38,1022606038,38.4785174,48.2316467,3,48.2316467,38.4785174,,,10592,POINT (48.2316467 38.4785174),7200.0
0,11,1,0,False,469.52400000000006,38,10665059113,38.5257612,48.181335,3,48.181335,38.5257612,,,10679,POINT (48.181335 38.5257612),7200.0
0,11,1,0,False,469.52400000000006,38,1022605806,38.4827172,48.2297522,3,48.2297522,38.4827172,,,10587,POINT (48.2297522 38.4827172),7200.0
0,11,1,1,False,34439.055,40,5496747024,38.4279905,48.4168546,3,48.4168546,38.4279905,,,11411,POINT (48.4168546 38.4279905),4200.0
0,11,1,1,False,34439.055,40,5541111341,38.4774115,48.451001,3,48.451001,38.4774115,,,11444,POINT (48.451001 38.4774115),4200.0
0,11,1,1,False,34439.055,40,5548599823,38.4318149,48.4754897,3,48.4754897,38.4318149,,,11445,POINT (48.4754897 38.4318149),4200.0
