,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
80,2,0,None,None,17411.50800000001,20,194768348,48.801053,2.1625391,3,2.1625391,48.801053,,,10000.0,POINT (2.1625391 48.801053)
81,2,0,None,None,17411.50800000001,20,5999155007,48.8022377,2.1520081,3,2.1520081,48.8022377,,,5600.0,POINT (2.1520081 48.8022377)
82,2,0,None,None,17411.50800000001,20,793649670,48.8079646,2.145547,4,2.145547,48.8079646,,,6400.0,POINT (2.145547 48.8079646)
83,2,0,None,None,17411.50800000001,20,2184277662,48.8109114,2.1504889,4,2.1504889,48.8109114,,,6400.0,POINT (2.1504889 48.8109114)
84,2,1,None,None,31293.655000000002,21,199463194,48.8112525,2.2128121,3,2.2128121,48.8112525,motorway_junction,2,8400.0,POINT (2.2128121 48.8112525)
85,2,1,None,None,31293.655000000002,21,1801433962,48.8092245,2.2058672,3,2.2058672,48.8092245,,,4200.0,POINT (2.2058672 48.8092245)
86,2,1,None,None,31293.655000000002,21,4023553393,48.8055494,2.1842727,4,2.1842727,48.8055494,,,6400.0,POINT (2.1842727 48.8055494)
87,2,1,None,None,31293.655000000002,21,479328892,48.8084965,2.1959159,3,2.1959159,48.8084965,,,4200.0,POINT (2.1959159 48.8084965)
88,2,2,None,None,39849.88600000002,22,5262639727,48.8178935,2.2300863,5,2.2300863,48.8178935,traffic_signals,,12600.0,POINT (2.2300863 48.8178935)
89,2,2,None,None,39849.88600000002,22,185722364,48.82327,2.249599,3,2.249599,48.82327,,,6300.0,POINT (2.249599 48.82327)
90,2,2,None,None,39849.88600000002,22,7619775847,48.8250041,2.2282392,3,2.2282392,48.8250041,,,7200.0,POINT (2.2282392 48.8250041)
91,2,2,None,None,39849.88600000002,22,301756314,48.8178647,2.2493708,3,2.2493708,48.8178647,,,5000.0,POINT (2.2493708 48.8178647)
92,2,3,None,None,47023.483,23,7565106688,48.8040296,2.2885886,4,2.2885886,48.8040296,,,17200.0,POINT (2.2885886 48.8040296)
93,2,3,None,None,47023.483,23,5097429500,48.8258897,2.2587274,3,2.2587274,48.8258897,,,4500.0,POINT (2.2587274 48.8258897)
94,2,3,None,None,47023.483,23,30677730,48.8252334,2.2677645,4,2.2677645,48.8252334,traffic_signals,,9800.0,POINT (2.2677645 48.8252334)
95,2,3,None,None,47023.483,23,1147451148,48.8146071,2.287111,3,2.287111,48.8146071,,,5600.0,POINT (2.287111 48.8146071)
96,2,4,0,0,9395.520000000002,24,4317600946,48.8109406,2.2995801,3,2.2995801,48.8109406,,,14500.0,POINT (2.2995801 48.8109406)
97,2,4,0,0,9395.520000000002,24,2362037071,48.8122076,2.2934603,3,2.2934603,48.8122076,,,2800.0,POINT (2.2934603 48.8122076)
98,2,4,0,0,9395.520000000002,24,4317597618,48.8073521,2.2984654,3,2.2984654,48.8073521,,,4200.0,POINT (2.2984654 48.8073521)
99,2,4,0,0,9395.520000000002,24,3759989277,48.8114778,2.303013,1,2.303013,48.8114778,,,1400.0,POINT (2.303013 48.8114778)
100,2,4,0,1,12611.428999999993,25,6395636565,48.8094832,2.3266971,4,2.3266971,48.8094832,,,12200.0,POINT (2.3266971 48.8094832)
101,2,4,0,1,12611.428999999993,25,3858462774,48.8121547,2.315681,2,2.315681,48.8121547,,,4200.0,POINT (2.315681 48.8121547)
102,2,4,0,1,12611.428999999993,25,244366753,48.8099591,2.3164142,3,2.3164142,48.8099591,,,6300.0,POINT (2.3164142 48.8099591)
103,2,4,0,1,12611.428999999993,25,2200064522,48.8060202,2.325605,3,2.325605,48.8060202,,,9000.0,POINT (2.325605 48.8060202)
104,2,4,1,0,27610.711,26,162614031,48.8176965,2.3078859,5,2.3078859,48.8176965,,,12800.0,POINT (2.3078859 48.8176965)
105,2,4,1,0,27610.711,26,575742809,48.8194941,2.2946137,3,2.2946137,48.8194941,,,4200.0,POINT (2.2946137 48.8194941)
106,2,4,1,0,27610.711,26,162296675,48.8260122,2.2991151,3,2.2991151,48.8260122,motorway_junction,,9600.0,POINT (2.2991151 48.8260122)
107,2,4,1,0,27610.711,26,176802132,48.8213211,2.2912415,3,2.2912415,48.8213211,,,5600.0,POINT (2.2912415 48.8213211)
108,2,4,1,1,24971.771999999997,27,268400859,48.8198388,2.310761,4,2.310761,48.8198388,,,12800.0,POINT (2.310761 48.8198388)
109,2,4,1,1,24971.771999999997,27,6603655852,48.8160927,2.3119185,1,2.3119185,48.8160927,,,2800.0,POINT (2.3119185 48.8160927)
110,2,4,1,1,24971.771999999997,27,207435542,48.8198573,2.325489,4,2.325489,48.8198573,,,8100.0,POINT (2.325489 48.8198573)
111,2,4,1,1,24971.771999999997,27,21389562,48.8180197,2.3223094,3,2.3223094,48.8180197,,,9800.0,POINT (2.3223094 48.8180197)
112,2,5,0,0,16236.711000000003,28,28869050,48.8115657,2.3371305,3,2.3371305,48.8115657,,,12000.0,POINT (2.3371305 48.8115657)
113,2,5,0,0,16236.711000000003,28,760666008,48.8129855,2.3447351,2,2.3447351,48.8129855,,,3500.0,POINT (2.3447351 48.8129855)
114,2,5,0,0,16236.711000000003,28,21378244,48.8104922,2.3305084,3,2.3305084,48.8104922,traffic_signals,,2800.0,POINT (2.3305084 48.8104922)
115,2,5,0,0,16236.711000000003,28,6862927726,48.8085405,2.3315327,3,2.3315327,48.8085405,,,4200.0,POINT (2.3315327 48.8085405)
116,2,5,0,1,13308.882,29,10078096,48.81321,2.3543526,3,2.3543526,48.81321,motorway_junction,1,12000.0,POINT (2.3543526 48.81321)
117,2,5,0,1,13308.882,29,366656070,48.8055367,2.3482852,3,2.3482852,48.8055367,,,5600.0,POINT (2.3482852 48.8055367)
118,2,5,0,1,13308.882,29,248517717,48.812787,2.3614563,3,2.3614563,48.812787,,,5000.0,POINT (2.3614563 48.812787)
119,2,5,0,1,13308.882,29,3940796175,48.8104247,2.3497922,3,2.3497922,48.8104247,,,4200.0,POINT (2.3497922 48.8104247)
120,2,5,1,0,21493.005,30,3805338763,48.8175484,2.3440845,3,2.3440845,48.8175484,,,18400.0,POINT (2.3440845 48.8175484)
121,2,5,1,0,21493.005,30,7741342577,48.8212047,2.3344104,3,2.3344104,48.8212047,,,5400.0,POINT (2.3344104 48.8212047)
122,2,5,1,0,21493.005,30,169287918,48.8196516,2.3277533,3,2.3277533,48.8196516,,,8400.0,POINT (2.3277533 48.8196516)
123,2,5,1,0,21493.005,30,430775,48.8194879,2.3446021,3,2.3446021,48.8194879,,,8100.0,POINT (2.3446021 48.8194879)
124,2,5,1,1,29885.756999999998,31,34909834,48.8188776,2.3595373,4,2.3595373,48.8188776,,,29700.0,POINT (2.3595373 48.8188776)
125,2,5,1,1,29885.756999999998,31,3745577947,48.8209537,2.3506865,3,2.3506865,48.8209537,,,5900.0,POINT (2.3506865 48.8209537)
126,2,5,1,1,29885.756999999998,31,365802226,48.8157061,2.3561206,4,2.3561206,48.8157061,,,5600.0,POINT (2.3561206 48.8157061)
127,2,5,1,1,29885.756999999998,31,644165,48.8168105,2.3601969,3,2.3601969,48.8168105,,,16200.0,POINT (2.3601969 48.8168105)
128,2,6,0,0,9955.595,32,270912482,48.8106065,2.3800255,5,2.3800255,48.8106065,,,9800.0,POINT (2.3800255 48.8106065)
129,2,6,0,0,9955.595,32,270912401,48.8131577,2.3805959,3,2.3805959,48.8131577,traffic_signals,,4900.0,POINT (2.3805959 48.8131577)
130,2,6,0,0,9955.595,32,431074519,48.8077846,2.3746293,4,2.3746293,48.8077846,traffic_signals,,9200.0,POINT (2.3746293 48.8077846)
131,2,6,0,0,9955.595,32,6336043964,48.8130231,2.3705076,3,2.3705076,48.8130231,,,5400.0,POINT (2.3705076 48.8130231)
132,2,6,0,1,450.32099999999997,33,482831632,48.8116885,2.3849144,3,2.3849144,48.8116885,traffic_signals,,4900.0,POINT (2.3849144 48.8116885)
133,2,6,0,1,450.32099999999997,33,1835618176,48.8053071,2.3888386,1,2.3888386,48.8053071,,,1400.0,POINT (2.3888386 48.8053071)
134,2,6,0,1,450.32099999999997,33,482831515,48.8110459,2.3835929,3,2.3835929,48.8110459,,,2800.0,POINT (2.3835929 48.8110459)
135,2,6,1,0,20215.091000000004,34,169164292,48.8197191,2.3729161,4,2.3729161,48.8197191,,,16000.0,POINT (2.3729161 48.8197191)
136,2,6,1,0,20215.091000000004,34,166300762,48.8162907,2.3643874,3,2.3643874,48.8162907,,,5400.0,POINT (2.3643874 48.8162907)
137,2,6,1,0,20215.091000000004,34,270911054,48.8177671,2.373429,3,2.373429,48.8177671,traffic_signals,,3500.0,POINT (2.373429 48.8177671)
138,2,6,1,0,20215.091000000004,34,558428839,48.8167947,2.3785633,2,2.3785633,48.8167947,,,5600.0,POINT (2.3785633 48.8167947)
139,2,6,1,1,31531.510000000006,35,25249274,48.82493,2.3932695,3,2.3932695,48.82493,motorway_junction,,22000.0,POINT (2.3932695 48.82493)
140,2,6,1,1,31531.510000000006,35,5318449787,48.8224369,2.3924777,4,2.3924777,48.8224369,,,9200.0,POINT (2.3924777 48.8224369)
