<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
367684,21389561,1400,504.251,1.008502,0.15,4,0,0,A
21389562,367684,1400,205.652,0.411304,0.15,4,0,0,A
36427158,367684,1400,141.557,0.283114,0.15,4,0,0,A
367684,6401279191,1400,36.425,0.07285,0.15,4,0,0,A
6401279191,367684,1400,36.291,0.072582,0.15,4,0,0,A
21389561,21389562,1400,272.847,0.3274164,0.15,4,0,0,A
21389561,207435542,1800,112.863,0.1354356,0.15,4,0,0,A
166413130,21389561,2400,198.972,0.2387664,0.15,4,0,0,A
166414150,21389561,1800,42.664,0.0511968,0.15,4,0,0,A
554927747,21389562,2800,206.175,0.24741,0.15,4,0,0,A
36427158,968282889,1400,42.792,0.0513504,0.15,4,0,0,A
968282889,36427158,1400,41.997,0.0503964,0.15,4,0,0,A
1039345020,6401279191,1400,544.005,1.08801,0.15,4,0,0,A
367714,554927727,2700,9.669,0.0116028,0.15,4,0,0,A
367714,517328713,1400,103.232,0.1238784,0.15,4,0,0,A
554930995,367714,2700,43.555,0.052266,0.15,4,0,0,A
554931749,367714,1400,5.755,0.006906,0.15,4,0,0,A
308256955,367714,700,12.934,0.0155208,0.15,4,0,0,A
554927727,308256955,1400,7.528,0.0090336,0.15,4,0,0,A
554927727,207435310,2700,250.335,0.300402,0.15,4,0,0,A
517328713,554927727,1400,104.008,0.1248096,0.15,4,0,0,A
370791964,517328713,1400,66.725,0.08007,0.15,4,0,0,A
367889,296970563,2100,17.695,0.021234,0.15,4,0,0,A
367889,296970241,1800,42.789,0.0513468,0.15,4,0,0,A
34817411,367889,1400,348.31,0.417972,0.15,4,0,0,A
34818058,367889,2700,38.831,0.0465972,0.15,4,0,0,A
296970563,305216658,2100,12.87,0.015444,0.15,4,0,0,A
296970563,305218809,3600,69.12,0.082944,0.15,4,0,0,A
296970241,296970563,2700,48.779,0.0585348,0.15,4,0,0,A
305344554,296970241,3600,221.873,0.2662476,0.15,4,0,0,A
27235955,367905,4200,35.516,0.0426192,0.15,4,0,0,A
319672907,367905,4200,165.25,0.1983,0.15,4,0,0,A
367905,21663184,2100,574.957,0.6899484,0.15,4,0,0,A
367906,367905,700,827.594,1.655188,0.15,4,0,0,A
27235955,4187963975,700,805.987,1.611974,0.15,4,0,0,A
21660986,27235955,2800,170.316,0.2043792,0.15,4,0,0,A
6750576079,27235955,1400,429.47,0.515364,0.15,4,0,0,A
319672907,319673160,2100,112.812,0.1353744,0.15,4,0,0,A
319673158,319672907,2100,121.332,0.1455984,0.15,4,0,0,A
21663184,21663185,5400,71.038,0.0852456,0.15,4,0,0,A
788203390,21663184,1800,28.23,0.033876,0.15,4,0,0,A
367906,4187963975,2800,32.434,0.0389208,0.15,4,0,0,A
1369651401,367906,2800,14.478,0.0173736,0.15,4,0,0,A
4187963975,367911,2800,23.239,0.0278868,0.15,4,0,0,A
