<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
5922961500,147805401,700,832.115,0.443282429,0.15,4,0,0,A
1630104901,107761462,3600,281.087,0.149740034,0.15,4,0,0,A
725879388,1630104901,2400,465.866,0.248175087,0.15,4,0,0,A
202906,601196,2400,903.639,0.842422933,0.15,4,0,0,A
202906,202907,2400,65.386,0.060956495,0.15,4,0,0,A
1404364215,202906,3600,25.074,0.023375388,0.15,4,0,0,A
601196,197572944,2400,35.227,0.032840584,0.15,4,0,0,A
601195,601196,2400,25.662,0.023923555,0.15,4,0,0,A
202907,202908,2400,29.997,0.027964885,0.15,4,0,0,A
1639045009,202907,2400,79.108,0.073748912,0.15,4,0,0,A
202908,191842422,4000,29.869,0.015911746,0.15,4,0,0,F
202908,202913,2400,144.807,0.134997203,0.15,4,0,0,A
191842422,1639045045,4000,1195.673,0.636956228,0.15,4,0,0,F
1639045009,191842422,4000,132.984,0.070842937,0.15,4,0,0,F
202913,202909,2400,11.438,0.010663145,0.15,4,0,0,A
206223889,202913,4000,2450.005,1.305161147,0.15,4,0,0,F
202909,405774546,900,432.433,0.403138285,0.15,4,0,0,A
202909,260558913,2400,83.066,0.077438782,0.15,4,0,0,A
405774546,260558913,1800,416.339,0.388134556,0.15,4,0,0,A
260558913,202912,3600,83.373,0.077724984,0.15,4,0,0,A
202912,1404364215,3600,157.828,0.147136109,0.15,4,0,0,A
202912,1639044933,2000,342.512,0.182462221,0.15,4,0,0,F
206224677,1404364215,4000,248.081,0.132157152,0.15,4,0,0,F
1639044933,206226603,8000,9950.796,5.30096564,0.15,4,0,0,F
206223889,1639044933,8000,2858.586,1.522819497,0.15,4,0,0,F
202952,203009,6000,1888.863,1.006230844,0.15,4,0,0,F
202952,1639062993,4000,580.608,0.309300186,0.15,4,0,0,F
1639045045,202952,8000,2862.838,1.525084613,0.15,4,0,0,F
203009,12079111,8000,3242.569,1.727374057,0.15,4,0,0,F
203004,203009,4000,382.397,0.203709669,0.15,4,0,0,F
1639062993,203054,4000,1072.583,0.571384001,0.15,4,0,0,F
1639062993,90342356,4000,581.993,0.310038001,0.15,4,0,0,F
202953,206223889,8000,2078.963,1.107500488,0.15,4,0,0,F
203048,202953,4000,370.072,0.197143923,0.15,4,0,0,F
12079094,202953,6000,1437.737,0.765908017,0.15,4,0,0,F
203037,203045,4000,583.648,0.310919648,0.15,4,0,0,F
203037,2015839530,4000,1638.43,0.87282074,0.15,4,0,0,F
311029,203037,2000,2365.221,1.763993288,0.15,4,0,0,F
203045,203048,2000,688.832,0.366953032,0.15,4,0,0,F
203045,203004,2000,571.537,0.304467904,0.15,4,0,0,F
203054,2015839530,6000,307.293,0.163700435,0.15,4,0,0,F
205479,205507,2000,824.279,0.439108053,0.15,4,0,0,F
205479,205904,4000,374.743,0.199632247,0.15,4,0,0,F
5939561214,205479,6000,298.208,0.158860694,0.15,4,0,0,F
205507,205492,4000,383.216,0.204145965,0.15,4,0,0,F
1597754148,205507,2000,543.702,0.289639705,0.15,4,0,0,F
205904,205497,4000,947.835,0.504928527,0.15,4,0,0,F
1597754148,205904,2000,920.561,0.490399183,0.15,4,0,0,F
205491,205509,4000,363.447,0.193614667,0.15,4,0,0,F
205491,205497,6000,1974.374,1.051784072,0.15,4,0,0,F
218580,205491,8000,1746.382,0.930328687,0.15,4,0,0,F
205509,205499,2000,999.067,0.532220723,0.15,4,0,0,F
205509,324832,4000,435.518,0.232008168,0.15,4,0,0,F
205497,205900,8000,1166.316,0.621317233,0.15,4,0,0,F
205492,218574,8000,2106.744,1.12229992,0.15,4,0,0,F
205498,205492,6000,1823.063,0.971178017,0.15,4,0,0,F
218574,218566,4000,399.27,0.212698215,0.15,4,0,0,F
218574,218593,6000,968.451,0.515911036,0.15,4,0,0,F
205900,446123544,6000,295.843,0.220641144,0.15,4,0,0,F
205900,205909,6000,1144.311,0.609594779,0.15,4,0,0,F
205498,205502,4000,709.088,0.377743763,0.15,4,0,0,F
205901,205498,8000,1317.579,0.982656805,0.15,4,0,0,F
205502,324832,2000,828.006,0.441093492,0.15,4,0,0,F
205502,205499,4000,575.765,0.306720234,0.15,4,0,0,F
205499,12092587,6000,334.62,0.178258013,0.15,4,0,0,F
12092587,323752,12000,971.478,0.517523573,0.15,4,0,0,F
5939561214,12092587,6000,1527.918,0.813949037,0.15,4,0,0,F
324832,4151870504,4000,359.017,0.191254728,0.15,4,0,0,F
205516,1597754148,6000,184.643,0.098362603,0.15,4,0,0,F
205516,4151870504,6000,1392.138,0.741616621,0.15,4,0,0,F
1588846808,205516,12000,1566.024,0.834248779,0.15,4,0,0,F
4151870504,1588921064,8000,3128.725,1.666727337,0.15,4,0,0,F
446123544,205907,6000,237.971,0.177479925,0.15,4,0,0,F
446123544,1451130471,4000,149.649,0.11160895,0.15,4,0,0,F
205909,205916,6000,1680.856,1.044658794,0.15,4,0,0,F
1451130499,205909,2000,444.084,0.276,0.15,4,0,0,F
205910,205901,6000,1137.894,0.848646861,0.15,4,0,0,F
179009007,205901,6000,424.611,0.316676942,0.15,4,0,0,F
205907,179026618,10000,18.419,0.013736979,0.15,4,0,0,F
1451130471,205907,4000,101.394,0.075620137,0.15,4,0,0,F
179026618,179026700,2000,45.446,0.033893847,0.15,4,0,0,F
179026618,25676426,8000,37.291,0.027811809,0.15,4,0,0,F
205908,1451130472,8000,58.812,0.043862275,0.15,4,0,0,F
4484610244,205908,6000,91.934,0.068564823,0.15,4,0,0,F
1963481853,205908,6000,23.588,0.017592045,0.15,4,0,0,F
1451130472,1451130528,6000,45.642,0.034040025,0.15,4,0,0,F
1451130472,4484610245,4000,51.05,0.038073337,0.15,4,0,0,F
205916,6314667402,6000,639.958,0.477283779,0.15,4,0,0,F
205910,179011061,2000,408.364,0.217542751,0.15,4,0,0,F
205917,205910,6000,1830.228,1.364992915,0.15,4,0,0,F
179011061,179011465,2000,307.848,0.229594531,0.15,4,0,0,F
179011061,1451130528,4000,175.227,0.130685146,0.15,4,0,0,F
205915,4484610244,4000,4.312,0.003215911,0.15,4,0,0,F
1451130450,205915,4000,49.762,0.037112741,0.15,4,0,0,F
1451130471,205915,4000,10.432,0.007780236,0.15,4,0,0,F
4484610244,1963481853,4000,81.553,0.060822623,0.15,4,0,0,F
6314667402,10802619,3600,8.299,0.007736793,0.15,4,0,0,A
444898489,6314667402,3600,123.486,0.115120572,0.15,4,0,0,A
252145838,205917,6000,1085.633,0.809670354,0.15,4,0,0,F
444898489,205917,4000,498.103,0.265348309,0.15,4,0,0,F
205946,1588846751,12000,1796.175,0.956854302,0.15,4,0,0,F
1643469193,205946,8000,1107.259,0.589856521,0.15,4,0,0,F
3173491353,205946,4000,425.548,0.226696972,0.15,4,0,0,F
1588846751,1588846808,8000,1722.884,0.917810885,0.15,4,0,0,F
1588846751,1625254463,6000,336.238,0.17911995,0.15,4,0,0,F
205979,4151539659,6000,1246.05,0.66379295,0.15,4,0,0,F
205979,1517177829,4000,473.98,0.252497558,0.15,4,0,0,F
1589701587,205979,10000,3765.441,2.005917251,0.15,4,0,0,F
1517177829,6542738670,2000,1100.144,0.820492728,0.15,4,0,0,F
1517177829,1517120915,2000,321.61,0.171327355,0.15,4,0,0,F
218559,34678146,1800,317.344,0.295845867,0.15,4,0,0,A
218559,218562,2400,61.362,0.057205096,0.15,4,0,0,A
218560,218559,2400,13.69,0.012762585,0.15,4,0,0,A
34678180,34678146,1400,17.32,0.0215289,0.15,4,0,0,A
34678146,34678179,1800,145.154,0.135320696,0.15,4,0,0,A
218562,218564,2400,99.849,0.093084835,0.15,4,0,0,A
34678180,218562,1800,331.592,0.309128651,0.15,4,0,0,A
218569,218560,2400,109.295,0.101890926,0.15,4,0,0,A
218592,218560,4000,456.349,0.243105212,0.15,4,0,0,F
218564,218580,4000,816.298,0.434856433,0.15,4,0,0,F
218564,218566,2400,125.493,0.11699161,0.15,4,0,0,A
218592,218580,6000,1417.187,0.754960668,0.15,4,0,0,F
218566,1830141872,2400,14.316,0.013346178,0.15,4,0,0,A
1830141872,1627181306,2400,64.185,0.059836855,0.15,4,0,0,A
1830141872,218567,2400,55.475,0.051716905,0.15,4,0,0,A
218567,34841979,2400,40.366,0.037631448,0.15,4,0,0,A
1627181306,218567,2400,59.044,0.055044127,0.15,4,0,0,A
34841979,34076395,1400,81.279,0.07577284,0.15,4,0,0,A
34841979,218568,2400,66.877,0.062346489,0.15,4,0,0,A
218568,218569,2400,37.857,0.035292418,0.15,4,0,0,A
34076395,218568,1400,73.962,0.068951523,0.15,4,0,0,A
218569,218593,4000,383.826,0.204470922,0.15,4,0,0,F
223513,252145838,6000,497.078,0.264802273,0.15,4,0,0,F
223517,223513,6000,627.822,0.334451922,0.15,4,0,0,F
794351166,223513,4000,431.873,0.230066412,0.15,4,0,0,F
223517,553073281,4000,557.976,0.297243718,0.15,4,0,0,F
225191,223517,6000,6528.769,3.477991121,0.15,4,0,0,F
223527,225183,6000,6109.58,5.695692977,0.15,4,0,0,F
12185622,223527,6000,868.507,0.539780609,0.15,4,0,0,F
12185695,223527,4000,315.979,0.196382225,0.15,4,0,0,F
225183,12191133,4000,384.236,0.358206339,0.15,4,0,0,F
225183,225185,4000,497.243,0.4635578,0.15,4,0,0,F
225169,1215813998,1400,22.258,0.041500311,0.15,4,0,0,A
225169,2576074826,1400,5.5,0.010254817,0.15,4,0,0,A
2576074843,225169,1400,8.773,0.016357365,0.15,4,0,0,A
1215813998,2576074826,1400,22.349,0.041669981,0.15,4,0,0,A
36504843,1215813998,1400,740.523,1.380714108,0.15,4,0,0,A
2576074826,1215813999,1400,26.52,0.049446861,0.15,4,0,0,A
12191133,3017754484,3600,785.695,0.732468925,0.15,4,0,0,A
3015495900,12191133,3600,295.255,0.275253263,0.15,4,0,0,A
225185,1409862462,4000,1227.441,1.14428931,0.15,4,0,0,F
3015495900,225185,2000,410.293,0.382498135,0.15,4,0,0,F
1409862462,1681545653,3600,1724.395,1.607577688,0.15,4,0,0,A
4471342251,1409862462,2400,349.662,0.434632691,0.15,4,0,0,A
294945,225191,2000,442.102,0.412152268,0.15,4,0,0,F
12194074,225191,4000,421.652,0.393087632,0.15,4,0,0,F
227758,227751,1400,589.572,1.099264139,0.15,4,0,0,A
227751,227752,1400,40.677,0.075842759,0.15,4,0,0,A
6006081422,227751,1400,46.963,0.087563083,0.15,4,0,0,A
3236040687,227758,1800,717.214,1.337254195,0.15,4,0,0,A
432997,227758,1400,1345.25,2.508234929,0.15,4,0,0,A
2152588350,227758,1800,922.053,1.719178993,0.15,4,0,0,A
6006081422,227752,2400,10.12,0.012579242,0.15,4,0,0,A
81322220,227752,2400,82.612,0.102687383,0.15,4,0,0,A
6956221355,6006081422,6000,923.931,1.148453698,0.15,4,0,0,A
81322220,6925808470,2400,70.848,0.088064636,0.15,4,0,0,A
6925808470,81322220,2400,68.891,0.08563207,0.15,4,0,0,A
2147168654,3236040687,1800,18.022,0.033602237,0.15,4,0,0,A
2459882363,3236040687,1800,22.997,0.042878185,0.15,4,0,0,A
1169745818,432997,1400,12.615,0.02352082,0.15,4,0,0,A
432997,7888817741,2400,76.577,0.09518583,0.15,4,0,0,A
1169745740,432997,2400,41.013,0.05097949,0.15,4,0,0,A
2152588350,227715,2700,42.68,0.079577377,0.15,4,0,0,A
2152588345,2152588350,900,28.703,0.053517091,0.15,4,0,0,A
4866920896,283055,1400,787.805,0.97924798,0.15,4,0,0,A
283055,1618016268,700,86.903,0.108021131,0.15,4,0,0,A
1618016268,283055,700,87.063,0.108220012,0.15,4,0,0,A
4866920896,4866920892,1400,26.874,0.033404599,0.15,4,0,0,A
4866920915,4866920896,1400,23.086,0.028696085,0.15,4,0,0,A
1653059568,1618016268,1400,115.094,0.143062772,0.15,4,0,0,A
284036,4218297347,900,76.041,0.070889683,0.15,4,0,0,A
284050,284036,1800,968.32,0.902722188,0.15,4,0,0,A
1678154037,284036,900,75.335,0.07023151,0.15,4,0,0,A
4218297347,1678154032,1800,28.024,0.026125544,0.15,4,0,0,A
1678154037,4218297347,1800,15.867,0.014792107,0.15,4,0,0,A
284050,772205799,1800,42.089,0.052316967,0.15,4,0,0,A
772205805,284050,1800,39.358,0.048922312,0.15,4,0,0,A
284042,1459884094,1800,10.695,0.013293971,0.15,4,0,0,A
284042,6386678628,1800,29.764,0.036996892,0.15,4,0,0,A
284043,284042,1800,19.951,0.024799254,0.15,4,0,0,A
1459884094,1678133673,1800,122.699,0.152515848,0.15,4,0,0,A
1459884089,1459884094,900,82.508,0.102558111,0.15,4,0,0,A
6386678628,772205805,1800,47.64,0.059216905,0.15,4,0,0,A
1678133666,6386678628,1800,36.628,0.0455289,0.15,4,0,0,A
1678131983,284043,1800,37.325,0.046395277,0.15,4,0,0,A
1459884089,284043,1800,60.06,0.074655065,0.15,4,0,0,A
284045,1678131983,1800,4.383,0.005448104,0.15,4,0,0,A
1678131985,284045,1800,40.61,0.050478558,0.15,4,0,0,A
1678131977,284045,1800,30.73,0.038197638,0.15,4,0,0,A
1678131983,1678131984,1800,24.562,0.030530764,0.15,4,0,0,A
772205799,1678131985,1800,18.7,0.023244251,0.15,4,0,0,A
772205805,772205799,1800,32.345,0.040205096,0.15,4,0,0,A
284089,284102,1800,23.015,0.014303915,0.15,4,0,0,A
5944449557,284089,1800,330.441,0.410740833,0.15,4,0,0,A
4471488208,284089,1800,62.179,0.0386445,0.15,4,0,0,A
284102,3846618878,1200,443.947,0.236498446,0.15,4,0,0,A
284102,5944672657,1800,120.438,0.074852704,0.15,4,0,0,A
3846618878,1650476101,3600,1288.825,0.686579952,0.15,4,0,0,A
1650476251,3846618878,3600,832.625,0.443554115,0.15,4,0,0,A
5944672657,299071670,1800,13.819,0.008588564,0.15,4,0,0,A
3869323660,5944672657,2400,396.337,0.211135754,0.15,4,0,0,A
284113,4911309607,1800,26.852,0.02503294,0.15,4,0,0,A
1651820669,284113,1800,964.293,0.898967993,0.15,4,0,0,A
1667684845,284113,1800,29.612,0.027605966,0.15,4,0,0,A
4911309607,1667684964,1800,22.522,0.020996271,0.15,4,0,0,A
1667684845,4911309607,1800,13.399,0.012491299,0.15,4,0,0,A
1651820669,4879045214,1800,39.587,0.036905221,0.15,4,0,0,A
1651820582,1651820669,1800,46.953,0.043772219,0.15,4,0,0,A
284128,1592201695,1800,18.151,0.01692138,0.15,4,0,0,A
284129,284128,1800,16.508,0.015389683,0.15,4,0,0,A
1654802601,284128,1800,26.178,0.024404599,0.15,4,0,0,A
1592201695,1653110732,1800,1375.106,1.709267868,0.15,4,0,0,A
1592201695,284131,1800,19.237,0.01793381,0.15,4,0,0,A
284129,1654802601,1800,22.735,0.021194842,0.15,4,0,0,A
284131,284129,1800,23.76,0.022150404,0.15,4,0,0,A
1654802701,1654802601,1800,822.125,1.021908017,0.15,4,0,0,A
4911401298,284131,1800,1373.095,1.706768179,0.15,4,0,0,A
1639974568,284801,1800,1889.028,1.40884624,0.15,4,0,0,A
284801,1632887912,1800,31.014,0.023130392,0.15,4,0,0,A
1632884832,284801,1800,29.468,0.021977377,0.15,4,0,0,A
1690655297,1639974568,1400,1462.975,1.818489745,0.15,4,0,0,A
4204767710,1639974568,2700,1051.168,1.306610317,0.15,4,0,0,A
1632887912,1632887930,1800,37.999,0.028339838,0.15,4,0,0,A
1632884832,1632887912,1800,13.756,0.010259291,0.15,4,0,0,A
284804,1632887955,1800,42.43,0.0316445,0.15,4,0,0,A
1651602858,284804,1800,990.82,0.738958359,0.15,4,0,0,A
1632887926,284804,1800,45.418,0.033872965,0.15,4,0,0,A
1632887955,1632884832,1800,14.739,0.010992418,0.15,4,0,0,A
1632887926,1632887955,1800,18.555,0.013838409,0.15,4,0,0,A
1651602858,2730864379,1800,37.549,0.028004226,0.15,4,0,0,A
6397186242,1651602858,1800,40.016,0.029844127,0.15,4,0,0,A
284819,4266913618,1800,143.761,0.178696085,0.15,4,0,0,A
13187112,284819,1800,14.379,0.017873213,0.15,4,0,0,A
1633926928,284819,2700,105.841,0.131561218,0.15,4,0,0,A
