,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
418,5,6,2,1,23054.597,108,4138803409,51.4990501,-0.0998531,4,-0.0998531,51.4990501,,,12600.0,POINT (-0.0998531 51.4990501)
419,5,6,2,1,23054.597,108,5220776411,51.5012504,-0.0931664,3,-0.0931664,51.5012504,,,7200.0,POINT (-0.0931664 51.5012504)
420,5,6,2,1,23054.597,108,287442499,51.5046328,-0.0902141,2,-0.0902141,51.5046328,,,6300.0,POINT (-0.09021410000000001 51.5046328)
421,5,6,2,2,22267.524999999998,109,424614,51.5090592,-0.067743,3,-0.067743,51.5090592,,,22800.0,POINT (-0.067743 51.5090592)
422,5,6,2,2,22267.524999999998,109,2164223197,51.5089729,-0.0734404,3,-0.0734404,51.5089729,traffic_signals,,8400.0,POINT (-0.0734404 51.5089729)
423,5,6,2,2,22267.524999999998,109,5003581110,51.4985685,-0.0703273,3,-0.0703273,51.4985685,,,7000.0,POINT (-0.0703273 51.4985685)
424,5,6,2,2,22267.524999999998,109,602534275,51.4984585,-0.0552143,3,-0.0552143,51.4984585,,,5400.0,POINT (-0.0552143 51.4984585)
425,5,7,0,0,16851.614,110,86108362,51.4722563,-0.0313989,4,-0.0313989,51.4722563,,,22400.0,POINT (-0.0313989 51.4722563)
426,5,7,0,0,16851.614,110,13823657,51.4759021,-0.0330938,3,-0.0330938,51.4759021,,,7200.0,POINT (-0.0330938 51.4759021)
427,5,7,0,0,16851.614,110,8441640124,51.4757168,-0.0360176,3,-0.0360176,51.4757168,,,7200.0,POINT (-0.0360176 51.4757168)
428,5,7,0,0,16851.614,110,104297998,51.474829,-0.0406738,2,-0.0406738,51.474829,,,15600.0,POINT (-0.0406738 51.474829)
429,5,7,0,1,17220.321999999996,111,6245897126,51.4742815,-0.0218668,3,-0.0218668,51.4742815,,,15600.0,POINT (-0.0218668 51.4742815)
