from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
1492285978,1492285995,1400,65.479,0.065479,0.15,4,0,0,A
2355258726,1492285995,2400,30.139,0.030139,0.15,4,0,0,F
2355258726,2355258729,1400,29.487000000000002,0.029487,0.15,4,0,0,A
1492285995,127589874,2400,1538.0059999999999,1.5380059999999998,0.15,4,0,0,F
1492302144,2355258724,2400,1094.6940000000002,1.0946940000000003,0.15,4,0,0,F
2355258724,1493367815,1400,2170.8239999999996,2.1708239999999996,0.15,4,0,0,A
2355258724,2355258726,2400,27.198,0.027198000000000003,0.15,4,0,0,F
1493367815,1492285978,1400,2144.1769999999997,2.1441769999999996,0.15,4,0,0,A
1493114319,1493114333,1400,20.499000000000002,0.020499,0.15,4,0,0,A
1493114319,1493114436,1400,116.46600000000001,0.11646600000000001,0.15,4,0,0,A
1493114333,1493114319,1400,20.491,0.020491000000000002,0.15,4,0,0,A
1493114333,1493149111,1400,3110.3779999999997,3.110378,0.15,4,0,0,A
1493114436,1493114445,1400,13.741,0.013741,0.15,4,0,0,A
1493114436,1860378568,2400,21418.071999999993,9.179173714285712,0.15,4,0,0,F
1493149111,1493149116,1400,39.443,0.039443,0.15,4,0,0,A
1493149111,6665790211,1400,987.117,0.9871169999999999,0.15,4,0,0,A
1493114435,1493114436,2400,43.836,0.018786857142857143,0.15,4,0,0,F
1493114435,1493114333,1400,95.509,0.095509,0.15,4,0,0,A
1493114445,1493114437,2400,51.366,0.022014,0.15,4,0,0,F
1860378568,10276738214,2400,168.211,0.07209042857142857,0.15,4,0,0,F
1860378568,10276738200,2400,376.615,0.37661500000000003,0.15,4,0,0,F
1493114437,1493114435,1400,15.651,0.015650999999999998,0.15,4,0,0,A
1493114437,1493528284,2400,1996.31,0.8555614285714285,0.15,4,0,0,F
1493528284,6665790255,2400,1165.059,0.49931099999999995,0.15,4,0,0,F
1493528284,6665790209,2400,536.347,0.536347,0.15,4,0,0,F
1493149102,1493149111,1400,14.278,0.014278,0.15,4,0,0,A
1493149102,1493114319,1400,3119.6459999999997,3.1196459999999995,0.15,4,0,0,A
1493149110,1493149102,1400,39.053,0.039053,0.15,4,0,0,A
1493149116,1493149118,1400,52.268,0.052268,0.15,4,0,0,A
1493149116,1493149110,1400,14.294,0.014294,0.15,4,0,0,A
6665790211,6665790209,2400,38.162,0.038161999999999995,0.15,4,0,0,F
6665790211,1493528286,2400,459.789,0.459789,0.15,4,0,0,F
1493149118,1493171073,1400,1047.667,1.047667,0.15,4,0,0,A
1493171073,1493171053,1400,101.636,0.101636,0.15,4,0,0,A
1493149213,1493149116,1400,145.475,0.145475,0.15,4,0,0,A
1493149213,1493149118,1400,150.642,0.150642,0.15,4,0,0,A
1493171045,1493171057,1400,71.314,0.07131399999999999,0.15,4,0,0,A
1493171057,1493149110,1400,1106.126,1.106126,0.15,4,0,0,A
1493171057,1493171073,1400,30.843,0.030843,0.15,4,0,0,A
1493171053,1493171045,1400,30.414,0.030414000000000004,0.15,4,0,0,A
1493171053,1493224947,1400,548.618,0.548618,0.15,4,0,0,A
1493224947,1493171045,1400,548.167,0.5481670000000001,0.15,4,0,0,A
2355299086,1495063404,2400,13.379,0.005733857142857143,0.15,4,0,0,F
2355299086,1492272451,2400,4718.690000000001,4.718690000000001,0.15,4,0,0,F
6665790255,2752284878,2400,1255.1519999999998,0.5379222857142857,0.15,4,0,0,F
6665790209,6665790248,2400,35.954,0.03595400000000001,0.15,4,0,0,F
1493528286,1493114435,2400,2099.866,0.8999425714285714,0.15,4,0,0,F
1493648649,1493671813,2400,34.148,0.014634857142857144,0.15,4,0,0,F
1493648649,2756062372,1400,26.636,0.026635999999999996,0.15,4,0,0,A
1493671813,1494549468,2400,1834.819,0.786351,0.15,4,0,0,F
2756062372,2756063794,2400,33.588,0.014394857142857143,0.15,4,0,0,F
1494549468,1494549471,2400,30.838,0.013216285714285713,0.15,4,0,0,F
1494549468,1493723176,1400,32.95,0.03295000000000001,0.15,4,0,0,A
1493671837,2756068430,1400,11.905,0.011904999999999999,0.15,4,0,0,A
2756068430,1493671813,1400,51.620000000000005,0.051620000000000006,0.15,4,0,0,A
2756068430,1493648649,1400,43.37,0.04337,0.15,4,0,0,A
1493723176,1494549471,1400,29.404000000000003,0.029404000000000003,0.15,4,0,0,A
