,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,highway,street_cou,lon,lat,ref,lanecapaci,geometry
367,7,6,2,0,23240.650999999998,95,4783643936,25.2810702,55.3073564,,3,55.3073564,25.2810702,,7200.0,POINT (55.3073564 25.2810702)
368,7,6,2,1,14148.575,96,476282215,25.2786072,55.3272553,traffic_signals,4,55.3272553,25.2786072,,12000.0,POINT (55.3272553 25.2786072)
369,7,6,2,1,14148.575,96,95890507,25.2751568,55.3289915,,3,55.3289915,25.2751568,,7200.0,POINT (55.3289915 25.2751568)
370,7,6,2,1,14148.575,96,2619711860,25.2799144,55.3307106,,1,55.3307106,25.2799144,,700.0,POINT (55.3307106 25.2799144)
371,7,6,2,1,14148.575,96,2169677778,25.283098,55.324661,,3,55.324661,25.283098,,6300.0,POINT (55.324661 25.283098)
372,7,6,2,2,9027.435,97,2813259687,25.274198,55.3439727,motorway_junction,3,55.3439727,25.274198,,6700.0,POINT (55.3439727 25.274198)
373,7,6,2,2,9027.435,97,4917502813,25.2726947,55.3392479,,3,55.3392479,25.2726947,,4900.0,POINT (55.3392479 25.2726947)
374,7,6,2,2,9027.435,97,2847494629,25.2826867,55.3400534,,3,55.3400534,25.2826867,,4900.0,POINT (55.3400534 25.2826867)
375,7,6,2,2,9027.435,97,4939146696,25.2800534,55.3434231,,3,55.3434231,25.2800534,,4900.0,POINT (55.3434231 25.2800534)
376,7,7,None,None,95660.76300000002,98,1280250950,25.2721694,55.3460602,,3,55.3460602,25.2721694,,28000.0,POINT (55.3460602 25.2721694)
377,7,7,None,None,95660.76300000002,98,1280250919,25.2677679,55.3592343,,3,55.3592343,25.2677679,,6300.0,POINT (55.3592343 25.2677679)
378,7,7,None,None,95660.76300000002,98,4940988881,25.2678903,55.3780377,,4,55.3780377,25.2678903,,10800.0,POINT (55.3780377 25.2678903)
379,7,7,None,None,95660.76300000002,98,2847575021,25.275238,55.349765,,3,55.349765,25.275238,,3600.0,POINT (55.349765 25.275238)
380,7,8,None,None,136009.02600000007,99,4438935296,25.2523942,55.4058725,,4,55.4058725,25.2523942,,48000.0,POINT (55.4058725 25.2523942)
381,7,8,None,None,136009.02600000007,99,4924982424,25.2816746,55.3968476,,4,55.3968476,25.2816746,,8100.0,POINT (55.3968476 25.2816746)
382,7,8,None,None,136009.02600000007,99,1651760360,25.2557669,55.3868545,,3,55.3868545,25.2557669,,4900.0,POINT (55.3868545 25.2557669)
383,7,8,None,None,136009.02600000007,99,2141775904,25.2537612,55.4195251,,3,55.4195251,25.2537612,,7200.0,POINT (55.4195251 25.2537612)
