,Unnamed: 0,osmid,y,x,street_cou,lon,lat,ref,highway,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
29376,29376,3344546152,45.5352783,-73.6639505,3,-73.6639505,45.5352783,,traffic_signals,POINT (-73.6639505 45.5352783),5.0,3.0,None,None
29377,29377,7470948306,45.534094700000004,-73.6646927,3,-73.6646927,45.534094700000004,,,POINT (-73.6646927 45.5340947),5.0,3.0,None,None
29378,29378,3344546294,45.5352157,-73.66857790000002,3,-73.66857790000002,45.5352157,,traffic_signals,POINT (-73.6685779 45.5352157),4.0,3.0,1,1
29379,29379,3344546310,45.5341431,-73.6747849,3,-73.6747849,45.5341431,,,POINT (-73.67478490000001 45.5341431),4.0,3.0,1,1
29380,29380,3355795135,45.6716148,-73.53614509999998,3,-73.53614509999998,45.6716148,,,POINT (-73.5361451 45.6716148),7.0,7.0,None,None
29381,29381,3750287089,45.6715625,-73.5361056,3,-73.5361056,45.6715625,,,POINT (-73.5361056 45.6715625),7.0,7.0,None,None
29382,29382,3717128980,45.494121,-73.5145443,3,-73.5145443,45.494121,,motorway_junction,POINT (-73.5145443 45.494121),8.0,2.0,None,None
29383,29383,3381405109,45.5132929,-73.5504593,3,-73.5504593,45.5132929,,,POINT (-73.5504593 45.5132929),7.0,3.0,1,0
29384,29384,215694709,45.515355299999996,-73.5496603,1,-73.5496603,45.515355299999996,,,POINT (-73.5496603 45.5153553),7.0,3.0,1,0
29385,29385,282143614,45.5053496,-73.64238979999999,1,-73.64238979999999,45.5053496,,,POINT (-73.6423898 45.5053496),5.0,2.0,1,1
29386,29386,3390028506,45.4900345,-73.5787658,3,-73.5787658,45.4900345,,,POINT (-73.5787658 45.4900345),6.0,2.0,None,None
29387,29387,4204499097,45.670073200000004,-73.8718615,3,-73.8718615,45.670073200000004,,,POINT (-73.87186149999999 45.6700732),0.0,7.0,None,None
29388,29388,3390791678,45.670823600000006,-73.8733391,1,-73.8733391,45.670823600000006,,,POINT (-73.8733391 45.6708236),0.0,7.0,None,None
29389,29389,3404142953,45.4958546,-73.5859756,1,-73.5859756,45.4958546,,turning_circle,POINT (-73.5859756 45.4958546),6.0,2.0,None,None
29390,29390,3405413277,45.5147985,-73.60740770000001,1,-73.60740770000001,45.5147985,,,POINT (-73.6074077 45.5147985),6.0,3.0,None,None
29391,29391,3417988026,45.4472343,-73.72638549999999,3,-73.72638549999999,45.4472343,,,POINT (-73.72638550000001 45.4472343),3.0,1.0,None,None
29392,29392,3417988031,45.4474187,-73.7279316,2,-73.7279316,45.4474187,,,POINT (-73.72793160000001 45.4474187),3.0,1.0,None,None
29393,29393,4815907770,45.5184649,-73.7107121,3,-73.7107121,45.5184649,,,POINT (-73.71071209999999 45.5184649),4.0,3.0,0,0
29394,29394,4343394529,45.5171972,-73.71234090000002,4,-73.71234090000002,45.5171972,,,POINT (-73.7123409 45.5171972),4.0,3.0,0,0
29395,29395,4739777512,45.5167259,-73.7138321,3,-73.7138321,45.5167259,,,POINT (-73.7138321 45.5167259),3.0,3.0,None,None
29396,29396,3426884466,45.5167828,-73.7116887,3,-73.7116887,45.5167828,,,POINT (-73.7116887 45.5167828),4.0,3.0,0,0
29397,29397,7077707210,45.5164872,-73.7089013,3,-73.7089013,45.5164872,,,POINT (-73.70890129999999 45.5164872),4.0,3.0,0,0
29398,29398,3445449776,45.653965,-73.8854833,3,-73.8854833,45.653965,,,POINT (-73.8854833 45.653965),0.0,7.0,None,None
29399,29399,3446927163,45.4710112,-73.6014554,4,-73.6014554,45.4710112,,,POINT (-73.60145540000001 45.4710112),6.0,1.0,1,2
29400,29400,6718629089,45.4709394,-73.6013478,3,-73.6013478,45.4709394,,,POINT (-73.6013478 45.4709394),6.0,1.0,1,2
29401,29401,4892732302,45.4704708,-73.6021913,3,-73.6021913,45.4704708,,,POINT (-73.6021913 45.4704708),6.0,1.0,1,2
29402,29402,3446927166,45.4723792,-73.6041857,3,-73.6041857,45.4723792,,,POINT (-73.6041857 45.4723792),6.0,1.0,1,2
29403,29403,8636183335,45.4729028,-73.6055938,4,-73.6055938,45.4729028,,,POINT (-73.60559379999999 45.4729028),6.0,1.0,0,2
29404,29404,3468181967,45.5838741,-73.65047829999999,3,-73.65047829999999,45.5838741,,traffic_signals,POINT (-73.6504783 45.5838741),5.0,5.0,None,None
29405,29405,3475171409,45.6859804,-73.89448929999999,3,-73.89448929999999,45.6859804,,,POINT (-73.8944893 45.6859804),0.0,8.0,None,None
29406,29406,3475171410,45.6864886,-73.8938203,3,-73.8938203,45.6864886,,,POINT (-73.8938203 45.6864886),0.0,8.0,None,None
29407,29407,3475171425,45.6856455,-73.894953,3,-73.894953,45.6856455,,,POINT (-73.894953 45.6856455),0.0,8.0,None,None
29408,29408,3475297820,45.5284112,-73.54629,1,-73.54629,45.5284112,,,POINT (-73.54629 45.5284112),7.0,3.0,1,1
29409,29409,3475297821,45.5288324,-73.54592070000001,3,-73.54592070000001,45.5288324,,,POINT (-73.5459207 45.5288324),7.0,3.0,1,1
29410,29410,4747867990,45.438587299999995,-73.6151974,3,-73.6151974,45.438587299999995,,,POINT (-73.6151974 45.4385873),6.0,0.0,None,None
29411,29411,3503185347,45.5229169,-73.5498309,3,-73.5498309,45.5229169,,,POINT (-73.5498309 45.5229169),7.0,3.0,1,1
29412,29412,3491878824,45.5099109,-73.50145359999999,1,-73.50145359999999,45.5099109,,,POINT (-73.5014536 45.5099109),8.0,3.0,None,None
29413,29413,3491878801,45.5090602,-73.501296,3,-73.501296,45.5090602,,,POINT (-73.501296 45.5090602),8.0,2.0,None,None
29414,29414,3492442999,45.486728799999995,-73.5947156,1,-73.5947156,45.486728799999995,,,POINT (-73.5947156 45.4867288),6.0,2.0,None,None
29415,29415,3492571635,45.485749799999994,-73.5977025,3,-73.5977025,45.485749799999994,,,POINT (-73.5977025 45.4857498),6.0,2.0,None,None
29416,29416,4486716989,45.4862985,-73.5989679,1,-73.5989679,45.4862985,,,POINT (-73.59896790000001 45.4862985),6.0,2.0,None,None
29417,29417,3497472295,45.6835318,-73.79971450000001,4,-73.79971450000001,45.6835318,,,POINT (-73.79971449999999 45.6835318),2.0,8.0,None,None
29418,29418,3497472309,45.682744,-73.7996026,3,-73.7996026,45.682744,,,POINT (-73.7996026 45.682744),2.0,8.0,None,None
29419,29419,3780458394,45.683653799999995,-73.79973220000001,4,-73.79973220000001,45.683653799999995,,,POINT (-73.79973219999999 45.6836538),2.0,8.0,None,None
29420,29420,4944740853,45.682126000000004,-73.7953853,3,-73.7953853,45.682126000000004,,,POINT (-73.79538530000001 45.682126),2.0,8.0,None,None
29421,29421,3501113430,45.6502055,-73.50683570000001,3,-73.50683570000001,45.6502055,,,POINT (-73.5068357 45.6502055),8.0,7.0,0,0
29422,29422,3501113436,45.6507755,-73.5065902,3,-73.5065902,45.6507755,,,POINT (-73.50659020000001 45.6507755),8.0,7.0,0,0
29423,29423,3501241437,45.5279368,-73.5551127,3,-73.5551127,45.5279368,,,POINT (-73.5551127 45.5279368),7.0,3.0,1,1
29424,29424,3501241438,45.5283076,-73.5547843,1,-73.5547843,45.5283076,,,POINT (-73.55478429999999 45.5283076),7.0,3.0,1,1
29425,29425,3503522810,45.6746164,-73.8125522,4,-73.8125522,45.6746164,,,POINT (-73.8125522 45.6746164),,,,
29426,29426,3503522829,45.6740253,-73.81167370000001,3,-73.81167370000001,45.6740253,,,POINT (-73.8116737 45.6740253),,,,
29427,29427,3503522815,45.6729105,-73.8100171,3,-73.8100171,45.6729105,,,POINT (-73.8100171 45.6729105),,,,
29428,29428,3503522843,45.673387299999995,-73.81072569999999,3,-73.81072569999999,45.673387299999995,,,POINT (-73.81072570000001 45.6733873),,,,
29429,29429,3503522826,45.673148700000006,-73.80886690000001,3,-73.80886690000001,45.673148700000006,,,POINT (-73.8088669 45.6731487),,,,
29430,29430,4671000702,45.673429399999996,-73.8088575,3,-73.8088575,45.673429399999996,,,POINT (-73.8088575 45.6734294),,,,
29431,29431,3503522855,45.6739135,-73.8088412,3,-73.8088412,45.6739135,,,POINT (-73.8088412 45.6739135),,,,
29432,29432,4671000701,45.673622200000004,-73.808851,3,-73.808851,45.673622200000004,,,POINT (-73.808851 45.6736222),,,,
29433,29433,3510558720,45.697970399999996,-73.64934790000001,1,-73.64934790000001,45.697970399999996,,,POINT (-73.6493479 45.6979704),5.0,8.0,None,None
29434,29434,3975134730,45.480176,-73.6178283,1,-73.6178283,45.480176,,,POINT (-73.6178283 45.480176),6.0,2.0,None,None
29435,29435,3994636212,45.5109983,-73.5544613,4,-73.5544613,45.5109983,,traffic_signals,POINT (-73.5544613 45.5109983),7.0,3.0,1,0
29436,29436,3516700257,45.5124391,-73.556702,3,-73.556702,45.5124391,,,POINT (-73.556702 45.5124391),7.0,3.0,1,0
29437,29437,3516707673,45.513346399999996,-73.55752840000001,3,-73.55752840000001,45.513346399999996,,,POINT (-73.5575284 45.5133464),7.0,3.0,1,0
29438,29438,3527702683,45.527497,-73.5467895,1,-73.5467895,45.527497,,,POINT (-73.5467895 45.527497),7.0,3.0,1,1
29439,29439,3533867682,45.6169174,-73.5460865,4,-73.5460865,45.6169174,,,POINT (-73.5460865 45.6169174),7.0,6.0,None,None
29440,29440,3533867688,45.616896399999995,-73.5461318,4,-73.5461318,45.616896399999995,,,POINT (-73.5461318 45.6168964),7.0,6.0,None,None
29441,29441,3533867684,45.6167669,-73.5458442,4,-73.5458442,45.6167669,,,POINT (-73.5458442 45.6167669),7.0,6.0,None,None
29442,29442,3533867685,45.6168093,-73.5458358,4,-73.5458358,45.6168093,,,POINT (-73.54583580000001 45.6168093),7.0,6.0,None,None
29443,29443,3533867686,45.616851200000006,-73.5458485,4,-73.5458485,45.616851200000006,,,POINT (-73.54584850000001 45.6168512),7.0,6.0,None,None
29444,29444,3533867689,45.6168669,-73.5461658,4,-73.5461658,45.6168669,,,POINT (-73.5461658 45.6168669),7.0,6.0,None,None
29445,29445,3533867690,45.6168315,-73.54618549999999,4,-73.54618549999999,45.6168315,,,POINT (-73.54618550000001 45.6168315),7.0,6.0,None,None
29446,29446,3539791879,45.492712100000006,-73.5712382,1,-73.5712382,45.492712100000006,,,POINT (-73.5712382 45.4927121),7.0,2.0,0,1
29447,29447,3548893035,45.4770664,-73.56528929999999,1,-73.56528929999999,45.4770664,,,POINT (-73.5652893 45.4770664),,,,
29448,29448,3569206051,45.6554397,-73.6422762,3,-73.6422762,45.6554397,,,POINT (-73.6422762 45.6554397),5.0,7.0,None,None
29449,29449,3580966971,45.65797379999999,-73.74919440000001,3,-73.74919440000001,45.65797379999999,,,POINT (-73.74919439999999 45.6579738),3.0,7.0,None,None
29450,29450,3580968215,45.6900473,-73.7813803,4,-73.7813803,45.6900473,,,POINT (-73.7813803 45.6900473),2.0,8.0,None,None
29451,29451,8806965750,45.689955600000005,-73.7812985,4,-73.7812985,45.689955600000005,,,POINT (-73.78129850000001 45.6899556),2.0,8.0,None,None
29452,29452,3599728736,45.451966,-73.7412088,3,-73.7412088,45.451966,,,POINT (-73.7412088 45.451966),3.0,1.0,None,None
29453,29453,4665983129,45.4525057,-73.75253670000001,1,-73.75253670000001,45.4525057,,,POINT (-73.75253669999999 45.4525057),3.0,1.0,None,None
29454,29454,248414845,45.4892307,-73.54622090000001,1,-73.54622090000001,45.4892307,,,POINT (-73.54622089999999 45.4892307),7.0,2.0,1,1
29455,29455,617933863,45.4890542,-73.5470146,1,-73.5470146,45.4890542,,,POINT (-73.5470146 45.4890542),7.0,2.0,1,1
29456,29456,6816272259,45.5290097,-73.6004539,1,-73.6004539,45.5290097,,,POINT (-73.60045390000001 45.5290097),6.0,3.0,None,None
29457,29457,3624815832,45.502474400000004,-73.55476709999999,4,-73.55476709999999,45.502474400000004,,,POINT (-73.55476710000001 45.5024744),7.0,2.0,1,2
29458,29458,4331949889,45.482245,-73.78939100000001,3,-73.78939100000001,45.482245,,,POINT (-73.78939099999999 45.482245),2.0,2.0,None,None
29459,29459,3640108610,45.4428566,-73.8153834,3,-73.8153834,45.4428566,,,POINT (-73.8153834 45.4428566),1.0,0.0,None,None
29460,29460,3640108611,45.4440283,-73.8120682,1,-73.8120682,45.4440283,,,POINT (-73.8120682 45.4440283),1.0,0.0,None,None
29461,29461,8720083907,45.4310826,-73.84594150000001,1,-73.84594150000001,45.4310826,,,POINT (-73.8459415 45.4310826),1.0,0.0,None,None
29462,29462,6517416252,45.559028999999995,-73.67966690000002,3,-73.67966690000002,45.559028999999995,,,POINT (-73.6796669 45.559029),4.0,4.0,None,None
29463,29463,3645863820,45.55993,-73.6806199,3,-73.6806199,45.55993,,,POINT (-73.6806199 45.55993),4.0,4.0,None,None
29464,29464,3646505251,45.5713928,-73.5538811,1,-73.5538811,45.5713928,,,POINT (-73.5538811 45.5713928),7.0,4.0,None,None
29465,29465,3646517940,45.5660115,-73.5561739,3,-73.5561739,45.5660115,,,POINT (-73.5561739 45.5660115),7.0,4.0,None,None
29466,29466,4332076209,45.5062852,-73.7127078,3,-73.7127078,45.5062852,,,POINT (-73.7127078 45.5062852),4.0,2.0,None,None
29467,29467,3651273887,45.4904594,-73.4936829,1,-73.4936829,45.4904594,,,POINT (-73.4936829 45.4904594),8.0,2.0,None,None
29468,29468,6967612244,45.534749299999994,-73.64472629999999,1,-73.64472629999999,45.534749299999994,,,POINT (-73.6447263 45.5347493),5.0,3.0,None,None
29469,29469,437850072,45.534901500000004,-73.64558309999998,1,-73.64558309999998,45.534901500000004,,,POINT (-73.6455831 45.5349015),5.0,3.0,None,None
29470,29470,3659283336,45.5337174,-73.646315,3,-73.646315,45.5337174,,,POINT (-73.646315 45.5337174),5.0,3.0,None,None
29471,29471,3662394699,45.4728849,-73.60573199999999,4,-73.60573199999999,45.4728849,,,POINT (-73.605732 45.4728849),6.0,1.0,0,2
29472,29472,3667753817,45.4509803,-73.7432848,3,-73.7432848,45.4509803,,,POINT (-73.7432848 45.4509803),3.0,1.0,None,None
29473,29473,3670519246,45.4501814,-73.7435719,4,-73.7435719,45.4501814,,,POINT (-73.74357190000001 45.4501814),3.0,1.0,None,None
29474,29474,3667755625,45.4505978,-73.7418735,3,-73.7418735,45.4505978,,,POINT (-73.7418735 45.4505978),3.0,1.0,None,None
29475,29475,5213329144,45.44757070000001,-73.7424198,4,-73.7424198,45.44757070000001,,,POINT (-73.74241979999999 45.4475707),3.0,1.0,None,None
29476,29476,3667791511,45.452516499999994,-73.7420868,3,-73.7420868,45.452516499999994,,,POINT (-73.7420868 45.4525165),3.0,1.0,None,None
29477,29477,5929728904,45.451859899999995,-73.74280859999999,3,-73.74280859999999,45.451859899999995,,,POINT (-73.7428086 45.4518599),3.0,1.0,None,None
29478,29478,3670681126,45.450166499999995,-73.7434811,4,-73.7434811,45.450166499999995,,,POINT (-73.7434811 45.4501665),3.0,1.0,None,None
29479,29479,5214989824,45.4508316,-73.738905,4,-73.738905,45.4508316,,,POINT (-73.738905 45.4508316),3.0,1.0,None,None
29480,29480,3667791524,45.451815100000005,-73.7426978,4,-73.7426978,45.451815100000005,,,POINT (-73.7426978 45.4518151),3.0,1.0,None,None
29481,29481,3669761315,45.5517798,-73.53613320000001,1,-73.53613320000001,45.5517798,,,POINT (-73.53613319999999 45.5517798),7.0,4.0,None,None
29482,29482,3669774192,45.5511922,-73.539635,1,-73.539635,45.5511922,,,POINT (-73.539635 45.5511922),7.0,4.0,None,None
29483,29483,3669772441,45.5518981,-73.53917209999999,3,-73.53917209999999,45.5518981,,,POINT (-73.5391721 45.5518981),7.0,4.0,None,None
29484,29484,3669789656,45.551047100000005,-73.53522559999999,4,-73.53522559999999,45.551047100000005,,,POINT (-73.5352256 45.5510471),7.0,4.0,None,None
29485,29485,3669789655,45.5507079,-73.5354493,3,-73.5354493,45.5507079,,,POINT (-73.5354493 45.5507079),7.0,4.0,None,None
29486,29486,3698489191,45.550578200000004,-73.5323587,1,-73.5323587,45.550578200000004,,,POINT (-73.5323587 45.5505782),7.0,4.0,None,None
29487,29487,3677336666,45.461016799999996,-73.59692390000001,1,-73.59692390000001,45.461016799999996,,,POINT (-73.59692389999999 45.4610168),6.0,1.0,1,1
29488,29488,3688210913,45.466601399999995,-73.49204399999999,3,-73.49204399999999,45.466601399999995,6,motorway_junction,POINT (-73.49204400000001 45.4666014),8.0,1.0,None,None
29489,29489,8195535364,45.464591399999996,-73.4902284,3,-73.4902284,45.464591399999996,,motorway_junction,POINT (-73.49022840000001 45.4645914),8.0,1.0,None,None
29490,29490,3688210914,45.4704507,-73.53429279999999,3,-73.53429279999999,45.4704507,58,motorway_junction,POINT (-73.5342928 45.4704507),7.0,1.0,None,None
29491,29491,6659513052,45.470650899999995,-73.5380664,3,-73.5380664,45.470650899999995,,motorway_junction,POINT (-73.53806640000001 45.4706509),7.0,1.0,None,None
29492,29492,6568401502,45.467707399999995,-73.4984082,2,-73.4984082,45.467707399999995,,,POINT (-73.4984082 45.4677074),8.0,1.0,None,None
29493,29493,5680703145,45.465640500000006,-73.4816786,3,-73.4816786,45.465640500000006,6,motorway_junction,POINT (-73.4816786 45.4656405),8.0,1.0,None,None
29494,29494,4605973276,45.5167429,-73.6109899,2,-73.6109899,45.5167429,,,POINT (-73.61098990000001 45.5167429),6.0,3.0,None,None
29495,29495,3700477070,45.58532,-73.5109292,3,-73.5109292,45.58532,,,POINT (-73.51092920000001 45.58532),8.0,5.0,None,None
29496,29496,3700491754,45.5845949,-73.5087133,4,-73.5087133,45.5845949,,traffic_signals,POINT (-73.5087133 45.5845949),8.0,5.0,None,None
29497,29497,3700477077,45.583005,-73.5101688,4,-73.5101688,45.583005,,traffic_signals,POINT (-73.5101688 45.583005),8.0,5.0,None,None
29498,29498,3700491753,45.5829546,-73.51002940000001,3,-73.51002940000001,45.5829546,,traffic_signals,POINT (-73.51002939999999 45.5829546),8.0,5.0,None,None
29499,29499,4658788448,45.5800059,-73.5127965,3,-73.5127965,45.5800059,,,POINT (-73.51279649999999 45.5800059),8.0,5.0,None,None
29500,29500,3700477093,45.5892874,-73.5205041,3,-73.5205041,45.5892874,,traffic_signals,POINT (-73.5205041 45.5892874),8.0,5.0,None,None
29501,29501,3700491519,45.5680057,-73.5223798,3,-73.5223798,45.5680057,,traffic_signals,POINT (-73.5223798 45.5680057),8.0,4.0,None,None
29502,29502,4502102327,45.572592900000004,-73.5191344,3,-73.5191344,45.572592900000004,,,POINT (-73.5191344 45.5725929),8.0,4.0,None,None
29503,29503,4658788449,45.579959,-73.512697,3,-73.512697,45.579959,,,POINT (-73.512697 45.579959),8.0,5.0,None,None
29504,29504,4526580358,45.5874818,-73.5156022,3,-73.5156022,45.5874818,,,POINT (-73.5156022 45.5874818),8.0,5.0,None,None
29505,29505,3700491765,45.565043700000004,-73.5236528,4,-73.5236528,45.565043700000004,,traffic_signals,POINT (-73.52365279999999 45.5650437),8.0,4.0,None,None
29506,29506,4658788805,45.5656641,-73.52551159999999,3,-73.52551159999999,45.5656641,,,POINT (-73.5255116 45.5656641),8.0,4.0,None,None
29507,29507,3700491784,45.5583027,-73.5269203,3,-73.5269203,45.5583027,,,POINT (-73.5269203 45.5583027),8.0,4.0,None,None
29508,29508,4487062493,45.557077,-73.5276667,3,-73.5276667,45.557077,,,POINT (-73.5276667 45.557077),7.0,4.0,None,None
29509,29509,3821786879,45.5388508,-73.63128499999999,4,-73.63128499999999,45.5388508,,traffic_signals,POINT (-73.63128500000001 45.5388508),5.0,3.0,None,None
29510,29510,3705127905,45.5125236,-73.67990959999999,1,-73.67990959999999,45.5125236,,,POINT (-73.6799096 45.5125236),4.0,3.0,1,0
29511,29511,4344195541,45.5234273,-73.7049103,3,-73.7049103,45.5234273,,,POINT (-73.70491029999999 45.5234273),4.0,3.0,0,0
29512,29512,2626162682,45.623019799999994,-73.6032196,1,-73.6032196,45.623019799999994,,,POINT (-73.6032196 45.6230198),6.0,6.0,None,None
29513,29513,3711087823,45.451744299999994,-73.6337994,3,-73.6337994,45.451744299999994,,,POINT (-73.6337994 45.4517443),5.0,1.0,None,None
29514,29514,3892555751,45.4509938,-73.63316440000001,4,-73.63316440000001,45.4509938,,,POINT (-73.6331644 45.4509938),5.0,1.0,None,None
29515,29515,7006322826,45.4507876,-73.6335325,3,-73.6335325,45.4507876,,motorway_junction,POINT (-73.6335325 45.4507876),5.0,1.0,None,None
29516,29516,8013744880,45.4728549,-73.5959375,4,-73.5959375,45.4728549,,,POINT (-73.59593750000001 45.4728549),6.0,1.0,1,2
29517,29517,3711099622,45.4723243,-73.59458640000001,1,-73.59458640000001,45.4723243,,,POINT (-73.5945864 45.4723243),6.0,1.0,1,2
29518,29518,3711617416,45.477740000000004,-73.6733814,1,-73.6733814,45.477740000000004,,turning_circle,POINT (-73.6733814 45.47774),4.0,2.0,None,None
29519,29519,3716140857,45.4667294,-73.5816553,4,-73.5816553,45.4667294,,,POINT (-73.58165529999999 45.4667294),6.0,1.0,2,2
29520,29520,3716140868,45.4649722,-73.5871511,3,-73.5871511,45.4649722,,,POINT (-73.5871511 45.4649722),6.0,1.0,2,1
29521,29521,6249945831,45.4658005,-73.5811454,4,-73.5811454,45.4658005,,,POINT (-73.5811454 45.4658005),6.0,1.0,2,1
29522,29522,7725733430,45.4654596,-73.5952379,3,-73.5952379,45.4654596,63,motorway_junction,POINT (-73.5952379 45.4654596),6.0,1.0,1,1
29523,29523,3717128961,45.494083399999994,-73.5132331,1,-73.5132331,45.494083399999994,,,POINT (-73.51323309999999 45.4940834),8.0,2.0,None,None
29524,29524,3717128967,45.4929226,-73.5135777,3,-73.5135777,45.4929226,,motorway_junction,POINT (-73.5135777 45.4929226),8.0,2.0,None,None
29525,29525,3717128976,45.4923736,-73.5134028,3,-73.5134028,45.4923736,,,POINT (-73.51340279999999 45.4923736),8.0,2.0,None,None
29526,29526,3717379533,45.45901729999999,-73.6198944,3,-73.6198944,45.45901729999999,,,POINT (-73.61989440000001 45.4590173),6.0,1.0,0,1
29527,29527,5071727027,45.461675,-73.61388249999999,3,-73.61388249999999,45.461675,68,motorway_junction,POINT (-73.6138825 45.461675),6.0,1.0,0,1
29528,29528,3717822105,45.420502,-73.499175,1,-73.499175,45.420502,,,POINT (-73.49917499999999 45.420502),8.0,0.0,None,None
29529,29529,3719318453,45.470778,-73.6084846,1,-73.6084846,45.470778,,,POINT (-73.6084846 45.470778),6.0,1.0,0,2
29530,29530,3726912717,45.4653323,-73.6067067,3,-73.6067067,45.4653323,,,POINT (-73.6067067 45.4653323),6.0,1.0,0,1
29531,29531,8635761464,45.4623342,-73.6134963,3,-73.6134963,45.4623342,,,POINT (-73.61349629999999 45.4623342),6.0,1.0,0,1
29532,29532,6160129075,45.4633901,-73.6072858,3,-73.6072858,45.4633901,,,POINT (-73.6072858 45.4633901),6.0,1.0,0,1
29533,29533,3743928950,45.6074715,-73.77641,3,-73.77641,45.6074715,,,POINT (-73.77641 45.6074715),2.0,6.0,None,None
29534,29534,3743928953,45.6067131,-73.77623249999999,3,-73.77623249999999,45.6067131,,,POINT (-73.77623250000001 45.6067131),2.0,5.0,None,None
29535,29535,3743932648,45.6068076,-73.7754029,1,-73.7754029,45.6068076,,,POINT (-73.7754029 45.6068076),2.0,5.0,None,None
29536,29536,5066957462,45.6066319,-73.777431,3,-73.777431,45.6066319,,,POINT (-73.77743100000001 45.6066319),2.0,5.0,None,None
29537,29537,3986596601,45.5597336,-73.8364272,1,-73.8364272,45.5597336,,,POINT (-73.8364272 45.5597336),1.0,4.0,None,None
29538,29538,5414085711,45.57222279999999,-73.6492882,3,-73.6492882,45.57222279999999,,,POINT (-73.6492882 45.5722228),5.0,4.0,None,None
29539,29539,4568234424,45.566176500000005,-73.6091245,1,-73.6091245,45.566176500000005,,,POINT (-73.60912449999999 45.5661765),6.0,4.0,None,None
29540,29540,3752717695,45.5255041,-73.7738552,1,-73.7738552,45.5255041,,,POINT (-73.7738552 45.5255041),2.0,3.0,None,None
29541,29541,3761718604,45.6046013,-73.79133320000001,1,-73.79133320000001,45.6046013,,,POINT (-73.7913332 45.6046013),2.0,5.0,None,None
29542,29542,3765574070,45.6163603,-73.7486694,3,-73.7486694,45.6163603,,,POINT (-73.7486694 45.6163603),,,,
29543,29543,3765574071,45.617002899999996,-73.7470656,3,-73.7470656,45.617002899999996,,,POINT (-73.7470656 45.6170029),,,,
29544,29544,3768930332,45.684749200000006,-73.73377159999998,4,-73.73377159999998,45.684749200000006,,,POINT (-73.7337716 45.6847492),3.0,8.0,None,None
29545,29545,4520339618,45.6845082,-73.73366750000001,3,-73.73366750000001,45.6845082,,,POINT (-73.7336675 45.6845082),3.0,8.0,None,None
29546,29546,4520339639,45.685400200000004,-73.7340526,4,-73.7340526,45.685400200000004,,,POINT (-73.7340526 45.6854002),3.0,8.0,None,None
29547,29547,4520339620,45.685348499999996,-73.73197420000001,3,-73.73197420000001,45.685348499999996,,,POINT (-73.7319742 45.6853485),3.0,8.0,None,None
29548,29548,4520339628,45.6844399,-73.73560909999999,3,-73.73560909999999,45.6844399,,,POINT (-73.7356091 45.6844399),3.0,8.0,None,None
29549,29549,3775036886,45.689942200000004,-73.8935968,3,-73.8935968,45.689942200000004,,,POINT (-73.8935968 45.6899422),0.0,8.0,None,None
29550,29550,3775036888,45.6898304,-73.8937432,3,-73.8937432,45.6898304,,,POINT (-73.8937432 45.6898304),0.0,8.0,None,None
29551,29551,3775048964,45.6904098,-73.8929845,3,-73.8929845,45.6904098,,,POINT (-73.8929845 45.6904098),0.0,8.0,None,None
29552,29552,3775053159,45.6893664,-73.8943509,3,-73.8943509,45.6893664,,,POINT (-73.89435090000001 45.6893664),0.0,8.0,None,None
29553,29553,3778219552,45.647575,-73.7729627,1,-73.7729627,45.647575,,,POINT (-73.77296269999999 45.647575),2.0,7.0,None,None
29554,29554,3778219556,45.6480579,-73.7742527,2,-73.7742527,45.6480579,,,POINT (-73.77425270000001 45.6480579),2.0,7.0,None,None
29555,29555,3778222264,45.64816,-73.7744058,2,-73.7744058,45.64816,,,POINT (-73.7744058 45.64816),2.0,7.0,None,None
29556,29556,3778344322,45.65303970000001,-73.81592619999999,1,-73.81592619999999,45.65303970000001,,,POINT (-73.81592620000001 45.6530397),1.0,7.0,None,None
29557,29557,3779519096,45.6841646,-73.8966767,3,-73.8966767,45.6841646,,,POINT (-73.8966767 45.6841646),0.0,8.0,None,None
29558,29558,4683355659,45.6835216,-73.89562009999999,3,-73.89562009999999,45.6835216,,,POINT (-73.8956201 45.6835216),0.0,8.0,None,None
29559,29559,3780428370,45.677422,-73.812706,3,-73.812706,45.677422,,,POINT (-73.81270600000001 45.677422),,,,
29560,29560,6871861629,45.6783707,-73.8135534,3,-73.8135534,45.6783707,,,POINT (-73.8135534 45.6783707),,,,
29561,29561,3780428369,45.677021999999994,-73.81444590000001,3,-73.81444590000001,45.677021999999994,,,POINT (-73.8144459 45.677022),,,,
29562,29562,6871861618,45.6771342,-73.8161967,3,-73.8161967,45.6771342,,,POINT (-73.81619670000001 45.6771342),,,,
29563,29563,3780428368,45.6774092,-73.8134672,3,-73.8134672,45.6774092,,,POINT (-73.81346720000001 45.6774092),,,,
29564,29564,3780428372,45.6769109,-73.8127825,3,-73.8127825,45.6769109,,,POINT (-73.8127825 45.6769109),,,,
29565,29565,3780458397,45.6845033,-73.7998671,3,-73.7998671,45.6845033,,,POINT (-73.7998671 45.6845033),2.0,8.0,None,None
29566,29566,5050121141,45.6814395,-73.8036718,3,-73.8036718,45.6814395,,,POINT (-73.8036718 45.6814395),2.0,8.0,None,None
29567,29567,3780458404,45.6850269,-73.7999503,1,-73.7999503,45.6850269,,,POINT (-73.79995030000001 45.6850269),2.0,8.0,None,None
